proposal,control_scope,horizon,relationship,actual_goal,actual_goal_name,rows,online_value_start_mean,slow_value_start_mean,online_slow_start_gap,online_value_final_mean,slow_value_final_mean,return_mean,return_p95,return_max,return_bias_vs_realized,reward_only_mean,bootstrap_mean,bootstrap_abs_mean,bootstrap_fraction,imagined_reward_sum_mean,imagined_reward_event_posterior_sample_rate,imagined_stop_posterior_sample_rate,prior_entropy_mean,first_action_unique_fraction,all_action_unique_fraction
actor,all,1,factual,0,go_to_door,63,0.6930104023407376,0.6969154734933187,-0.0039050678190376076,0.7624489740719871,0.7675903212456476,0.7603043907503727,0.7969563583731358,0.8084946673695704,nan,0.00044013376499085945,0.7598642569853822,0.7598642569853822,0.9994174022104169,0.00044013380598558556,0.000496031746031746,0.000496031746031746,0.9140528118799603,0.04513888888888889,0.04513888888888889
actor,all,1,factual,1,fetch,32,0.21873253909870982,0.22098621586337686,-0.0022536790056619793,0.22512812307104468,0.22845646925270557,0.2241754252276129,0.24568171977021772,0.2750830972170409,nan,0.0006998051025179711,0.22347562012509495,0.22347562012509495,0.9974826982084952,0.0006998050981275039,0.0009765625,0.0009765625,1.1674690246582031,0.056640625,0.056640625
actor,all,1,factual,2,go_to_object,64,0.2440595179796219,0.24724936415441334,-0.003189845636370592,0.23482085578143597,0.2371036873664707,0.23353471495968958,0.27864519319592523,0.29680936795657537,nan,0.0001266755023747717,0.2334080394573148,0.2334080394573148,0.9995960630597538,0.00012667549912809273,0.0,0.00146484375,1.1903629302978516,0.05419921875,0.05419921875
actor,all,1,factual,3,put_near,32,0.24415302881971002,0.24783608643338084,-0.003683058064780198,0.2359337629750371,0.23942093225196004,0.23478812793631149,0.28270103095803295,0.29737918392271834,nan,0.000808089602573607,0.23398003833373787,0.23398003833373787,0.9976562107368865,0.0008080895991207093,0.0009765625,0.0009765625,1.2155647277832031,0.052734375,0.052734375
actor,all,1,counterfactual,0,go_to_door,315,0.6333669530493873,0.6352307712747938,-0.0018638180879255136,0.7485150155566987,0.7539481450640966,0.7421798991365129,0.8035532193769483,0.8181248529558849,nan,0.0017340812647272457,0.7404458178717856,0.7404458178717856,0.9973304878503096,0.0017340813140725641,0.0017857142857142857,0.007043650793650794,0.9197459387400794,0.04652777777777778,0.04652777777777778
actor,all,1,counterfactual,1,fetch,160,0.2819709345698357,0.2861838753335178,-0.004212941657169722,0.2507752257399261,0.25584115758538245,0.24965299631445528,0.3055930061001538,0.3459257181657479,nan,0.000878825334282874,0.24877417098017238,0.24877417098017238,0.9979580520629459,0.0008788253298829485,0.0009765625,0.0009765625,1.1519355773925781,0.057421875,0.057421875
actor,all,1,counterfactual,2,go_to_object,320,0.26461238008923826,0.2683458276093006,-0.0037334478896809743,0.23709202520549297,0.23949348647147417,0.23594200522777148,0.27756380421036714,0.29706174864584955,nan,6.5215037080606e-05,0.23587679019069085,0.23587679019069085,0.9997656766842911,6.521503692492603e-05,0.0,0.0009765625,1.1929882049560547,0.0544921875,0.0544921875
actor,all,1,counterfactual,3,put_near,160,0.2554394510574639,0.25974814500659704,-0.004308694537030533,0.23642450487241148,0.23991582337766887,0.2352215644184959,0.2790492336994995,0.29491541779904046,nan,0.0005209008971812409,0.23470066352131463,0.23470066352131463,0.9984219678762181,0.000520900867461016,0.0005859375,0.00078125,1.2159988403320312,0.051953125,0.051953125
actor,all,3,factual,0,go_to_door,63,0.6930104023407376,0.6969154734933187,-0.0039050678190376076,0.7860321241711813,0.7873830634450155,0.777358256301793,0.8202459340128182,0.8315678474307215,nan,0.03733111597499185,0.7400271403268012,0.7400271403268012,0.9554790094628443,0.06999012796645847,0.044642857142857144,0.044642857142857144,0.9108156864605252,0.04513888888888889,0.02463624338624339
actor,all,3,factual,1,fetch,32,0.21873253909870982,0.22098621586337686,-0.0022536790056619793,0.23418903769925237,0.23651624657213688,0.23124810394665563,0.2856256555643625,0.3124810824591744,nan,0.0007286999116700259,0.2305194040349856,0.2305194040349856,0.9975547901895814,0.0024036517120400447,0.0009765625,0.0009765625,1.2295506820082664,0.056640625,0.027018229166666664
