event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.8581568598747253,4.0836664993548766e-05,1.3558146953582764,1.353684425354004
0,go_to_door,1,fetch,16,0.855698823928833,0.00011608081695158035,1.3400986194610596,1.338162899017334
0,go_to_door,2,go_to_object,16,0.8635612726211548,2.4328584913746454e-05,1.3522324562072754,1.3500125408172607
0,go_to_door,3,put_near,16,0.8640631437301636,2.700517507037148e-05,1.343230962753296,1.3405760526657104
0,go_to_door,4,unlock_pickup,16,0.8607014417648315,2.711441266001202e-05,1.3467319011688232,1.3449511528015137
0,go_to_door,5,pickup_dist,16,0.860781192779541,2.5490448024356738e-05,1.3515939712524414,1.3493671417236328
1,fetch,0,go_to_door,6,0.5052241086959839,0.008332427591085434,0.919919490814209,0.9138572216033936
1,fetch,1,fetch,6,0.5670700073242188,0.012606917880475521,0.8245675563812256,0.8241632580757141
1,fetch,2,go_to_object,6,0.5574600100517273,0.0037456920836120844,0.8628537058830261,0.859446108341217
1,fetch,3,put_near,6,0.5549783110618591,0.003852849593386054,0.8551983833312988,0.852431058883667
1,fetch,4,unlock_pickup,6,0.5515611171722412,0.003808792447671294,0.8568230271339417,0.8536030650138855
1,fetch,5,pickup_dist,6,0.5533466339111328,0.003720109583809972,0.8591949939727783,0.8558883666992188
2,go_to_object,0,go_to_door,16,2.93015614261094e-06,0.8645220994949341,0.8239699602127075,0.820176899433136
2,go_to_object,1,fetch,16,1.501000406278763e-05,0.9735249876976013,0.7864854335784912,0.7857384085655212
2,go_to_object,2,go_to_object,16,8.33589001558721e-06,0.819837212562561,0.7989431619644165,0.7974541187286377
2,go_to_object,3,put_near,16,8.702953891770449e-06,0.8288313746452332,0.7975584864616394,0.7957837581634521
2,go_to_object,4,unlock_pickup,16,8.124568012135569e-06,0.8412512540817261,0.7962813377380371,0.7947826981544495
2,go_to_object,5,pickup_dist,16,8.855870873958338e-06,0.7977510094642639,0.8000856041908264,0.7986294031143188
