observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.3853690028190613,0.38546818494796753,0.3852698504924774,0.5703125,0.5826045398445572
0,go_to_door,1,fetch,32,16,0.38290935754776,0.38301801681518555,0.3828006982803345,0.59765625,0.6008595322693788
0,go_to_door,2,go_to_object,32,16,0.384507954120636,0.3846049904823303,0.38441094756126404,0.5703125,0.5816023704425576
0,go_to_door,3,put_near,32,16,0.3843704164028168,0.3844706416130066,0.38427025079727173,0.5546875,0.5758600281003188
0,go_to_door,4,unlock_pickup,32,16,0.38439318537712097,0.3845217227935791,0.38426464796066284,0.578125,0.5874150519131338
0,go_to_door,5,pickup_dist,32,16,0.38413572311401367,0.384255051612854,0.3840164244174957,0.5859375,0.5933173059771525
1,fetch,0,go_to_door,22,6,0.3842655420303345,0.3844578266143799,0.384193480014801,0.5416666666666666,0.41834554334554336
1,fetch,1,fetch,22,6,0.38196179270744324,0.38211265206336975,0.3819051682949066,0.4791666666666667,0.3629148629148629
1,fetch,2,go_to_object,22,6,0.38341477513313293,0.3835906684398651,0.38334882259368896,0.53125,0.41618104118104116
1,fetch,3,put_near,22,6,0.3833303451538086,0.3834925591945648,0.3832694888114929,0.5,0.38095238095238093
1,fetch,4,unlock_pickup,22,6,0.3833054304122925,0.38346609473228455,0.38324522972106934,0.5104166666666666,0.3837301587301587
1,fetch,5,pickup_dist,22,6,0.3830992579460144,0.38329124450683594,0.38302725553512573,0.4895833333333333,0.3648989898989899
2,go_to_object,0,go_to_door,32,16,0.38461512327194214,0.3847509026527405,0.384479284286499,0.5546875,0.5673994677680199
2,go_to_object,1,fetch,32,16,0.3822689652442932,0.3823862373828888,0.38215166330337524,0.54296875,0.5688809676955771
2,go_to_object,2,go_to_object,32,16,0.3837658166885376,0.3839137852191925,0.3836178481578827,0.5390625,0.5625541052809198
2,go_to_object,3,put_near,32,16,0.383657842874527,0.38378721475601196,0.3835284411907196,0.53125,0.5592012313030458
2,go_to_object,4,unlock_pickup,32,16,0.38366734981536865,0.38380372524261475,0.38353097438812256,0.546875,0.5681757984026129
2,go_to_object,5,pickup_dist,32,16,0.3834358751773834,0.3835773468017578,0.38329440355300903,0.546875,0.5693633158072355
3,put_near,0,go_to_door,16,0,0.3845038414001465,,0.3845038414001465,,
3,put_near,1,fetch,16,0,0.38221055269241333,,0.38221055269241333,,
3,put_near,2,go_to_object,16,0,0.3836480379104614,,0.3836480379104614,,
3,put_near,3,put_near,16,0,0.3835788369178772,,0.3835788369178772,,
3,put_near,4,unlock_pickup,16,0,0.38358768820762634,,0.38358768820762634,,
3,put_near,5,pickup_dist,16,0,0.38332077860832214,,0.38332077860832214,,
