observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.8884445428848267,0.8877980709075928,0.8890909552574158,0.4765625,0.47933237724234157
0,go_to_door,1,fetch,32,16,0.8931743502616882,0.8922232389450073,0.8941254615783691,0.453125,0.468646565290587
0,go_to_door,2,go_to_object,32,16,0.877295732498169,0.8765086531639099,0.878082811832428,0.45703125,0.4654323648491149
0,go_to_door,3,put_near,32,16,0.8945429921150208,0.893708348274231,0.8953776359558105,0.45703125,0.46833813147835895
0,go_to_door,4,unlock_pickup,32,16,0.8895156383514404,0.8887553215026855,0.8902758955955505,0.4609375,0.46839390951039556
0,go_to_door,5,pickup_dist,32,16,0.8898800611495972,0.8891149759292603,0.8906452655792236,0.45703125,0.46701450992447424
1,fetch,0,go_to_door,22,6,0.8893606662750244,0.8884570002555847,0.8896994590759277,0.46875,0.32115009746588696
1,fetch,1,fetch,22,6,0.8941169381141663,0.8935050964355469,0.8943465352058411,0.46875,0.34629629629629627
1,fetch,2,go_to_object,22,6,0.8787895441055298,0.8800258040428162,0.8783258199691772,0.5625,0.4002506265664161
1,fetch,3,put_near,22,6,0.8957151174545288,0.8948380351066589,0.896044135093689,0.4791666666666667,0.3490196078431373
1,fetch,4,unlock_pickup,22,6,0.8905587792396545,0.8897397518157959,0.8908658623695374,0.4583333333333333,0.31851851851851853
1,fetch,5,pickup_dist,22,6,0.8909156322479248,0.8900722861289978,0.8912317752838135,0.4479166666666667,0.3161375661375661
2,go_to_object,0,go_to_door,32,16,0.8900976777076721,0.8908580541610718,0.8893373012542725,0.53125,0.6319695677844276
2,go_to_object,1,fetch,32,16,0.894079864025116,0.8947501182556152,0.8934095501899719,0.52734375,0.6335344005876715
2,go_to_object,2,go_to_object,32,16,0.8806024193763733,0.8821941614151001,0.879010796546936,0.5859375,0.654213025129207
2,go_to_object,3,put_near,32,16,0.8965821862220764,0.8974477052688599,0.895716667175293,0.53125,0.6214383761411036
2,go_to_object,4,unlock_pickup,32,16,0.8909324407577515,0.8917340040206909,0.890130877494812,0.52734375,0.6199570143656242
2,go_to_object,5,pickup_dist,32,16,0.8913979530334473,0.8921365737915039,0.8906592130661011,0.53515625,0.6339451096037194
3,put_near,0,go_to_door,16,0,0.8903184533119202,,0.8903184533119202,,
3,put_near,1,fetch,16,0,0.895169198513031,,0.895169198513031,,
3,put_near,2,go_to_object,16,0,0.8777274489402771,,0.8777274489402771,,
3,put_near,3,put_near,16,0,0.8964849710464478,,0.8964849710464478,,
3,put_near,4,unlock_pickup,16,0,0.8914692997932434,,0.8914692997932434,,
3,put_near,5,pickup_dist,16,0,0.8919816613197327,,0.8919816613197327,,
