observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.01137531683278563,0.35826972010178115,0.009702071365246093,2.304219086960805e-07,1.0289905827552226e-05,0.02226222831899397,0.3546474358974359,0.9708331955616716,0.995317176137215,0.9973023931185404
0,go_to_door,1,fetch,5.814716338202992e-06,,,,5.814716338202992e-06,0.001140821419369236,,1.0,0.9960029363831883,
0,go_to_door,2,go_to_object,8.532564925455222e-06,,,,8.532564925455222e-06,0.004760997566445988,,1.0,0.9922830679233948,
0,go_to_door,3,put_near,8.656486038558911e-06,,,,8.656486038558911e-06,0.0033619320722081555,,1.0,0.9938222948879852,
0,go_to_door,4,unlock_pickup,1.1743704147974122e-05,,,,1.1743704147974122e-05,0.0023554486645326342,,1.0,0.9951703528463341,
0,go_to_door,5,pickup_dist,1.0227574032616975e-05,,,,1.0227574032616975e-05,0.002681747652977156,,1.0,0.9946959501934212,
1,fetch,0,go_to_door,8.459630111942245e-05,,,,8.459630111942245e-05,0.001781157087370797,,1.0,0.9960777036780136,
1,fetch,1,fetch,0.0031032262439098547,0.6432215028448107,0.006101620055310577,2.657384789254517e-07,2.2367497893458194e-05,0.0035328783597414794,1.0,1.0,0.9968209154399582,0.8742230633894602
1,fetch,2,go_to_object,9.576322437782734e-05,,,,9.576322437782734e-05,0.0031215572112466583,,1.0,0.9940190304584168,
1,fetch,3,put_near,0.00010838046766112065,,,,0.00010838046766112065,0.0021206224725043668,,1.0,0.9952152326703072,
1,fetch,4,unlock_pickup,0.00012552426023454858,,,,0.00012552426023454858,0.0018080984042886416,,1.0,0.9959815565092472,
1,fetch,5,pickup_dist,0.00010633783532141769,,,,0.00010633783532141769,0.0019020373695407095,,1.0,0.9956985726559267,
2,go_to_object,0,go_to_door,1.4140622832296647e-06,,,,1.4140622832296647e-06,0.0007012708882782117,,1.0,0.9969916238375773,
2,go_to_object,1,fetch,1.0380285492860557e-06,,,,1.0380285492860557e-06,0.0005558383080267137,,1.0,0.9965883317755814,
2,go_to_object,2,go_to_object,0.010332876491141412,0.33637796735905046,0.012677659783874765,6.080775119023107e-07,1.5231865932358117e-06,0.017051637740778433,0.44603410984647024,0.9770823782569282,0.9953006990614527,0.9958660858018058
2,go_to_object,3,put_near,1.3908720561223507e-06,,,,1.3908720561223507e-06,0.0009889342655534268,,1.0,0.9962218682175158,
2,go_to_object,4,unlock_pickup,1.7482299683348246e-06,,,,1.7482299683348246e-06,0.000729155287015473,,1.0,0.9968843242027893,
2,go_to_object,5,pickup_dist,1.5631652506812373e-06,,,,1.5631652506812373e-06,0.000782970765119424,,1.0,0.9966475455379905,
3,put_near,0,go_to_door,1.8801324830742043e-06,,,,1.8801324830742043e-06,0.0010901022296730834,,1.0,0.9967363197540883,
3,put_near,1,fetch,1.8074335466799078e-06,,,,1.8074335466799078e-06,0.0005486407271116086,,1.0,0.9966800201426048,
3,put_near,2,go_to_object,2.1292292925018266e-06,,,,2.1292292925018266e-06,0.0017393723425298635,,1.0,0.9953938578024949,
3,put_near,3,put_near,1.5406206255135517e-06,,,,1.5406206255135517e-06,0.0012895560242456965,,1.0,0.9960275457452724,
3,put_near,4,unlock_pickup,2.295072664400383e-06,,,,2.295072664400383e-06,0.0010991758565501411,,1.0,0.9966642544927573,
3,put_near,5,pickup_dist,2.199445079824094e-06,,,,2.199445079824094e-06,0.0011640495371700514,,1.0,0.9964092606586394,
