observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.04906059056520462,0.04878707602620125,0.049334101378917694,0.296875,0.41999428869176714
0,go_to_door,1,fetch,32,16,0.05089001730084419,0.050889331847429276,0.05089069902896881,0.51171875,0.57288996453815
0,go_to_door,2,go_to_object,32,16,0.04799246788024902,0.047958776354789734,0.048026151955127716,0.51171875,0.5678790995985524
0,go_to_door,3,put_near,32,16,0.04841393604874611,0.04831172525882721,0.04851614683866501,0.44921875,0.46268708807071757
0,go_to_door,4,unlock_pickup,32,16,0.04858268424868584,0.04851514846086502,0.04865022003650665,0.47265625,0.5791464985969819
0,go_to_door,5,pickup_dist,32,16,0.048617057502269745,0.04851393401622772,0.04872018098831177,0.390625,0.42753675951593384
1,fetch,0,go_to_door,30,14,0.04898782819509506,0.049133624881505966,0.04886025935411453,0.640625,0.6548384202165715
1,fetch,1,fetch,30,14,0.05106557905673981,0.05141647905111313,0.05075856298208237,0.6741071428571429,0.7300403438967561
1,fetch,2,go_to_object,30,14,0.04795512184500694,0.048103902488946915,0.047824956476688385,0.625,0.6134194615069724
1,fetch,3,put_near,30,14,0.048371829092502594,0.048511672765016556,0.048249464482069016,0.625,0.6432712050337377
1,fetch,4,unlock_pickup,30,14,0.048260875046253204,0.048276808112859726,0.04824693128466606,0.5625,0.5510984546306689
1,fetch,5,pickup_dist,30,14,0.048661161214113235,0.048822082579135895,0.048520348966121674,0.6294642857142857,0.6519001344779151
2,go_to_object,0,go_to_door,16,0,0.048926010727882385,,0.048926010727882385,,
2,go_to_object,1,fetch,16,0,0.05096448212862015,,0.05096448212862015,,
2,go_to_object,2,go_to_object,16,0,0.04809388518333435,,0.04809388518333435,,
2,go_to_object,3,put_near,16,0,0.048247285187244415,,0.048247285187244415,,
2,go_to_object,4,unlock_pickup,16,0,0.04831380397081375,,0.04831380397081375,,
2,go_to_object,5,pickup_dist,16,0,0.04845065623521805,,0.04845065623521805,,
3,put_near,0,go_to_door,16,0,0.048930954188108444,,0.048930954188108444,,
3,put_near,1,fetch,16,0,0.05113537982106209,,0.05113537982106209,,
3,put_near,2,go_to_object,16,0,0.047825202345848083,,0.047825202345848083,,
3,put_near,3,put_near,16,0,0.04825299605727196,,0.04825299605727196,,
3,put_near,4,unlock_pickup,16,0,0.048452869057655334,,0.048452869057655334,,
3,put_near,5,pickup_dist,16,0,0.04818503186106682,,0.04818503186106682,,
