observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.007168019468679578,0.981080706935536,0.26270197235161574,0.00019046010794126616,1.3782654045123441e-05,0.017574484803481026,0.9720783132530121,0.9996303132328802,0.9863417322643617,0.5725827252026647
0,go_to_door,1,fetch,5.815824648416966e-07,,,,5.815824648416966e-07,0.0017023428919769469,,1.0,0.9956774258542629,
0,go_to_door,2,go_to_object,8.389724472375473e-05,,,,8.389724472375473e-05,0.028441984849909896,,1.0,0.968628336448871,
0,go_to_door,3,put_near,1.658586463577037e-05,,,,1.658586463577037e-05,0.015251100549773713,,1.0,0.9819099166666135,
0,go_to_door,4,unlock_pickup,1.8979214452010667e-05,,,,1.8979214452010667e-05,0.01660407401685093,,1.0,0.9805714787855755,
0,go_to_door,5,pickup_dist,1.7010141515997473e-05,,,,1.7010141515997473e-05,0.01577355413215368,,1.0,0.9813615317996924,
1,fetch,0,go_to_door,0.00030110420018493797,,,,0.00030110420018493797,0.010956558002900343,,1.0,0.9862832410340404,
1,fetch,1,fetch,0.003918710066530281,0.9971766848816029,0.7493403687507462,0.01664836688739797,2.814735978348258e-06,0.006909633563630492,0.9865745568300313,0.9999127227907099,0.9967175534498083,0.9829478902476174
1,fetch,2,go_to_object,0.0005073058069689693,,,,0.0005073058069689693,0.01891256188173759,,1.0,0.9781685347899124,
1,fetch,3,put_near,0.0003497290795962376,,,,0.0003497290795962376,0.01040073528088771,,1.0,0.9867705642393472,
1,fetch,4,unlock_pickup,0.0003496812417404008,,,,0.0003496812417404008,0.011621692927988248,,1.0,0.985569788627698,
1,fetch,5,pickup_dist,0.0003388512510522555,,,,0.0003388512510522555,0.010900934028387719,,1.0,0.9862509827962921,
2,go_to_object,0,go_to_door,1.413199315507744e-08,,,,1.413199315507744e-08,0.0004172397427039571,,1.0,0.9969471755004166,
2,go_to_object,1,fetch,7.481079686288972e-09,,,,7.481079686288972e-09,0.0003575688541525661,,1.0,0.9972054475162289,
2,go_to_object,2,go_to_object,2.2688493915719186e-08,,,,2.2688493915719186e-08,0.00068723727570902,,1.0,0.996434290367778,
2,go_to_object,3,put_near,1.540265821099413e-08,,,,1.540265821099413e-08,0.0004336953827060095,,1.0,0.9968353975010981,
2,go_to_object,4,unlock_pickup,1.4935222163479604e-08,,,,1.4935222163479604e-08,0.00043659210942759375,,1.0,0.9968515195985241,
2,go_to_object,5,pickup_dist,1.548185611091684e-08,,,,1.548185611091684e-08,0.0004458026868281978,,1.0,0.9967907844941215,
3,put_near,0,go_to_door,9.599018192941364e-06,,,,9.599018192941364e-06,0.025080773938507172,,1.0,0.9721557420562021,
3,put_near,1,fetch,5.170786558271783e-07,,,,5.170786558271783e-07,0.0015471267449383688,,1.0,0.9958456516782246,
3,put_near,2,go_to_object,4.126584481377508e-05,,,,4.126584481377508e-05,0.0461549077114643,,1.0,0.9509265006947839,
3,put_near,3,put_near,1.1236882682496609e-05,,,,1.1236882682496609e-05,0.023857123157387545,,1.0,0.9733112881866072,
3,put_near,4,unlock_pickup,1.1541082278722496e-05,,,,1.1541082278722496e-05,0.026629241822531798,,1.0,0.9705562719234985,
3,put_near,5,pickup_dist,1.0300710730299705e-05,,,,1.0300710730299705e-05,0.025052326794201968,,1.0,0.9720946464262267,
