actor_modal_goal_diversity,actor_pairwise_goal_js_mean,actor_pairwise_goal_js_p95,arm,continuation_all_mean,continuation_factual_mean,continuation_nonmatching_mean,goal_ids,goal_names,goal_queries,reward_all_mean,reward_factual_mean,reward_factual_minus_nonmatching,reward_goal_range_mean,reward_goal_std_mean,reward_goal_top1_accuracy,reward_nonmatching_event_rate,reward_nonmatching_mean,reward_slowvalue_within_state_correlation,reward_value_within_state_correlation,reward_value_within_state_slope,scope,seed,slowvalue_all_mean,slowvalue_factual_mean,slowvalue_nonmatching_mean,slowvalue_query_over_threshold_rate,state_kind,states,step,stop_factual_mean,stop_factual_minus_nonmatching,stop_goal_top1_accuracy,stop_nonmatching_mean,value_all_goals_above_factual_return_state_rate,value_all_goals_over_threshold_state_rate,value_all_mean,value_factual_bias_vs_realized,value_factual_mae_vs_realized,value_factual_mean,value_factual_minus_nonmatching,value_goal_range_mean,value_goal_relative_range_mean,value_goal_std_mean,value_goal_top1_accuracy,value_max_across_goals_mean,value_min_across_goals_mean,value_nonmatching_mean,value_query_above_factual_return_rate,value_query_over_threshold_rate,value_slowvalue_within_state_correlation
0.1666666666666667,0.00018267091400583547,1.9469835281206048e-05,current_old_50_50,0.3616941571235657,0.35744187235832214,0.36254459619522095,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",180,0.003333554370328784,0.001535704592242837,-0.0021574199199676514,0.0028018015436828136,0.000901469960808754,0.13333333333333333,0.0,0.0036931245122104883,-0.3047823785713214,-0.2546781041497186,-0.7354173147371055,all_slots,0,0.6524158716201782,0.6599525809288025,0.6509085297584534,0.0,goal_completion,30,200000,0.6415154933929443,0.005114912986755371,0.26666666666666666,0.636400580406189,0.36666666666666664,0.0,0.6621954441070557,-0.02633536234498024,0.23973964154720306,0.668264627456665,0.0072830915451049805,0.014904159121215343,0.02957032062113285,0.005010456312447786,0.5666666666666667,0.671650230884552,0.6567461490631104,0.6609815359115601,0.36666666666666664,0.0,0.9698179938129451
,,,current_old_50_50,,,,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",0,,,,,,,,,,,,all_slots,0,,,,,physical_terminal,0,200000,,,,,,,,,,,,,,,,,,,,,
0.175531914893617,0.0038083384815848957,0.024629348951009586,current_old_50_50,0.9077309370040894,0.9098845720291138,0.9073002338409424,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",564,0.010348739102482796,0.011026238091289997,0.0008129989728331566,0.0038906459230929613,0.0012724795378744602,0.26595744680851063,0.0,0.01021323911845684,-0.08736538659371013,-0.08035827351259035,-0.24702698240176676,all_slots,0,0.6609686613082886,0.6644188761711121,0.6602786183357239,0.0,episode_initial,94,200000,0.0874265730381012,-0.0025695115327835083,0.24468085106382978,0.0899960845708847,0.8297872340425532,0.0,0.66621994972229,0.4635404646396637,0.5205355882644653,0.6691482663154602,0.0035140514373779297,0.03190229833126068,0.05044541507959366,0.01088776346296072,0.2978723404255319,0.6857311725616455,0.6538288593292236,0.6656342148780823,0.8351063829787234,0.0,0.9936803786705436
0.2648918235459399,0.009265221535388713,0.04713050050276946,current_old_50_50,0.9899952411651611,0.9903049468994141,0.9898920059204102,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",28472,0.0015303469263017178,0.0015638243639841676,4.463666118681431e-05,0.00046295952051877975,0.0001877245813375339,0.2339140207923574,0.0016858668165214948,0.0015191877027973533,-0.03495328463594167,-0.031311866055189194,-0.2461827725175556,trained,0,0.8205524682998657,0.8188589215278625,0.8211169242858887,0.17989603821298117,all,7118,400000,0.00696412893012166,-0.000374015886336565,0.22155099747119977,0.007338144816458225,0.9772407979769598,0.17083450407417813,0.8242492079734802,0.7485289573669434,0.7553830742835999,0.8219268918037415,-0.0030964016914367676,0.027876105159521103,0.0346137136220932,0.010496772825717926,0.15299241359932567,0.8403146266937256,0.8124385476112366,0.8250232934951782,0.979769598201742,0.18217898286035403,0.989203965122118
0.2649548532731377,0.009296379000273877,0.047186720511498685,current_old_50_50,0.9940918684005737,0.9944626688957214,0.9939683079719543,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",28352,0.0004218646208755672,0.00047382662887685,6.928262882865965e-05,0.0004188960010651499,0.00017066959117073566,0.2349040632054176,0.0,0.00040454400004819036,-0.03771293624454694,-0.03402425540143025,-0.2658738506993568,trained,0,0.8205218315124512,0.8187995553016663,0.8210960030555725,0.17938769751693,ordinary,7088,400000,0.002794929314404726,-0.0004555701743811369,0.22248871331828443,0.003250499488785863,0.978696388261851,0.17071106094808128,0.8242833614349365,0.7511701583862305,0.7574943900108337,0.8219388127326965,-0.003126084804534912,0.02754138596355915,0.03414566442370415,0.010361908003687859,0.15279345372460496,0.8401381373405457,0.8125967383384705,0.8250648975372314,0.9810948081264108,0.181821388261851,0.9894469150188193
0.25,0.0019037511651869626,0.00987622157522491,current_old_50_50,0.022097337990999222,0.007969084195792675,0.026806756854057312,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",120,0.263427734375,0.2590939700603485,-0.005778372287750244,0.0108737051486969,0.004217250272631645,0.0,0.4,0.26487234234809875,0.05362253458982952,0.05521509373696207,0.5279377653231356,trained,0,0.8277660608291626,0.8328609466552734,0.8260676860809326,0.3,goal_completion,30,400000,0.9920068979263306,0.018894433975219727,0.0,0.9731124639511108,0.6333333333333333,0.2,0.8161708116531372,0.12450031191110611,0.25655052065849304,0.8191003203392029,0.003905951976776123,0.10695913434028625,0.14519761502742767,0.04236077517271042,0.2,0.882019579410553,0.7750604152679443,0.8151943683624268,0.6666666666666666,0.26666666666666666,0.9828031628475599
,,,current_old_50_50,,,,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",0,,,,,,,,,,,,trained,0,,,,,physical_terminal,0,400000,,,,,,,,,,,,,,,,,,,,,
0.3324468085106383,0.10218627172495388,0.4163026662165129,current_old_50_50,0.8876216411590576,0.8886630535125732,0.887274444103241,"0,1,2,3","go_to_door,fetch,go_to_object,put_near",376,0.0300915390253067,0.03467555344104767,0.0061120204627513885,0.029767464846372604,0.01216306071728468,0.2127659574468085,0.0,0.02856353297829628,-0.2152659725452022,-0.2077054252072486,-0.31856903772443507,trained,0,0.839090883731842,0.8361567854881287,0.8400689959526062,0.06382978723404255,episode_initial,94,400000,0.1086706891655922,-0.0014033913612365723,0.19148936170212766,0.11007408052682877,0.9042553191489362,0.031914893617021274,0.8374012112617493,0.6290087699890137,0.6454027891159058,0.834616482257843,-0.003712952136993408,0.08967362344264984,0.10696249455213547,0.032668787986040115,0.2553191489361702,0.8799640536308289,0.7902904152870178,0.8383294343948364,0.9281914893617021,0.06914893617021277,0.9963039032142733
0.17680528238269178,0.006112722210447897,0.03082217548441168,current_old_50_50,0.9896284341812134,0.9903049468994141,0.989493191242218,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",42708,0.001562903868034482,0.0015638243639841676,1.1046649888157845e-06,0.0004663372819777578,0.00016171818424481899,0.2101713964596797,0.0016858668165214948,0.0015627196989953518,-0.031802259661374795,-0.028709503912728706,-0.2200679408390285,all_slots,0,0.820431649684906,0.8188589215278625,0.8207461833953857,0.17994286784677344,all,7118,400000,0.00696412893012166,-0.0007342682220041752,0.18221410508569824,0.007698397152125835,0.9772407979769598,0.17069401517280136,0.8240711092948914,0.7485289573669434,0.7553830742835999,0.8219268918037415,-0.0025731921195983887,0.02800983376801014,0.03490418568253517,0.008776810020208359,0.13852205675751617,0.8403739929199219,0.8123641610145569,0.8245000839233398,0.979746183384846,0.18226093471949048,0.9884879289006647
0.17684819413092548,0.006133310530193637,0.030836881652641514,current_old_50_50,0.9937465786933899,0.9944626688957214,0.9936032891273499,"0,1,2,3,4,5","go_to_door,fetch,go_to_object,put_near,unlock_pickup,pickup_dist",42528,0.00044850382255390286,0.00047382662887685,3.038739669136703e-05,0.00041957409121096134,0.00014514612848870456,0.2110609480812641,0.0,0.000443439232185483,-0.033976781168512826,-0.030815482537149618,-0.23517107765625514,all_slots,0,0.8204196095466614,0.8187995553016663,0.8207436203956604,0.17945823927765236,ordinary,7088,400000,0.002794929314404726,-0.0007816641591489315,0.18298532731376976,0.0035765934735536575,0.978696388261851,0.17071106094808128,0.8241257667541504,0.7511701583862305,0.7574943900108337,0.8219388127326965,-0.00262451171875,0.02766815386712551,0.034416563808918,0.008657751604914665,0.13826185101580135,0.840197741985321,0.8125296235084534,0.8245633244514465,0.98107129420617,0.18195071482317532,0.9888271234123247
