observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0009884199545862134,1.0,1.0,0.8582131862640381,2.9282168423148822e-05,0.003581563389904119,1.0,1.0,0.9934863069783086,0.0004418940270709384
0,go_to_door,1,fetch,0.01503444783713073,,,,0.01503444783713073,0.016299939323709205,,1.0,0.9810297129857085,
0,go_to_door,2,go_to_object,0.016527295381309932,,,,0.016527295381309932,0.03903560783454996,,1.0,0.9579617693559025,
0,go_to_door,3,put_near,0.016577419589930073,,,,0.016577419589930073,0.03624937444193977,,1.0,0.9607592175916757,
0,go_to_door,4,unlock_pickup,0.01655746940151458,,,,0.01655746940151458,0.036469588904982385,,1.0,0.9605363671991861,
0,go_to_door,5,pickup_dist,0.016585886398103752,,,,0.016585886398103752,0.03591729309572022,,1.0,0.9610978256464981,
1,fetch,0,go_to_door,3.85417437551837e-05,,,,3.85417437551837e-05,0.07132554529891764,,1.0,0.9256970742642464,
1,fetch,1,fetch,1.2310123863090278e-07,,,,1.2310123863090278e-07,0.0005801900262289708,,1.0,0.9966221930145627,
1,fetch,2,go_to_object,3.460012794159475e-05,,,,3.460012794159475e-05,0.09552042876871067,,1.0,0.9014765700182156,
1,fetch,3,put_near,9.959002971029259e-05,,,,9.959002971029259e-05,0.06635310657300507,,1.0,0.9306472013782281,
1,fetch,4,unlock_pickup,6.3541728812512e-05,,,,6.3541728812512e-05,0.06733886894019607,,1.0,0.9296596231348789,
1,fetch,5,pickup_dist,6.928685745261533e-05,,,,6.928685745261533e-05,0.06386171150456948,,1.0,0.9331387466385657,
2,go_to_object,0,go_to_door,0.006816730211377223,,,,0.006816730211377223,0.016078616882535816,,1.0,0.9817297168229175,
2,go_to_object,1,fetch,0.001001567201428617,,,,0.001001567201428617,0.005097656192850131,,1.0,0.9932714886634083,
2,go_to_object,2,go_to_object,0.0008156361806814663,0.99994745691467,0.9935897435897436,0.803251917163531,0.0009682433837213013,0.0029245663872734555,1.0,1.0,0.9941528537916758,0.0009231464060260054
2,go_to_object,3,put_near,0.007219106859382316,,,,0.007219106859382316,0.01598691491101582,,1.0,0.981409166066313,
2,go_to_object,4,unlock_pickup,0.00713011551984418,,,,0.00713011551984418,0.016079698765293044,,1.0,0.9812338705847049,
2,go_to_object,5,pickup_dist,0.007135745834100816,,,,0.007135745834100816,0.015855548232940896,,1.0,0.9815959903531086,
3,put_near,0,go_to_door,1.80072350628346e-05,,,,1.80072350628346e-05,0.01940399685438276,,1.0,0.9776271356241424,
3,put_near,1,fetch,6.825756706304509e-08,,,,6.825756706304509e-08,0.0013382513039182909,,1.0,0.9961930417483396,
3,put_near,2,go_to_object,8.753562252154308e-06,,,,8.753562252154308e-06,0.028420501288722578,,1.0,0.968576637878945,
3,put_near,3,put_near,2.6291139972860105e-05,,,,2.6291139972860105e-05,0.019401018760370536,,1.0,0.9776057353446733,
3,put_near,4,unlock_pickup,2.1486228591452852e-05,,,,2.1486228591452852e-05,0.019870421485703976,,1.0,0.9771334045411653,
3,put_near,5,pickup_dist,2.0571003338459903e-05,,,,2.0571003338459903e-05,0.018213472789464523,,1.0,0.9787960293257615,
