observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.007216439068166177,0.9611462322920031,0.13056599762331086,0.0011095167316782933,7.080781246674731e-05,0.002447433624876166,1.0,1.0,0.9953130899064512,0.009694191568951283
0,go_to_door,1,fetch,0.0003022394506440918,,,,0.0003022394506440918,0.011770696513608635,,1.0,0.9861997859805413,
0,go_to_door,2,go_to_object,0.0003034424014666661,,,,0.0003034424014666661,0.015136578312296391,,1.0,0.9821050179266574,
0,go_to_door,3,put_near,0.00030753121010747113,,,,0.00030753121010747113,0.014691225923820097,,1.0,0.9826221724118411,
0,go_to_door,4,unlock_pickup,0.000299600199025229,,,,0.000299600199025229,0.015278704278474227,,1.0,0.9819707874471749,
0,go_to_door,5,pickup_dist,0.0002986877899195495,,,,0.0002986877899195495,0.01483041181610144,,1.0,0.9824607533484373,
1,fetch,0,go_to_door,0.003639599554910451,,,,0.003639599554910451,0.00978711152687833,,1.0,0.9876706622363927,
1,fetch,1,fetch,0.001683554076286364,0.9986338797814208,0.7631593406593407,0.5472023128531873,0.0013139091672269047,0.0015257561164636862,1.0,1.0,0.9963111980770626,0.004330871292040683
1,fetch,2,go_to_object,0.003916280312146788,,,,0.003916280312146788,0.010619794231429596,,1.0,0.9865812036948449,
1,fetch,3,put_near,0.0038516703872495217,,,,0.0038516703872495217,0.010310062734983114,,1.0,0.9868957933751306,
1,fetch,4,unlock_pickup,0.0038879857262082438,,,,0.0038879857262082438,0.010705329197799528,,1.0,0.986528920392731,
1,fetch,5,pickup_dist,0.003906841560351555,,,,0.003906841560351555,0.010464108867257899,,1.0,0.9867249874218641,
2,go_to_object,0,go_to_door,0.00029632909341540965,,,,0.00029632909341540965,0.002457827311193589,,1.0,0.9950012514681215,
2,go_to_object,1,fetch,0.0007746191491772168,,,,0.0007746191491772168,0.001656479137663794,,1.0,0.9960851855576038,
2,go_to_object,2,go_to_object,0.0009122112890628121,,,,0.0009122112890628121,0.003283078459524872,,1.0,0.9938902285798351,
2,go_to_object,3,put_near,0.0009254092071515558,,,,0.0009254092071515558,0.0031328406738172663,,1.0,0.99405114533435,
2,go_to_object,4,unlock_pickup,0.0008459228228680416,,,,0.0008459228228680416,0.0033698437716996317,,1.0,0.9938286030019569,
2,go_to_object,5,pickup_dist,0.0008827055379689797,,,,0.0008827055379689797,0.0032105256462156184,,1.0,0.9939570701173922,
3,put_near,0,go_to_door,0.00012981204898688528,,,,0.00012981204898688528,0.0022627083529340158,,1.0,0.9951960945335945,
3,put_near,1,fetch,0.0006938684418360596,,,,0.0006938684418360596,0.001459657850832042,,1.0,0.9962630656981232,
3,put_near,2,go_to_object,0.0007328581046017603,,,,0.0007328581046017603,0.0033184213213401266,,1.0,0.9938890797519447,
3,put_near,3,put_near,0.000722364310158348,,,,0.000722364310158348,0.0031175134279350244,,1.0,0.9941063150394671,
3,put_near,4,unlock_pickup,0.0006718733392089194,,,,0.0006718733392089194,0.003338675097663804,,1.0,0.9939009548708944,
3,put_near,5,pickup_dist,0.0006786755363537968,,,,0.0006786755363537968,0.0032280057041656853,,1.0,0.9939723821301566,
