observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.9173765182495117,0.897451639175415,0.9373014569282532,0.484375,0.5823959008847738
0,go_to_door,1,fetch,32,16,0.8672001361846924,0.8774124383926392,0.856987714767456,0.515625,0.5857468459190783
0,go_to_door,2,go_to_object,32,16,0.8906779289245605,0.8925232887268066,0.8888325691223145,0.51171875,0.6579247050274617
0,go_to_door,3,put_near,32,16,0.8981807827949524,0.8978084325790405,0.8985531330108643,0.50390625,0.6572726131395485
0,go_to_door,4,unlock_pickup,32,16,0.9059292674064636,0.9062733054161072,0.9055852293968201,0.5,0.6204832611050395
0,go_to_door,5,pickup_dist,32,16,0.8969640135765076,0.8940023183822632,0.8999258279800415,0.4921875,0.6072279702824057
1,fetch,0,go_to_door,30,14,0.8483753800392151,0.8603886365890503,0.8378636837005615,0.5535714285714286,0.5886774509134758
1,fetch,1,fetch,30,14,0.778406023979187,0.7757362723350525,0.7807419300079346,0.4375,0.5224386875962507
1,fetch,2,go_to_object,30,14,0.8177927136421204,0.8225753903388977,0.8136078119277954,0.53125,0.6038027100058585
1,fetch,3,put_near,30,14,0.8219377994537354,0.8302067518234253,0.8147025108337402,0.5758928571428571,0.6390464259848684
1,fetch,4,unlock_pickup,30,14,0.829277753829956,0.8366518020629883,0.8228254318237305,0.5580357142857143,0.6373308833084678
1,fetch,5,pickup_dist,30,14,0.8191320896148682,0.8263548612594604,0.812812328338623,0.5535714285714286,0.6162290336821821
2,go_to_object,0,go_to_door,16,0,0.8515069484710693,,0.8515069484710693,,
2,go_to_object,1,fetch,16,0,0.7714343070983887,,0.7714343070983887,,
2,go_to_object,2,go_to_object,16,0,0.8130841255187988,,0.8130841255187988,,
2,go_to_object,3,put_near,16,0,0.8181493878364563,,0.8181493878364563,,
2,go_to_object,4,unlock_pickup,16,0,0.819655179977417,,0.819655179977417,,
2,go_to_object,5,pickup_dist,16,0,0.8163884282112122,,0.8163884282112122,,
3,put_near,0,go_to_door,16,0,0.8094062209129333,,0.8094062209129333,,
3,put_near,1,fetch,16,0,0.7587909698486328,,0.7587909698486328,,
3,put_near,2,go_to_object,16,0,0.7889531254768372,,0.7889531254768372,,
3,put_near,3,put_near,16,0,0.7960237264633179,,0.7960237264633179,,
3,put_near,4,unlock_pickup,16,0,0.7974281311035156,,0.7974281311035156,,
3,put_near,5,pickup_dist,16,0,0.7928511500358582,,0.7928511500358582,,
