event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.0009638387709856033,0.011152521707117558,0.9029682874679565,0.9281418323516846
0,go_to_door,1,fetch,16,0.004668134264647961,0.12730199098587036,1.0137351751327515,1.019716739654541
0,go_to_door,2,go_to_object,16,0.0042208172380924225,0.00906316563487053,0.8335382342338562,0.8598794937133789
0,go_to_door,3,put_near,16,0.0046120909973979,0.011942673474550247,0.8471190333366394,0.8722635507583618
0,go_to_door,4,unlock_pickup,16,0.005152559839189053,0.00879854429513216,0.8464312553405762,0.8720078468322754
0,go_to_door,5,pickup_dist,16,0.004273965954780579,0.011496029794216156,0.8988329172134399,0.9199177026748657
1,fetch,0,go_to_door,14,0.5600550770759583,0.001069776015356183,0.7200835347175598,0.7219067215919495
1,fetch,1,fetch,14,0.5540998578071594,0.004330871161073446,0.723251223564148,0.7239689826965332
1,fetch,2,go_to_object,14,0.5690206289291382,0.0008329441770911217,0.7220290899276733,0.7231233716011047
1,fetch,3,put_near,14,0.5582452416419983,0.0009317472577095032,0.7191168665885925,0.7204224467277527
1,fetch,4,unlock_pickup,14,0.5678396821022034,0.0007759933359920979,0.7191758155822754,0.7206519842147827
1,fetch,5,pickup_dist,14,0.568758487701416,0.0008560650749132037,0.719569206237793,0.7210643887519836
