arm,seed,bellman_mae_all_queries,bellman_mae_factual,both_goals_above_0p5_fraction,count_d1,count_d16_plus,count_d2_5,count_d6_15,count_no_future_reward,elapsed_seconds,factual_return_bias,factual_return_mae,factual_return_mae_d1,factual_return_mae_d16_plus,factual_return_mae_d2_5,factual_return_mae_d6_15,factual_return_mae_no_future_reward,factual_value_d1,factual_value_d16_plus,factual_value_d2_5,factual_value_d6_15,factual_value_mean,factual_value_no_future_reward,matching_minus_nonmatching_mean,nonmatching_value_mean,nonmatching_value_p95,q_disagreement_mean,source_both_goals_above_0p5_fraction,source_factual_return_mae,source_factual_value_mean,source_nonmatching_value_mean,successful_initial_goal_rank_accuracy,train_loss,train_q1_mean,train_q2_mean,train_q_disagreement,train_target_mean,update,value_max,value_min
factual_only,0,0.09323780487183549,0.08829559718462372,0.0009840905363293422,64,654,245,493,4641,30.772785604931414,-0.20604240683871083,0.47163165806997503,0.8636788218282163,0.5116927782614752,0.8923761830646164,0.9170846773753544,0.39104951236279817,-0.045038781536277384,-0.06460576493465979,-0.11057865452401493,-0.20838757486593376,-0.07323157476356064,-0.058507092066483725,0.16255710560786288,-0.23578868055010874,0.11890162527561186,0.05793097261208294,0.9917992455305888,0.7349122320924291,0.8626711376797123,0.8742285768248047,0.5,0.0005674981512129307,-0.03140817582607269,-0.03392847627401352,0.011567273177206516,-0.03604310750961304,10000,1.3347053527832031,-0.9780936241149902
factual_only,1,0.08255601931438268,0.08173050319561935,0.0018041659832704609,64,654,245,493,4641,28.872574062086642,-0.09049353810249619,0.37747309588058925,0.7363490487914532,0.4161606972940289,0.7553665984041836,0.7627886959009673,0.30619228328868836,0.09867802512599155,0.05073144862474856,0.035669311912426234,-0.051096931285258856,0.04231729389192514,0.05062843903372263,0.15533675966677127,-0.11301946581333519,0.1713332951068878,0.051938812246803544,0.9917992455305888,0.7349122320924291,0.8626711376797123,0.8742285768248047,0.5,0.0004177351947873831,0.0475013330578804,0.0468740276992321,0.008941802196204662,0.050483427941799164,10000,1.3235589265823364,-0.5748566389083862
factual_only,2,0.09427653177267684,0.09209799137503501,0.0003280301787764474,64,654,245,493,4641,28.92710279300809,-0.23856421720947843,0.4729980079823757,0.9011599412187934,0.5451620319681613,0.9245030575869034,0.9523673013880335,0.38216727447323257,-0.0723501929314807,-0.10085027157932461,-0.14113191379310222,-0.24256026074261938,-0.10575338544370382,-0.09050471313603699,0.15186436589436392,-0.25761775151596056,0.08265772312879557,0.05769595776521804,0.9917992455305888,0.7349122320924291,0.8626711376797123,0.8742285768248047,0.5,0.0007969987345859408,-0.05494110658764839,-0.05153081938624382,0.011694878339767456,-0.05053264647722244,10000,1.324277400970459,-1.0742806196212769
counterfactual,0,0.0513571113957789,0.07167735397637559,0.0,64,654,245,493,4641,28.950628842925653,-0.14037749015422882,0.3312243196658851,0.7095726248808205,0.4328140712511193,0.7518814661673137,0.7842039047583605,0.2413656845842347,0.10827334327041171,-0.010621273426690322,0.02954306849088444,-0.07532005699712246,-0.007566658293040928,-0.003495445042363009,0.31074875691312637,-0.3183154150210773,-0.2159430027008057,0.040886220568722396,0.9917992455305888,0.7349122320924291,0.8626711376797123,0.8742285768248047,0.78125,0.0006789369508624077,-0.15145070850849152,-0.15066230297088623,0.011423952877521515,-0.1526140719652176,10000,1.3747267723083496,-0.8846357464790344
counterfactual,1,0.0611918929030652,0.08248600598515331,0.0,64,654,245,493,4641,28.97358396789059,-0.22561262888983605,0.38866806031259776,0.838978957850486,0.4983113444771971,0.8800467183395307,0.8896302059746175,0.28785170299433727,-0.017026084125973284,-0.09575561615711417,-0.09892921436064858,-0.18906495909824775,-0.09280179701720256,-0.0828812824195807,0.29944565821831903,-0.3922474552327802,-0.22485378682613372,0.04800039325093166,0.9917992455305888,0.7349122320924291,0.8626711376797123,0.8742285768248047,0.6875,0.0005099436384625733,-0.21631917357444763,-0.2125655859708786,0.013519881293177605,-0.21862848103046417,10000,1.3251010179519653,-1.1472980976104736
counterfactual,2,0.0522165051766639,0.0741147922823489,0.0,64,654,245,493,4641,28.858595836907625,-0.12774899541678342,0.35090439701932835,0.7420678529888391,0.4250955345957833,0.7676454452835784,0.7925216645818453,0.2661437129232041,0.07506861449655844,-0.0014678924758341847,0.02063927322017903,-0.08429831695616809,0.005061836283928856,0.013686721502903912,0.35694230297158464,-0.35188046659206845,-0.23167579472064972,0.04057253372994709,0.9917992455305888,0.7349122320924291,0.8626711376797123,0.8742285768248047,0.796875,0.0009455139515921474,-0.14427484571933746,-0.14466848969459534,0.010647328570485115,-0.14499951899051666,10000,1.342283010482788,-0.835644543170929
