observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0011619761814310437,0.9994910941475827,0.94747520997521,0.8542768041292826,0.000868627012280119,0.002925431381851821,1.0,1.0,0.9943600929700411,0.0024280037946719326
0,go_to_door,1,fetch,0.011854511071323992,,,,0.011854511071323992,0.022368989569481884,,1.0,0.9753016070987871,
0,go_to_door,2,go_to_object,0.012217591546796323,,,,0.012217591546796323,0.02260326287863948,,1.0,0.9748011360514933,
0,go_to_door,3,put_near,0.011355949858739597,,,,0.011355949858739597,0.017500350505063,,1.0,0.9815561343259754,
0,go_to_door,4,unlock_pickup,0.01201541156861968,,,,0.01201541156861968,0.022678499911396668,,1.0,0.9746723395029923,
0,go_to_door,5,pickup_dist,0.012058942533654443,,,,0.012058942533654443,0.023096951538728046,,1.0,0.9741461459406913,
1,fetch,0,go_to_door,0.002318122265848595,,,,0.002318122265848595,0.007301316479338831,,1.0,0.9897117976555979,
1,fetch,1,fetch,0.0016338308706011838,0.9995095154012164,0.8178571428571427,0.693348839879036,0.0009963359106963177,0.0022127766516835986,1.0,1.0,0.9950576441657409,8.67935102633055e-05
1,fetch,2,go_to_object,0.0024136374689469955,,,,0.0024136374689469955,0.008320782794735325,,1.0,0.9887054513537992,
1,fetch,3,put_near,0.0008913122855434909,,,,0.0008913122855434909,0.004083084642590615,,1.0,0.9936057499057555,
1,fetch,4,unlock_pickup,0.0030681440155741696,,,,0.0030681440155741696,0.00675605690325551,,1.0,0.9902840040545999,
1,fetch,5,pickup_dist,0.003124284176936252,,,,0.003124284176936252,0.007325931758442384,,1.0,0.9896922351723519,
2,go_to_object,0,go_to_door,0.0011956994592795293,,,,0.0011956994592795293,0.01945144202935037,,1.0,0.9776057770256912,
2,go_to_object,1,fetch,0.005600054531778469,,,,0.005600054531778469,0.018318481500263262,,1.0,0.978904579176166,
2,go_to_object,2,go_to_object,0.01073563361000399,0.9794139465875371,0.3572051998533484,0.0381855525733954,0.0008622945679453813,0.006129765317483759,0.9999645427791369,0.999999445980924,0.9930561355752725,0.1360981952055313
2,go_to_object,3,put_near,4.724145887384299e-06,,,,4.724145887384299e-06,0.0019155544968993783,,1.0,0.9964805829210365,
2,go_to_object,4,unlock_pickup,0.0032113631829915877,,,,0.0032113631829915877,0.020074987157143495,,1.0,0.9770299516212164,
2,go_to_object,5,pickup_dist,0.003386646429797742,,,,0.003386646429797742,0.021575615904840185,,1.0,0.9754739256874082,
3,put_near,0,go_to_door,3.329539721308978e-05,,,,3.329539721308978e-05,0.003677367868990001,,1.0,0.9933196309179363,
3,put_near,1,fetch,0.0005301338064171322,,,,0.0005301338064171322,0.0020994469339009557,,1.0,0.9949443111067066,
3,put_near,2,go_to_object,0.00024233453360530033,,,,0.00024233453360530033,0.005063307536120462,,1.0,0.9919337184712438,
3,put_near,3,put_near,1.6015473098937238e-07,,,,1.6015473098937238e-07,0.0004223846267945696,,1.0,0.9968384599479119,
3,put_near,4,unlock_pickup,0.0002742971350005296,,,,0.0002742971350005296,0.0030211534461762647,,1.0,0.9939759857214914,
3,put_near,5,pickup_dist,0.0003175401113490489,,,,0.0003175401113490489,0.003639945188666334,,1.0,0.99335705359826,
