event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.8738713264465332,3.178237966494635e-05,0.8409621715545654,0.8382373452186584
0,go_to_door,1,fetch,16,0.8731515407562256,3.901937452610582e-05,0.8415066003799438,0.8388474583625793
0,go_to_door,2,go_to_object,16,0.8732948303222656,3.432254743529484e-05,0.8437860608100891,0.8411010503768921
0,go_to_door,3,put_near,16,0.873629093170166,3.353758802404627e-05,0.8439353704452515,0.841381311416626
0,go_to_door,4,unlock_pickup,16,0.8726251721382141,3.3174736017826945e-05,0.8430286049842834,0.8403711915016174
0,go_to_door,5,pickup_dist,16,0.8738284707069397,3.958254092140123e-05,0.8398751616477966,0.8367501497268677
2,go_to_object,0,go_to_door,16,0.00019969457935076207,0.014769068919122219,0.758785605430603,0.7490158081054688
2,go_to_object,1,fetch,16,0.00026694609550759196,0.011740763671696186,0.7503606677055359,0.740100622177124
2,go_to_object,2,go_to_object,16,0.0002991397341247648,0.01196974515914917,0.7512505054473877,0.7410722374916077
2,go_to_object,3,put_near,16,0.0003257749485783279,0.011505755595862865,0.7530087232589722,0.7429479360580444
2,go_to_object,4,unlock_pickup,16,0.00028196111088618636,0.011112571693956852,0.7493305206298828,0.7390403747558594
2,go_to_object,5,pickup_dist,16,0.0002771713479887694,0.014238379895687103,0.7484392523765564,0.737346887588501
