observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0012507499226241947,1.0,1.0,0.8738713599741459,0.00040023047423849955,0.0024025416780747177,1.0,1.0,0.9949328593585802,0.0003773289421655203
0,go_to_door,1,fetch,0.017234198379059835,,,,0.017234198379059835,0.035051799287575576,,1.0,0.9623582470789693,
0,go_to_door,2,go_to_object,0.017398408272358577,,,,0.017398408272358577,0.035433097011779054,,1.0,0.9617558489338598,
0,go_to_door,3,put_near,0.017354875604498946,,,,0.017354875604498946,0.0354292057829687,,1.0,0.961803546281131,
0,go_to_door,4,unlock_pickup,0.017269706888319806,,,,0.017269706888319806,0.035566385249509835,,1.0,0.9616244647493127,
0,go_to_door,5,pickup_dist,0.0173032512798051,,,,0.0173032512798051,0.03506442623465379,,1.0,0.9622587672810687,
1,fetch,0,go_to_door,0.003033052228264384,,,,0.003033052228264384,0.12675700151402958,,1.0,0.870703927664926,
1,fetch,1,fetch,0.004186507976885254,,,,0.004186507976885254,0.12744687067326668,,1.0,0.8700128730519245,
1,fetch,2,go_to_object,0.004795985383698733,,,,0.004795985383698733,0.12771748372106928,,1.0,0.8695331151250263,
1,fetch,3,put_near,0.005040332515713311,,,,0.005040332515713311,0.1280142250864984,,1.0,0.8692829751494916,
1,fetch,4,unlock_pickup,0.004326196627621447,,,,0.004326196627621447,0.1283715721430425,,1.0,0.8688588168187636,
1,fetch,5,pickup_dist,0.004320471557180791,,,,0.004320471557180791,0.12707351734655115,,1.0,0.8703326518354519,
2,go_to_object,0,go_to_door,0.0007697587408609893,,,,0.0007697587408609893,0.015827377594089174,,1.0,0.9815773155457187,
2,go_to_object,1,fetch,0.000822534689304229,,,,0.000822534689304229,0.01623690797662838,,1.0,0.9811731820317982,
2,go_to_object,2,go_to_object,0.00804165002323215,0.9168242959226566,0.10865757301755928,0.00038374416660265825,0.0009454756382678723,0.0049720258517773255,0.9177087646652864,0.9953747792298637,0.99356326197821,0.09543892656517489
2,go_to_object,3,put_near,0.0009032530965066556,,,,0.0009032530965066556,0.016603534356794937,,1.0,0.9806617229295442,
2,go_to_object,4,unlock_pickup,0.000856860156460933,,,,0.000856860156460933,0.0167424316633049,,1.0,0.9804789502635599,
2,go_to_object,5,pickup_dist,0.0008626093192980191,,,,0.0008626093192980191,0.016111037307955062,,1.0,0.9812389161644355,
3,put_near,0,go_to_door,0.00013288340895331293,,,,0.00013288340895331293,0.026365573568999944,,1.0,0.9710567486192736,
3,put_near,1,fetch,0.00014497026221098344,,,,0.00014497026221098344,0.02696723566558344,,1.0,0.9704384183936048,
3,put_near,2,go_to_object,0.0001638961530634651,,,,0.0001638961530634651,0.02728422962616826,,1.0,0.9699517782536979,
3,put_near,3,put_near,0.00015841080748970593,,,,0.00015841080748970593,0.027429185404774008,,1.0,0.9698578236172494,
3,put_near,4,unlock_pickup,0.0001462540535629321,,,,0.0001462540535629321,0.027760498114350125,,1.0,0.9694554301557349,
3,put_near,5,pickup_dist,0.0001467808785703483,,,,0.0001467808785703483,0.026711486172451594,,1.0,0.9706532339543283,
