observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.6877455711364746,0.682279109954834,0.6932120323181152,0.4453125,0.5609238331822749
0,go_to_door,1,fetch,32,16,0.6586786508560181,0.6551542282104492,0.6622029542922974,0.47265625,0.5716170123019968
0,go_to_door,2,go_to_object,32,16,0.668765664100647,0.6647796630859375,0.6727516055107117,0.4609375,0.5657284099202202
0,go_to_door,3,put_near,32,16,0.6614969968795776,0.656599760055542,0.6663942933082581,0.45703125,0.5414565178762315
0,go_to_door,4,unlock_pickup,32,16,0.6663247346878052,0.6619260907173157,0.6707233190536499,0.453125,0.5516327899470849
0,go_to_door,5,pickup_dist,32,16,0.6655673980712891,0.6606225967407227,0.6705121994018555,0.4453125,0.5440469947014408
1,fetch,0,go_to_door,30,14,0.6831321120262146,0.678837776184082,0.6868896484375,0.45982142857142855,0.5302644629107972
1,fetch,1,fetch,30,14,0.6606854796409607,0.6577669382095337,0.6632392406463623,0.44642857142857145,0.5137614395820138
1,fetch,2,go_to_object,30,14,0.6672925353050232,0.6667646765708923,0.6677544116973877,0.45089285714285715,0.5201941881200256
1,fetch,3,put_near,30,14,0.6608426570892334,0.6595935225486755,0.6619356870651245,0.47767857142857145,0.5295851239815497
1,fetch,4,unlock_pickup,30,14,0.6677868962287903,0.665138304233551,0.670104444026947,0.45982142857142855,0.5372160551418925
1,fetch,5,pickup_dist,30,14,0.6622475385665894,0.6607460379600525,0.6635613441467285,0.46875,0.5416316785867067
2,go_to_object,0,go_to_door,16,0,0.7000964283943176,,0.7000964283943176,,
2,go_to_object,1,fetch,16,0,0.6700179576873779,,0.6700179576873779,,
2,go_to_object,2,go_to_object,16,0,0.6761583685874939,,0.6761583685874939,,
2,go_to_object,3,put_near,16,0,0.673053503036499,,0.673053503036499,,
2,go_to_object,4,unlock_pickup,16,0,0.6756737232208252,,0.6756737232208252,,
2,go_to_object,5,pickup_dist,16,0,0.6795536279678345,,0.6795536279678345,,
3,put_near,0,go_to_door,16,0,0.6652308702468872,,0.6652308702468872,,
3,put_near,1,fetch,16,0,0.6402987241744995,,0.6402987241744995,,
3,put_near,2,go_to_object,16,0,0.6536558866500854,,0.6536558866500854,,
3,put_near,3,put_near,16,0,0.6408109664916992,,0.6408109664916992,,
3,put_near,4,unlock_pickup,16,0,0.642945408821106,,0.642945408821106,,
3,put_near,5,pickup_dist,16,0,0.6458730697631836,,0.6458730697631836,,
