goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,go_to_door,inclusive,0,168,0.48991674184799194,0.5799166560173035,0.21475446224212646,0.6430263519287109
0,go_to_door,inclusive,1,168,0.6813866496086121,0.2871917188167572,0.6442083120346069,0.699066162109375
0,go_to_door,inclusive,2,168,0.7068178057670593,0.14410242438316345,0.6991209387779236,0.7132372856140137
0,go_to_door,inclusive,3,168,0.717024564743042,0.1071661189198494,0.7132556438446045,0.7205207943916321
0,go_to_door,inclusive,4,168,0.7235077619552612,0.05872785300016403,0.7206142544746399,0.7253466844558716
0,go_to_door,inclusive,5,168,0.7280562520027161,0.05529463291168213,0.7253587245941162,0.7307220697402954
0,go_to_door,inclusive,6,168,0.7325171828269958,0.037219371646642685,0.7307250499725342,0.7339887022972107
0,go_to_door,inclusive,7,168,0.7370880246162415,0.039367470890283585,0.7340296506881714,0.7400749921798706
0,go_to_door,inclusive,8,168,0.7432735562324524,0.032480672001838684,0.7400916814804077,0.746875524520874
0,go_to_door,inclusive,9,168,0.7627516388893127,0.12981630861759186,0.7468805313110352,0.8697363138198853
0,go_to_door,exclusive,0,168,0.48991674184799194,0.5690833330154419,0.21475446224212646,0.6430263519287109
0,go_to_door,exclusive,1,168,0.6813866496086121,0.2759179174900055,0.6442083120346069,0.699066162109375
0,go_to_door,exclusive,2,168,0.7068178057670593,0.1352512538433075,0.6991209387779236,0.7132372856140137
0,go_to_door,exclusive,3,168,0.717024564743042,0.1020708754658699,0.7132556438446045,0.7205207943916321
0,go_to_door,exclusive,4,168,0.7235077619552612,0.05872785300016403,0.7206142544746399,0.7253466844558716
0,go_to_door,exclusive,5,168,0.7280562520027161,0.050520822405815125,0.7253587245941162,0.7307220697402954
0,go_to_door,exclusive,6,168,0.7325171828269958,0.03217770531773567,0.7307250499725342,0.7339887022972107
0,go_to_door,exclusive,7,168,0.7370880246162415,0.039367470890283585,0.7340296506881714,0.7400749921798706
0,go_to_door,exclusive,8,168,0.7432735562324524,0.032480672001838684,0.7400916814804077,0.746875524520874
0,go_to_door,exclusive,9,168,0.7627516388893127,0.10412582010030746,0.7468805313110352,0.8697363138198853
1,fetch,inclusive,0,221,0.3068244755268097,0.13760995864868164,0.1117125004529953,0.6422315835952759
1,fetch,inclusive,1,221,0.6759014129638672,0.10645050555467606,0.6424049139022827,0.6937130689620972
1,fetch,inclusive,2,220,0.7028876543045044,0.11503977328538895,0.6937732100486755,0.7103639841079712
1,fetch,inclusive,3,221,0.7159451842308044,0.1271907389163971,0.7103832364082336,0.7203716039657593
1,fetch,inclusive,4,220,0.7228689193725586,0.1133635863661766,0.7203725576400757,0.7251607775688171
1,fetch,inclusive,5,221,0.726874828338623,0.14777067303657532,0.7251769304275513,0.7290034294128418
1,fetch,inclusive,6,220,0.7306919693946838,0.1557426005601883,0.7290700674057007,0.7331491708755493
1,fetch,inclusive,7,221,0.7354915738105774,0.161112442612648,0.7331704497337341,0.7380669713020325
1,fetch,inclusive,8,220,0.7418966293334961,0.12359672039747238,0.738071620464325,0.7472635507583618
1,fetch,inclusive,9,221,0.7588478922843933,0.05998867750167847,0.7474430799484253,0.8100365996360779
1,fetch,exclusive,0,221,0.3068244755268097,0.12562353909015656,0.1117125004529953,0.6422315835952759
1,fetch,exclusive,1,221,0.6759014129638672,0.10645050555467606,0.6424049139022827,0.6937130689620972
1,fetch,exclusive,2,220,0.7028876543045044,0.11503977328538895,0.6937732100486755,0.7103639841079712
1,fetch,exclusive,3,221,0.7159451842308044,0.1271907389163971,0.7103832364082336,0.7203716039657593
1,fetch,exclusive,4,220,0.7228689193725586,0.1133635863661766,0.7203725576400757,0.7251607775688171
1,fetch,exclusive,5,221,0.726874828338623,0.14777067303657532,0.7251769304275513,0.7290034294128418
1,fetch,exclusive,6,220,0.7306919693946838,0.14443351328372955,0.7290700674057007,0.7331491708755493
1,fetch,exclusive,7,221,0.7354915738105774,0.14528438448905945,0.7331704497337341,0.7380669713020325
1,fetch,exclusive,8,220,0.7418966293334961,0.12277399748563766,0.738071620464325,0.7472635507583618
1,fetch,exclusive,9,221,0.7588478922843933,0.05998867750167847,0.7474430799484253,0.8100365996360779
2,go_to_object,inclusive,0,162,0.4455103576183319,0.0,0.15703794360160828,0.6707241535186768
2,go_to_object,inclusive,1,162,0.6959215998649597,0.0,0.6708774566650391,0.7081456184387207
2,go_to_object,inclusive,2,161,0.7146784067153931,0.0,0.7081965804100037,0.7193223237991333
2,go_to_object,inclusive,3,162,0.7225931286811829,0.0,0.7194070816040039,0.7251709699630737
2,go_to_object,inclusive,4,161,0.7269330024719238,0.0,0.7251812219619751,0.7289619445800781
2,go_to_object,inclusive,5,162,0.731434166431427,0.0,0.7290024757385254,0.7339321374893188
2,go_to_object,inclusive,6,161,0.7361019849777222,0.0,0.7339330911636353,0.7382640838623047
2,go_to_object,inclusive,7,162,0.7415018081665039,0.0,0.7382656931877136,0.744221568107605
2,go_to_object,inclusive,8,161,0.7476715445518494,0.0,0.7442440390586853,0.7523767948150635
2,go_to_object,inclusive,9,162,0.7627648711204529,0.0,0.7524065971374512,0.82878577709198
2,go_to_object,exclusive,0,162,0.4455103576183319,0.0,0.15703794360160828,0.6707241535186768
2,go_to_object,exclusive,1,162,0.6959215998649597,0.0,0.6708774566650391,0.7081456184387207
2,go_to_object,exclusive,2,161,0.7146784067153931,0.0,0.7081965804100037,0.7193223237991333
2,go_to_object,exclusive,3,162,0.7225931286811829,0.0,0.7194070816040039,0.7251709699630737
2,go_to_object,exclusive,4,161,0.7269330024719238,0.0,0.7251812219619751,0.7289619445800781
2,go_to_object,exclusive,5,162,0.731434166431427,0.0,0.7290024757385254,0.7339321374893188
2,go_to_object,exclusive,6,161,0.7361019849777222,0.0,0.7339330911636353,0.7382640838623047
2,go_to_object,exclusive,7,162,0.7415018081665039,0.0,0.7382656931877136,0.744221568107605
2,go_to_object,exclusive,8,161,0.7476715445518494,0.0,0.7442440390586853,0.7523767948150635
2,go_to_object,exclusive,9,162,0.7627648711204529,0.0,0.7524065971374512,0.82878577709198
3,put_near,inclusive,0,162,0.5603180527687073,0.0,0.2041105329990387,0.6896717548370361
