observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.8169773817062378,0.8155100345611572,0.8184446096420288,0.48828125,0.5287001351769497
0,go_to_door,1,fetch,32,16,0.8194925785064697,0.8193761110305786,0.8196090459823608,0.49609375,0.5060675022869638
0,go_to_door,2,go_to_object,32,16,0.8225373029708862,0.8230142593383789,0.8220603466033936,0.5234375,0.5434118006176829
0,go_to_door,3,put_near,32,16,0.8186721801757812,0.8171510100364685,0.8201934099197388,0.47265625,0.5147778331891485
0,go_to_door,4,unlock_pickup,32,16,0.820094645023346,0.8194414973258972,0.8207477927207947,0.50390625,0.5294845820029643
0,go_to_door,5,pickup_dist,32,16,0.809491753578186,0.8085160255432129,0.8104674816131592,0.5,0.4949095472128938
1,fetch,0,go_to_door,30,14,0.8010936975479126,0.8026279807090759,0.799751341342926,0.5089285714285714,0.46640350877192976
1,fetch,1,fetch,30,14,0.8017420172691345,0.8030857443809509,0.8005664348602295,0.47767857142857145,0.449027818517271
1,fetch,2,go_to_object,30,14,0.8049048185348511,0.8074951171875,0.8026382327079773,0.5401785714285714,0.49093139262393926
1,fetch,3,put_near,30,14,0.8015607595443726,0.8031374216079712,0.8001811504364014,0.4955357142857143,0.470584344644495
1,fetch,4,unlock_pickup,30,14,0.8044840097427368,0.8049678206443787,0.8040606379508972,0.5,0.4610660020232544
1,fetch,5,pickup_dist,30,14,0.7913684248924255,0.7928079962730408,0.7901086807250977,0.5089285714285714,0.4699909478654935
2,go_to_object,0,go_to_door,16,0,0.8049551248550415,,0.8049551248550415,,
2,go_to_object,1,fetch,16,0,0.8047546744346619,,0.8047546744346619,,
2,go_to_object,2,go_to_object,16,0,0.8085349798202515,,0.8085349798202515,,
2,go_to_object,3,put_near,16,0,0.805234968662262,,0.805234968662262,,
2,go_to_object,4,unlock_pickup,16,0,0.806097686290741,,0.806097686290741,,
2,go_to_object,5,pickup_dist,16,0,0.7960880994796753,,0.7960880994796753,,
3,put_near,0,go_to_door,16,0,0.805629551410675,,0.805629551410675,,
3,put_near,1,fetch,16,0,0.8073621392250061,,0.8073621392250061,,
3,put_near,2,go_to_object,16,0,0.8113612532615662,,0.8113612532615662,,
3,put_near,3,put_near,16,0,0.804509699344635,,0.804509699344635,,
3,put_near,4,unlock_pickup,16,0,0.8081637620925903,,0.8081637620925903,,
3,put_near,5,pickup_dist,16,0,0.7942135334014893,,0.7942135334014893,,
