observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0013101932453912547,0.9995846984449264,0.9394966144966145,0.7604278096785912,0.0012193677855112106,0.0009523274790516163,1.0,1.0,0.9962122504251549,0.0002878559099372069
0,go_to_door,1,fetch,0.007050876023751126,,,,0.007050876023751126,0.01358100345878267,,1.0,0.9834345108724218,
0,go_to_door,2,go_to_object,0.007071445413562074,,,,0.007071445413562074,0.013276832650328309,,1.0,0.9837766457949972,
0,go_to_door,3,put_near,0.0070262716425229105,,,,0.0070262716425229105,0.013112855969193116,,1.0,0.9839366225787206,
0,go_to_door,4,unlock_pickup,0.007051263348865636,,,,0.007051263348865636,0.013497690499781627,,1.0,0.983542279901006,
0,go_to_door,5,pickup_dist,0.0070519755149280414,,,,0.0070519755149280414,0.013237901545961082,,1.0,0.9837870056257652,
1,fetch,0,go_to_door,1.588622370947329e-05,,,,1.588622370947329e-05,0.030320688903952342,,1.0,0.9668753122293137,
1,fetch,1,fetch,0.00401856784948026,0.5627959927140255,0.013196761950497496,5.373556880705621e-05,2.2540853590112937e-05,0.0358599082562637,0.6935772940563086,0.9960023542662642,0.9662246879932671,0.8283018112690895
1,fetch,2,go_to_object,2.2910134206082522e-05,,,,2.2910134206082522e-05,0.03113249074238358,,1.0,0.9659332056129467,
1,fetch,3,put_near,2.3148284664833947e-05,,,,2.3148284664833947e-05,0.030778040383996588,,1.0,0.9662859586169436,
1,fetch,4,unlock_pickup,2.3346592049600534e-05,,,,2.3346592049600534e-05,0.03143718804597699,,1.0,0.9656190773738905,
1,fetch,5,pickup_dist,2.199202307982262e-05,,,,2.199202307982262e-05,0.030901588694280162,,1.0,0.9661374826499035,
2,go_to_object,0,go_to_door,4.4474303638093284e-07,,,,4.4474303638093284e-07,0.00036384825511734083,,1.0,0.9968069434387259,
2,go_to_object,1,fetch,5.482668430197329e-07,,,,5.482668430197329e-07,0.0007003824604619848,,1.0,0.9963151712228756,
2,go_to_object,2,go_to_object,5.054313518859325e-07,,,,5.054313518859325e-07,0.0004991599460049431,,1.0,0.9965545848233275,
2,go_to_object,3,put_near,5.273620047033328e-07,,,,5.273620047033328e-07,0.0004972812194045228,,1.0,0.9965529780060348,
2,go_to_object,4,unlock_pickup,4.6764834948260716e-07,,,,4.6764834948260716e-07,0.0005455360849304955,,1.0,0.9964993302479829,
2,go_to_object,5,pickup_dist,4.890463070715954e-07,,,,4.890463070715954e-07,0.0005673452621639365,,1.0,0.996461330737808,
3,put_near,0,go_to_door,6.296037204131659e-06,,,,6.296037204131659e-06,0.0014307059273861423,,1.0,0.9957975167596694,
3,put_near,1,fetch,8.22831546921632e-06,,,,8.22831546921632e-06,0.0026831251412335008,,1.0,0.9943519824064604,
3,put_near,2,go_to_object,7.641479158113552e-06,,,,7.641479158113552e-06,0.0021237423366839343,,1.0,0.9949704702242766,
3,put_near,3,put_near,7.663869207623806e-06,,,,7.663869207623806e-06,0.001965126520631337,,1.0,0.9951159618794918,
3,put_near,4,unlock_pickup,7.005764174813609e-06,,,,7.005764174813609e-06,0.0024484168406170193,,1.0,0.9946290049148668,
3,put_near,5,pickup_dist,7.029101019039099e-06,,,,7.029101019039099e-06,0.0021046877718798006,,1.0,0.9949524987230797,
