goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,go_to_door,inclusive,0,120,0.3104754686355591,0.251423716545105,0.17119303345680237,0.3949339985847473
0,go_to_door,inclusive,1,119,0.516679584980011,0.12730298936367035,0.39560723304748535,0.6266018152236938
0,go_to_door,inclusive,2,119,0.6568586230278015,0.08186560124158859,0.6269341707229614,0.6772820353507996
0,go_to_door,inclusive,3,120,0.685923159122467,0.07040823251008987,0.6773276925086975,0.6930077075958252
0,go_to_door,inclusive,4,119,0.6988433003425598,0.04267650097608566,0.6931037902832031,0.7048615217208862
0,go_to_door,inclusive,5,119,0.7095552682876587,0.05859833583235741,0.704880952835083,0.7138391733169556
0,go_to_door,inclusive,6,120,0.7202251553535461,0.03197675198316574,0.713914155960083,0.7261930704116821
0,go_to_door,inclusive,7,119,0.7323465347290039,0.11947525292634964,0.7262383699417114,0.739821195602417
0,go_to_door,inclusive,8,119,0.7554246187210083,0.21681419014930725,0.7398296594619751,0.7791316509246826
0,go_to_door,inclusive,9,120,0.8409707546234131,0.7109901309013367,0.7795485258102417,0.9102826118469238
0,go_to_door,exclusive,0,120,0.3104754686355591,0.251423716545105,0.17119303345680237,0.3949339985847473
0,go_to_door,exclusive,1,119,0.516679584980011,0.12730298936367035,0.39560723304748535,0.6266018152236938
0,go_to_door,exclusive,2,119,0.6568586230278015,0.08186560124158859,0.6269341707229614,0.6772820353507996
0,go_to_door,exclusive,3,120,0.685923159122467,0.07040823251008987,0.6773276925086975,0.6930077075958252
0,go_to_door,exclusive,4,119,0.6988433003425598,0.035558853298425674,0.6931037902832031,0.7048615217208862
0,go_to_door,exclusive,5,119,0.7095552682876587,0.05080001428723335,0.704880952835083,0.7138391733169556
0,go_to_door,exclusive,6,120,0.7202251553535461,0.02469342015683651,0.713914155960083,0.7261930704116821
0,go_to_door,exclusive,7,119,0.7323465347290039,0.08706348389387131,0.7262383699417114,0.739821195602417
0,go_to_door,exclusive,8,119,0.7554246187210083,0.18046964704990387,0.7398296594619751,0.7791316509246826
0,go_to_door,exclusive,9,120,0.8409707546234131,0.6881651282310486,0.7795485258102417,0.9102826118469238
1,fetch,inclusive,0,171,0.2179758995771408,0.004849912598729134,0.15548735857009888,0.2995932996273041
1,fetch,inclusive,1,170,0.4221906363964081,0.010722547769546509,0.2998291254043579,0.5382735133171082
1,fetch,inclusive,2,171,0.6131271719932556,0.01727464236319065,0.5387201309204102,0.6641873121261597
1,fetch,inclusive,3,170,0.6796282529830933,0.0256259236484766,0.664520263671875,0.6879623532295227
1,fetch,inclusive,4,171,0.693901538848877,0.010598860681056976,0.6881128549575806,0.699094295501709
1,fetch,inclusive,5,170,0.7046692967414856,0.04252420365810394,0.6991869211196899,0.7106691598892212
1,fetch,inclusive,6,170,0.716354250907898,0.05421688035130501,0.7108128070831299,0.7215225696563721
1,fetch,inclusive,7,171,0.7260741591453552,0.05106493830680847,0.7215560078620911,0.7310441136360168
1,fetch,inclusive,8,170,0.7366891503334045,0.06845968961715698,0.731049120426178,0.7431013584136963
1,fetch,inclusive,9,171,0.7530614137649536,0.10349021852016449,0.743126392364502,0.8010144829750061
1,fetch,exclusive,0,171,0.2179758995771408,0.004849912598729134,0.15548735857009888,0.2995932996273041
1,fetch,exclusive,1,170,0.4221906363964081,0.004893135745078325,0.2998291254043579,0.5382735133171082
1,fetch,exclusive,2,171,0.6131271719932556,0.01727464236319065,0.5387201309204102,0.6641873121261597
1,fetch,exclusive,3,170,0.6796282529830933,0.0256259236484766,0.664520263671875,0.6879623532295227
1,fetch,exclusive,4,171,0.693901538848877,0.010598860681056976,0.6881128549575806,0.699094295501709
1,fetch,exclusive,5,170,0.7046692967414856,0.036747731268405914,0.6991869211196899,0.7106691598892212
1,fetch,exclusive,6,170,0.716354250907898,0.04875805228948593,0.7108128070831299,0.7215225696563721
1,fetch,exclusive,7,171,0.7260741591453552,0.0460064597427845,0.7215560078620911,0.7310441136360168
1,fetch,exclusive,8,170,0.7366891503334045,0.05971263349056244,0.731049120426178,0.7431013584136963
1,fetch,exclusive,9,171,0.7530614137649536,0.10349021852016449,0.743126392364502,0.8010144829750061
2,go_to_object,inclusive,0,137,0.29961997270584106,0.45604726672172546,0.18173739314079285,0.419098436832428
2,go_to_object,inclusive,1,136,0.5438897609710693,0.33131900429725647,0.4225693941116333,0.6313401460647583
2,go_to_object,inclusive,2,136,0.6640605926513672,0.1476069688796997,0.6329741477966309,0.6844385862350464
2,go_to_object,inclusive,3,137,0.693111002445221,0.07880640029907227,0.684533953666687,0.6986536979675293
2,go_to_object,inclusive,4,136,0.7030656933784485,0.09305088967084885,0.6986883878707886,0.7073277831077576
2,go_to_object,inclusive,5,136,0.7122598886489868,0.05555706098675728,0.7074161767959595,0.7170120477676392
2,go_to_object,inclusive,6,137,0.7220466732978821,0.047768495976924896,0.7170612215995789,0.7266850471496582
2,go_to_object,inclusive,7,136,0.7308251857757568,0.03245742991566658,0.7267187833786011,0.7355207800865173
2,go_to_object,inclusive,8,136,0.7410899996757507,0.05520692467689514,0.7357776165008545,0.7484010457992554
2,go_to_object,inclusive,9,137,0.7602967023849487,0.05488656833767891,0.7484259605407715,0.7993825078010559
2,go_to_object,exclusive,0,137,0.29961997270584106,0.45019325613975525,0.18173739314079285,0.419098436832428
2,go_to_object,exclusive,1,136,0.5438897609710693,0.28752490878105164,0.4225693941116333,0.6313401460647583
2,go_to_object,exclusive,2,136,0.6640605926513672,0.1476069688796997,0.6329741477966309,0.6844385862350464
2,go_to_object,exclusive,3,137,0.693111002445221,0.07236114889383316,0.684533953666687,0.6986536979675293
2,go_to_object,exclusive,4,136,0.7030656933784485,0.07986705750226974,0.6986883878707886,0.7073277831077576
2,go_to_object,exclusive,5,136,0.7122598886489868,0.04866735264658928,0.7074161767959595,0.7170120477676392
2,go_to_object,exclusive,6,137,0.7220466732978821,0.03408966213464737,0.7170612215995789,0.7266850471496582
2,go_to_object,exclusive,7,136,0.7308251857757568,0.025964781641960144,0.7267187833786011,0.7355207800865173
2,go_to_object,exclusive,8,136,0.7410899996757507,0.04811868816614151,0.7357776165008545,0.7484010457992554
2,go_to_object,exclusive,9,137,0.7602967023849487,0.05488656833767891,0.7484259605407715,0.7993825078010559
3,put_near,inclusive,0,162,0.3290470838546753,0.0,0.18802204728126526,0.5250540971755981
