event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.8565545082092285,3.0306258850032464e-05,0.7500125169754028,0.7512560486793518
0,go_to_door,1,fetch,16,0.8552249670028687,2.8904985811095685e-05,0.748670220375061,0.7502428293228149
0,go_to_door,2,go_to_object,16,0.85709547996521,2.7182009944226593e-05,0.7473622560501099,0.7487515807151794
0,go_to_door,3,put_near,16,0.8574171662330627,2.770836726995185e-05,0.7436038255691528,0.7458537220954895
0,go_to_door,4,unlock_pickup,16,0.8548059463500977,3.06692163576372e-05,0.7471398115158081,0.748661994934082
0,go_to_door,5,pickup_dist,16,0.8554360866546631,2.7323168978909962e-05,0.7422245144844055,0.744090735912323
1,fetch,0,go_to_door,6,5.212704081714037e-07,0.9951903223991394,0.6975882649421692,0.7076382637023926
1,fetch,1,fetch,6,6.167319384076109e-07,0.9926531910896301,0.6837305426597595,0.6957011222839355
1,fetch,2,go_to_object,6,5.892624699299631e-07,0.9925381541252136,0.6822373867034912,0.6941662430763245
1,fetch,3,put_near,6,6.056013148736383e-07,0.9937007427215576,0.6840229034423828,0.6962811350822449
1,fetch,4,unlock_pickup,6,6.104765475356544e-07,0.9939228892326355,0.680394172668457,0.6915726065635681
1,fetch,5,pickup_dist,6,6.177194222800608e-07,0.99261873960495,0.6769891381263733,0.6897045969963074
2,go_to_object,0,go_to_door,16,0.00016959293861873448,0.00046359162661246955,0.6543561220169067,0.6660367250442505
2,go_to_object,1,fetch,16,0.00037518099998123944,0.00034014825359918177,0.6356906890869141,0.6515026688575745
2,go_to_object,2,go_to_object,16,0.00032390872365795076,0.00038161504198797047,0.6286300420761108,0.6464719176292419
2,go_to_object,3,put_near,16,0.00030470016645267606,0.00038860327913425863,0.6385747194290161,0.6532463431358337
2,go_to_object,4,unlock_pickup,16,0.0003111224214080721,0.0004279865825083107,0.6289851665496826,0.6463032960891724
2,go_to_object,5,pickup_dist,16,0.0003425785107538104,0.0003171526768710464,0.6339999437332153,0.650168776512146
