event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.8331349492073059,4.777384310727939e-05,5.933816432952881,6.0500335693359375
0,go_to_door,1,fetch,16,0.8228616714477539,0.04886364936828613,6.359001636505127,6.484466075897217
0,go_to_door,2,go_to_object,16,0.8336848020553589,1.9189548766007647e-05,5.645293712615967,5.793184280395508
0,go_to_door,3,put_near,16,0.7064511775970459,0.006262606009840965,5.988665580749512,6.135397911071777
0,go_to_door,4,unlock_pickup,16,0.8396058678627014,3.556977026164532e-05,5.900903701782227,6.041947364807129
0,go_to_door,5,pickup_dist,16,0.839842677116394,3.0040622732485645e-05,5.892539978027344,6.031852722167969
1,fetch,0,go_to_door,6,0.7773125767707825,0.0025716808158904314,4.292611598968506,4.452042579650879
1,fetch,1,fetch,6,0.7748257517814636,0.0199280995875597,5.889488697052002,5.968275547027588
1,fetch,2,go_to_object,6,0.6374926567077637,0.0004977204953320324,3.837538719177246,4.008200645446777
1,fetch,3,put_near,6,0.31678691506385803,0.006299629807472229,4.211726188659668,4.3857855796813965
1,fetch,4,unlock_pickup,6,0.8501303195953369,0.0011574815725907683,4.355400562286377,4.529260158538818
1,fetch,5,pickup_dist,6,0.8522932529449463,0.001167810638435185,4.453527450561523,4.631572723388672
2,go_to_object,0,go_to_door,16,0.8382428884506226,0.0041925059631466866,5.572474479675293,5.631050109863281
2,go_to_object,1,fetch,16,0.8103805780410767,0.07656874507665634,6.283763885498047,6.309485912322998
2,go_to_object,2,go_to_object,16,0.8097699880599976,0.0015204300871118903,4.964475154876709,5.1140875816345215
2,go_to_object,3,put_near,16,0.48109281063079834,0.05268002301454544,5.676908493041992,5.742517471313477
2,go_to_object,4,unlock_pickup,16,0.8703858852386475,0.0028576632030308247,5.588784217834473,5.660074710845947
2,go_to_object,5,pickup_dist,16,0.8718299865722656,0.002458846429362893,5.6406354904174805,5.707700252532959
