observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0007720103501791334,0.9998869098105739,0.9913888888888889,0.838196873664856,0.0006639879912938784,0.0028000326152318447,1.0,1.0,0.9946363436870086,0.0002613064631589168
0,go_to_door,1,fetch,0.01103272277240539,,,,0.01103272277240539,0.017723196092860178,,1.0,0.9804721244247133,
0,go_to_door,2,go_to_object,0.01117950396693914,,,,0.01117950396693914,0.02436320280523604,,1.0,0.9727895177587387,
0,go_to_door,3,put_near,0.009466872943414001,,,,0.009466872943414001,0.020394018710480112,,1.0,0.978300444281359,
0,go_to_door,4,unlock_pickup,0.011323803417091218,,,,0.011323803417091218,0.022582088341569412,,1.0,0.9746949518364835,
0,go_to_door,5,pickup_dist,0.011336050581526353,,,,0.011336050581526353,0.022830134970307735,,1.0,0.9743249164647507,
1,fetch,0,go_to_door,0.002839439468631447,,,,0.002839439468631447,0.01651192828169628,,1.0,0.9804918685111031,
1,fetch,1,fetch,0.0003992346820610501,1.0,1.0,0.7748257418473562,1.7497849473131094e-05,0.0006377811712292064,1.0,1.0,0.9967566147630814,0.019928099335326504
1,fetch,2,go_to_object,0.002335334531541461,,,,0.002335334531541461,0.029342313453308365,,1.0,0.9676593536532977,
1,fetch,3,put_near,0.001115150158780293,,,,0.001115150158780293,0.005052320923706752,,1.0,0.9925505101700898,
1,fetch,4,unlock_pickup,0.003295087639827822,,,,0.003295087639827822,0.01817193570197048,,1.0,0.9788302776698433,
1,fetch,5,pickup_dist,0.003346093985603422,,,,0.003346093985603422,0.019037447916335274,,1.0,0.9779621657840392,
2,go_to_object,0,go_to_door,0.010015739466050704,,,,0.010015739466050704,0.02027109653913599,,1.0,0.9770985698016277,
2,go_to_object,1,fetch,0.009566722764978873,,,,0.009566722764978873,0.014972589951062312,,1.0,0.9836838930391243,
2,go_to_object,2,go_to_object,0.0009952979256764973,1.0,1.0,0.809770030900836,0.00012655840423207083,0.005017511417431866,1.0,1.0,0.992461325468985,0.0011972459833703483
2,go_to_object,3,put_near,0.005644656274696567,,,,0.005644656274696567,0.01580891254821793,,1.0,0.9831031420492395,
2,go_to_object,4,unlock_pickup,0.010802820130643957,,,,0.010802820130643957,0.01918020893144805,,1.0,0.9782762381014413,
2,go_to_object,5,pickup_dist,0.010909476104098332,,,,0.010909476104098332,0.019630005190440395,,1.0,0.9777025825166372,
3,put_near,0,go_to_door,1.0542010080539886e-05,,,,1.0542010080539886e-05,0.0028785989794990804,,1.0,0.9941205269113036,
3,put_near,1,fetch,4.3402137691944074e-06,,,,4.3402137691944074e-06,0.0004115897313793107,,1.0,0.9967936775693209,
3,put_near,2,go_to_object,9.458903559731303e-06,,,,9.458903559731303e-06,0.003396975595762234,,1.0,0.9936004094410651,
3,put_near,3,put_near,1.4496730347046022e-07,,,,1.4496730347046022e-07,0.00045515508344857997,,1.0,0.9970135187896172,
3,put_near,4,unlock_pickup,4.2713654731114535e-05,,,,4.2713654731114535e-05,0.002646683908925198,,1.0,0.9943513145836274,
3,put_near,5,pickup_dist,5.052440714851301e-05,,,,5.052440714851301e-05,0.003067864787460554,,1.0,0.9939294964222625,
