observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0013121043648367753,1.0,1.0,0.8160043636957804,0.0006612623092797979,0.0020258733178091337,1.0,1.0,0.9961088618661603,0.015014092138348664
0,go_to_door,1,fetch,0.011915073645699258,,,,0.011915073645699258,0.020596997806515936,,1.0,0.9771308934022223,
0,go_to_door,2,go_to_object,0.011212665495477576,,,,0.011212665495477576,0.021068991552048107,,1.0,0.977075680093348,
0,go_to_door,3,put_near,0.011815231057941682,,,,0.011815231057941682,0.02205563208422467,,1.0,0.9756409797650826,
0,go_to_door,4,unlock_pickup,0.011861465146726312,,,,0.011861465146726312,0.022009545142776317,,1.0,0.9757284233443801,
0,go_to_door,5,pickup_dist,0.011908111747476217,,,,0.011908111747476217,0.022365651604650604,,1.0,0.9751539743857841,
1,fetch,0,go_to_door,0.0019142936409985302,,,,0.0019142936409985302,0.006117683549048565,,1.0,0.9919847533975854,
1,fetch,1,fetch,0.0019003792712043587,0.9995095154012164,0.8178571428571427,0.616136814157168,0.000991152195980135,0.002642532750216768,1.0,1.0,0.9955790426150148,0.0017600940403402394
1,fetch,2,go_to_object,0.0019251904547918973,,,,0.0019251904547918973,0.006421916996680165,,1.0,0.9918992062803073,
1,fetch,3,put_near,0.0028539382891217295,,,,0.0028539382891217295,0.0068919552751185486,,1.0,0.9911822248049261,
1,fetch,4,unlock_pickup,0.0028447862641293566,,,,0.0028447862641293566,0.006847339083355552,,1.0,0.9913071898057831,
1,fetch,5,pickup_dist,0.002889089391352165,,,,0.002889089391352165,0.007332246430097921,,1.0,0.9905479809049398,
2,go_to_object,0,go_to_door,0.0006426368710424785,,,,0.0006426368710424785,0.015279105353739953,,1.0,0.9821757381219318,
2,go_to_object,1,fetch,0.002814043271234812,,,,0.002814043271234812,0.007476382656705694,,1.0,0.9902336997938646,
2,go_to_object,2,go_to_object,0.010176913724621019,0.9829840504451038,0.46965274074203595,0.05159181736144092,0.00045606779713407093,0.003967551470978617,1.0,1.0,0.9956192473200658,0.12963995586947671
2,go_to_object,3,put_near,0.0020002682916511437,,,,0.0020002682916511437,0.016313188162661647,,1.0,0.9810672304365147,
2,go_to_object,4,unlock_pickup,0.002119533062046266,,,,0.002119533062046266,0.015909767054196153,,1.0,0.981560209271692,
2,go_to_object,5,pickup_dist,0.002191715930253677,,,,0.002191715930253677,0.017320412092485745,,1.0,0.9799369595345052,
3,put_near,0,go_to_door,7.311914990552096e-05,,,,7.311914990552096e-05,0.001952591176965449,,1.0,0.9960141060597235,
3,put_near,1,fetch,0.0007539990041888813,,,,0.0007539990041888813,0.002017525070817164,,1.0,0.9962363665978803,
3,put_near,2,go_to_object,0.00016338194791872988,,,,0.00016338194791872988,0.002813355130429315,,1.0,0.9952635974945998,
3,put_near,3,put_near,0.000619135266840609,,,,0.000619135266840609,0.0027155741163999727,,1.0,0.9951677604181932,
3,put_near,4,unlock_pickup,0.0005042726150675291,,,,0.0005042726150675291,0.0024853062142830085,,1.0,0.9955160545904448,
3,put_near,5,pickup_dist,0.0005711618973441073,,,,0.0005711618973441073,0.0032500730882776847,,1.0,0.994418400791612,
