event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.659135103225708,0.0008678218582645059,0.5859115123748779,0.5888715386390686
0,go_to_door,1,fetch,16,0.6723796129226685,0.0006687430432066321,0.588707685470581,0.592143177986145
0,go_to_door,2,go_to_object,16,0.6679363250732422,0.000677011557854712,0.5902354121208191,0.593522846698761
0,go_to_door,3,put_near,16,0.6609196662902832,0.0008820900111459196,0.589343249797821,0.5928484201431274
0,go_to_door,4,unlock_pickup,16,0.6665753126144409,0.0005797537742182612,0.5902506113052368,0.5934909582138062
0,go_to_door,5,pickup_dist,16,0.6682298183441162,0.0008561364375054836,0.5889736413955688,0.5919668078422546
1,fetch,0,go_to_door,14,0.04020721837878227,0.7855697870254517,0.4958696663379669,0.4952470660209656
1,fetch,1,fetch,14,0.03925151377916336,0.7834210991859436,0.4931776225566864,0.4919966161251068
1,fetch,2,go_to_object,14,0.03857908025383949,0.7836958169937134,0.49170753359794617,0.4905867278575897
1,fetch,3,put_near,14,0.038165267556905746,0.7842124700546265,0.49416595697402954,0.4933871924877167
1,fetch,4,unlock_pickup,14,0.03835975006222725,0.7836297750473022,0.4927276074886322,0.4917592406272888
1,fetch,5,pickup_dist,14,0.03947297856211662,0.7841106057167053,0.49399012327194214,0.49287471175193787
