goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,go_to_door,inclusive,0,168,0.45195478200912476,0.08950802683830261,0.14348213374614716,0.4968424439430237
0,go_to_door,inclusive,1,168,0.5088067054748535,0.08995717763900757,0.4971817135810852,0.5158073902130127
0,go_to_door,inclusive,2,168,0.5212227702140808,0.09499317407608032,0.5158438682556152,0.5261931419372559
0,go_to_door,inclusive,3,168,0.5291621685028076,0.10781700164079666,0.5262307524681091,0.5315744280815125
0,go_to_door,inclusive,4,168,0.5341564416885376,0.07421582192182541,0.5315805077552795,0.5361189842224121
0,go_to_door,inclusive,5,168,0.5381121635437012,0.08782500773668289,0.53614342212677,0.5404654145240784
0,go_to_door,inclusive,6,168,0.543159544467926,0.08038373291492462,0.5404703617095947,0.5463013052940369
0,go_to_door,inclusive,7,168,0.549297571182251,0.061802659183740616,0.5463156700134277,0.5525348782539368
0,go_to_door,inclusive,8,168,0.563263475894928,0.18365252017974854,0.5526353120803833,0.5858234763145447
0,go_to_door,inclusive,9,168,0.6638127565383911,0.601128101348877,0.5862115621566772,0.7881115078926086
0,go_to_door,exclusive,0,168,0.45195478200912476,0.08430565148591995,0.14348213374614716,0.4968424439430237
0,go_to_door,exclusive,1,168,0.5088067054748535,0.08995717763900757,0.4971817135810852,0.5158073902130127
0,go_to_door,exclusive,2,168,0.5212227702140808,0.09499317407608032,0.5158438682556152,0.5261931419372559
0,go_to_door,exclusive,3,168,0.5291621685028076,0.10304319113492966,0.5262307524681091,0.5315744280815125
0,go_to_door,exclusive,4,168,0.5341564416885376,0.07340630143880844,0.5315805077552795,0.5361189842224121
0,go_to_door,exclusive,5,168,0.5381121635437012,0.08782500773668289,0.53614342212677,0.5404654145240784
0,go_to_door,exclusive,6,168,0.543159544467926,0.07593134790658951,0.5404703617095947,0.5463013052940369
0,go_to_door,exclusive,7,168,0.549297571182251,0.05901099368929863,0.5463156700134277,0.5525348782539368
0,go_to_door,exclusive,8,168,0.563263475894928,0.16718228161334991,0.5526353120803833,0.5858234763145447
0,go_to_door,exclusive,9,168,0.6638127565383911,0.5640685558319092,0.5862115621566772,0.7881115078926086
1,fetch,inclusive,0,221,0.4148183763027191,0.10317771881818771,0.1677318960428238,0.4802343547344208
1,fetch,inclusive,1,221,0.49093014001846313,0.1666262149810791,0.4805929660797119,0.4982343912124634
1,fetch,inclusive,2,220,0.5033175945281982,0.21287384629249573,0.4982750415802002,0.5074567198753357
1,fetch,inclusive,3,221,0.5115450620651245,0.19856534898281097,0.5075273513793945,0.5147914886474609
1,fetch,inclusive,4,220,0.5169858932495117,0.09804634004831314,0.5147922039031982,0.5191648006439209
1,fetch,inclusive,5,221,0.5213122963905334,0.06322667747735977,0.5192350149154663,0.5235535502433777
1,fetch,inclusive,6,220,0.5259682536125183,0.0835169106721878,0.5235713720321655,0.5281235575675964
1,fetch,inclusive,7,221,0.5300611853599548,0.07973576337099075,0.528150737285614,0.5320940017700195
1,fetch,inclusive,8,220,0.5346359014511108,0.10420767962932587,0.5320952534675598,0.5375664234161377
1,fetch,inclusive,9,221,0.5441325902938843,0.13784801959991455,0.5376042127609253,0.5677993893623352
1,fetch,exclusive,0,221,0.4148183763027191,0.09445373713970184,0.1677318960428238,0.4802343547344208
1,fetch,exclusive,1,221,0.49093014001846313,0.155037984251976,0.4805929660797119,0.4982343912124634
1,fetch,exclusive,2,220,0.5033175945281982,0.21094657480716705,0.4982750415802002,0.5074567198753357
1,fetch,exclusive,3,221,0.5115450620651245,0.18877801299095154,0.5075273513793945,0.5147914886474609
1,fetch,exclusive,4,220,0.5169858932495117,0.09263725578784943,0.5147922039031982,0.5191648006439209
1,fetch,exclusive,5,221,0.5213122963905334,0.06322667747735977,0.5192350149154663,0.5235535502433777
1,fetch,exclusive,6,220,0.5259682536125183,0.0835169106721878,0.5235713720321655,0.5281235575675964
1,fetch,exclusive,7,221,0.5300611853599548,0.07973576337099075,0.528150737285614,0.5320940017700195
1,fetch,exclusive,8,220,0.5346359014511108,0.10420767962932587,0.5320952534675598,0.5375664234161377
1,fetch,exclusive,9,221,0.5441325902938843,0.13535931706428528,0.5376042127609253,0.5677993893623352
2,go_to_object,inclusive,0,162,0.45193320512771606,0.0,0.1726750284433365,0.49209123849868774
2,go_to_object,inclusive,1,162,0.4998370110988617,0.0,0.49280017614364624,0.5043798685073853
2,go_to_object,inclusive,2,161,0.5079913139343262,0.0,0.5044375658035278,0.51082843542099
2,go_to_object,inclusive,3,162,0.5136751532554626,0.0,0.5108434557914734,0.5161588191986084
2,go_to_object,inclusive,4,161,0.5181388854980469,0.0,0.5161616802215576,0.5197723507881165
2,go_to_object,inclusive,5,162,0.52174973487854,0.0,0.5197843313217163,0.5234044194221497
2,go_to_object,inclusive,6,161,0.5252834558486938,0.0,0.523435115814209,0.5271419882774353
2,go_to_object,inclusive,7,162,0.5293251872062683,0.0,0.5272088050842285,0.5316169261932373
2,go_to_object,inclusive,8,161,0.5352224707603455,0.0,0.5316212177276611,0.5384564995765686
2,go_to_object,inclusive,9,162,0.5430290102958679,0.0,0.5385687947273254,0.5650666952133179
2,go_to_object,exclusive,0,162,0.45193320512771606,0.0,0.1726750284433365,0.49209123849868774
2,go_to_object,exclusive,1,162,0.4998370110988617,0.0,0.49280017614364624,0.5043798685073853
2,go_to_object,exclusive,2,161,0.5079913139343262,0.0,0.5044375658035278,0.51082843542099
2,go_to_object,exclusive,3,162,0.5136751532554626,0.0,0.5108434557914734,0.5161588191986084
2,go_to_object,exclusive,4,161,0.5181388854980469,0.0,0.5161616802215576,0.5197723507881165
2,go_to_object,exclusive,5,162,0.52174973487854,0.0,0.5197843313217163,0.5234044194221497
2,go_to_object,exclusive,6,161,0.5252834558486938,0.0,0.523435115814209,0.5271419882774353
2,go_to_object,exclusive,7,162,0.5293251872062683,0.0,0.5272088050842285,0.5316169261932373
2,go_to_object,exclusive,8,161,0.5352224707603455,0.0,0.5316212177276611,0.5384564995765686
2,go_to_object,exclusive,9,162,0.5430290102958679,0.0,0.5385687947273254,0.5650666952133179
3,put_near,inclusive,0,162,0.3495444357395172,0.0,0.1364482343196869,0.4760384261608124
3,put_near,inclusive,1,162,0.4966059625148773,0.0,0.4767719507217407,0.507309079170227
3,put_near,inclusive,2,161,0.512683629989624,0.0,0.507318377494812,0.5171599388122559
3,put_near,inclusive,3,162,0.520565390586853,0.0,0.5171626210212708,0.5234712958335876
3,put_near,inclusive,4,161,0.5254924297332764,0.0,0.5234976410865784,0.527211606502533
3,put_near,inclusive,5,162,0.5285598635673523,0.0,0.5272158980369568,0.5297936797142029
3,put_near,inclusive,6,161,0.5312492251396179,0.0,0.5297937989234924,0.5327624678611755
3,put_near,inclusive,7,162,0.5347654819488525,0.0,0.5327644348144531,0.5371516942977905
3,put_near,inclusive,8,161,0.5397741198539734,0.0,0.5372080206871033,0.5427508354187012
3,put_near,inclusive,9,162,0.5500879883766174,0.0,0.5427800416946411,0.5883671641349792
3,put_near,exclusive,0,162,0.3495444357395172,0.0,0.1364482343196869,0.4760384261608124
3,put_near,exclusive,1,162,0.4966059625148773,0.0,0.4767719507217407,0.507309079170227
