observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.00131658808644354,0.9998615661483088,0.9821780783319245,0.7475866835850936,0.0005059929096994499,0.0025451158039101886,1.0,1.0,0.9948539661714829,0.0007125966147214057
0,go_to_door,1,fetch,0.006419899489326313,,,,0.006419899489326313,0.015235289163980443,,1.0,0.9818484052883507,
0,go_to_door,2,go_to_object,0.006377657951800726,,,,0.006377657951800726,0.014986303727452348,,1.0,0.9821260347303364,
0,go_to_door,3,put_near,0.006309911416770384,,,,0.006309911416770384,0.014782806075947433,,1.0,0.9823398829412803,
0,go_to_door,4,unlock_pickup,0.006363721434468594,,,,0.006363721434468594,0.015123529446479248,,1.0,0.9820173445930799,
0,go_to_door,5,pickup_dist,0.006379420527076329,,,,0.006379420527076329,0.01498519872594616,,1.0,0.9821071596872506,
1,fetch,0,go_to_door,0.005718328214617382,,,,0.005718328214617382,0.038844186829906445,,1.0,0.958532844255159,
1,fetch,1,fetch,0.009694627760295988,0.8103369763205829,0.039566615490933085,0.054886535912771706,0.0059747385777990936,0.04430829474837884,0.5794610271115745,0.9928238545028847,0.9574952110926617,0.7834211021706453
1,fetch,2,go_to_object,0.006096525111228479,,,,0.006096525111228479,0.04047927831259582,,1.0,0.9566295289528925,
1,fetch,3,put_near,0.006037874098275502,,,,0.006037874098275502,0.03977075242630535,,1.0,0.957345656403803,
1,fetch,4,unlock_pickup,0.006016907407691604,,,,0.006016907407691604,0.04084367638607725,,1.0,0.9562952715378649,
1,fetch,5,pickup_dist,0.0060977483129296154,,,,0.0060977483129296154,0.04004255228875334,,1.0,0.9570474410921417,
2,go_to_object,0,go_to_door,1.673091565440214e-06,,,,1.673091565440214e-06,0.0012630923180887014,,1.0,0.996136144061785,
2,go_to_object,1,fetch,2.495475647320808e-06,,,,2.495475647320808e-06,0.001857148428069483,,1.0,0.9952219293480462,
2,go_to_object,2,go_to_object,2.3322441710116214e-06,,,,2.3322441710116214e-06,0.001735959534007724,,1.0,0.9953630692740478,
2,go_to_object,3,put_near,2.14679893599317e-06,,,,2.14679893599317e-06,0.00159249351461335,,1.0,0.9955181472814909,
2,go_to_object,4,unlock_pickup,2.156407435841523e-06,,,,2.156407435841523e-06,0.001822388887700468,,1.0,0.9953071714406556,
2,go_to_object,5,pickup_dist,2.307641970039906e-06,,,,2.307641970039906e-06,0.0017272288920265613,,1.0,0.9953532342494714,
3,put_near,0,go_to_door,5.4233083480308265e-06,,,,5.4233083480308265e-06,0.0021305676586557145,,1.0,0.9950551853911711,
3,put_near,1,fetch,8.328447405265992e-06,,,,8.328447405265992e-06,0.003213842869690149,,1.0,0.9938050490425955,
3,put_near,2,go_to_object,7.83467312599308e-06,,,,7.83467312599308e-06,0.0031194143218569235,,1.0,0.9939059706607668,
3,put_near,3,put_near,7.112774096457438e-06,,,,7.112774096457438e-06,0.0028532580426423857,,1.0,0.9941798563640897,
3,put_near,4,unlock_pickup,7.247420329199494e-06,,,,7.247420329199494e-06,0.003225331185477795,,1.0,0.9938032064254921,
3,put_near,5,pickup_dist,7.642187574635915e-06,,,,7.642187574635915e-06,0.0029720021872827324,,1.0,0.9940570906025938,
