observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0167861049460072,0.4671415441176471,0.017704922804059345,1.0727739599425412e-08,4.821937320523654e-08,0.028025436710847246,0.9930526800092018,0.9997722830645583,0.9906405546014075,0.665923920076306
0,go_to_door,1,fetch,2.5643540904111437e-08,,,,2.5643540904111437e-08,0.009744044203006733,,1.0,0.9873374567765635,
0,go_to_door,2,go_to_object,1.1867457245539315e-08,,,,1.1867457245539315e-08,0.024256315971517603,,1.0,0.9728423148958077,
0,go_to_door,3,put_near,5.1468452817513214e-08,,,,5.1468452817513214e-08,0.01766787786352954,,1.0,0.9796162419419349,
0,go_to_door,4,unlock_pickup,4.6205472368093375e-08,,,,4.6205472368093375e-08,0.017801908226969178,,1.0,0.9794632869604987,
0,go_to_door,5,pickup_dist,5.035947763913213e-08,,,,5.035947763913213e-08,0.017200059489998518,,1.0,0.9800769068984104,
1,fetch,0,go_to_door,4.629225267342127e-08,,,,4.629225267342127e-08,0.1447224306947385,,1.0,0.8525804595717839,
1,fetch,1,fetch,2.758559436082837e-08,,,,2.758559436082837e-08,0.11819188913972593,,1.0,0.8789144492042721,
1,fetch,2,go_to_object,1.4799194217662188e-08,,,,1.4799194217662188e-08,0.15880002626194129,,1.0,0.8383086464005954,
1,fetch,3,put_near,5.272645228361449e-08,,,,5.272645228361449e-08,0.14547276439302684,,1.0,0.8518453289676238,
1,fetch,4,unlock_pickup,4.6085464235288165e-08,,,,4.6085464235288165e-08,0.14591644961788322,,1.0,0.8513832692094211,
1,fetch,5,pickup_dist,5.13923036538957e-08,,,,5.13923036538957e-08,0.1447880459035341,,1.0,0.852522740871899,
2,go_to_object,0,go_to_door,2.053105669374777e-05,,,,2.053105669374777e-05,0.010705550396303895,,1.0,0.9869179217786497,
2,go_to_object,1,fetch,7.920079842706376e-06,,,,7.920079842706376e-06,0.007043846077588766,,1.0,0.9902393522814268,
2,go_to_object,2,go_to_object,0.007102806503158093,0.9745691467002943,0.431486900075065,7.313442966960793e-05,3.4147795819384043e-06,0.0023388434903576995,1.0,1.0,0.9969641552274189,0.13883614882133374
2,go_to_object,3,put_near,2.5052646862330312e-05,,,,2.5052646862330312e-05,0.01091718297265856,,1.0,0.986748742554587,
2,go_to_object,4,unlock_pickup,2.297533811153595e-05,,,,2.297533811153595e-05,0.01096183251053283,,1.0,0.9866528433168755,
2,go_to_object,5,pickup_dist,2.387418311268911e-05,,,,2.387418311268911e-05,0.01077644687124239,,1.0,0.9868567925579546,
3,put_near,0,go_to_door,2.628405523737646e-08,,,,2.628405523737646e-08,0.009478154528641435,,1.0,0.9882479124867988,
3,put_near,1,fetch,2.0094296431964436e-08,,,,2.0094296431964436e-08,0.004674099447764111,,1.0,0.9926917259468285,
3,put_near,2,go_to_object,1.1524121956831153e-08,,,,1.1524121956831153e-08,0.012200625226535405,,1.0,0.9851712732764613,
3,put_near,3,put_near,3.032332262184935e-08,,,,3.032332262184935e-08,0.009624478801798782,,1.0,0.9881378556482479,
3,put_near,4,unlock_pickup,2.6868090364155126e-08,,,,2.6868090364155126e-08,0.009740026171328119,,1.0,0.9879707203848973,
3,put_near,5,pickup_dist,2.9759050548544388e-08,,,,2.9759050548544388e-08,0.009488404576721692,,1.0,0.9882590122618392,
