event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,1.0727739585547624e-08,0.7700408697128296,0.0037227605935186148,0.0038535224739462137
0,go_to_door,1,fetch,16,9.514975474189669e-09,0.9125928282737732,0.00414418987929821,0.004211042076349258
0,go_to_door,2,go_to_object,16,6.934186558282818e-09,0.5831761360168457,0.003727925708517432,0.003799819853156805
0,go_to_door,3,put_near,16,1.1318949333372075e-08,0.7555515766143799,0.0037740333937108517,0.003890532534569502
0,go_to_door,4,unlock_pickup,16,1.0062855437809048e-08,0.7529177665710449,0.003758855629712343,0.003885650308802724
0,go_to_door,5,pickup_dist,16,1.1108296504858117e-08,0.7667211294174194,0.0037447919603437185,0.0038706937339156866
2,go_to_object,0,go_to_door,16,0.0019217190565541387,0.3427780866622925,0.0037224271800369024,0.0038443151861429214
2,go_to_object,1,fetch,16,0.0007674590451642871,0.5804033279418945,0.0037947185337543488,0.0039047105237841606
2,go_to_object,2,go_to_object,16,0.00037526804953813553,0.1885370910167694,0.0036509744822978973,0.0037945236545056105
2,go_to_object,3,put_near,16,0.002351081231608987,0.3298250436782837,0.003699292428791523,0.0038295909762382507
2,go_to_object,4,unlock_pickup,16,0.002159473253414035,0.32484936714172363,0.003720941487699747,0.0038086408749222755
2,go_to_object,5,pickup_dist,16,0.0022397146094590425,0.33673495054244995,0.0036785441916435957,0.0038068871945142746
