observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.013476701739166068,0.9918045343137255,0.7454156146205418,0.17533630293564784,6.37212674549582e-05,0.004423800248280083,1.0,1.0,0.9952423848720812,0.0703794746902228
0,go_to_door,1,fetch,0.0019520219028452434,,,,0.0019520219028452434,0.01486029446487709,,1.0,0.9844178278077519,
0,go_to_door,2,go_to_object,0.0038678442467169807,,,,0.0038678442467169807,0.031875345531445345,,1.0,0.9654063634380743,
0,go_to_door,3,put_near,0.00392104734454978,,,,0.00392104734454978,0.032084457243749614,,1.0,0.9652126075156607,
0,go_to_door,4,unlock_pickup,0.0036558281944433567,,,,0.0036558281944433567,0.03220701690291277,,1.0,0.9650660674464444,
0,go_to_door,5,pickup_dist,0.0037895121563006084,,,,0.0037895121563006084,0.03155886824541854,,1.0,0.9657961532909317,
1,fetch,0,go_to_door,1.6424349838226077e-05,,,,1.6424349838226077e-05,0.037896725427506876,,1.0,0.9591013469069385,
1,fetch,1,fetch,1.0533949213107594e-05,,,,1.0533949213107594e-05,0.0024718109628941755,,1.0,0.9948784140962186,
1,fetch,2,go_to_object,2.255248445252122e-05,,,,2.255248445252122e-05,0.032841683047279566,,1.0,0.9641563892871657,
1,fetch,3,put_near,2.2099915876557608e-05,,,,2.2099915876557608e-05,0.03586635252202649,,1.0,0.9611317895232967,
1,fetch,4,unlock_pickup,1.996626196395985e-05,,,,1.996626196395985e-05,0.034605274643140414,,1.0,0.9623927432504289,
1,fetch,5,pickup_dist,1.9846198016091354e-05,,,,1.9846198016091354e-05,0.03158973072111459,,1.0,0.9654085657208936,
2,go_to_object,0,go_to_door,7.406503030710783e-05,,,,7.406503030710783e-05,0.004582024877599542,,1.0,0.9924154823764841,
2,go_to_object,1,fetch,1.0604356131994773e-05,,,,1.0604356131994773e-05,0.0005122779755478956,,1.0,0.9968972677581749,
2,go_to_object,2,go_to_object,0.007185656104764901,0.7709121479613283,0.01866570785539644,6.872495044755548e-06,7.99371414709626e-05,0.015845566372549132,0.8636714975845411,0.9974911211645662,0.9940887907194713,0.9017437735329503
2,go_to_object,3,put_near,7.980836390615665e-05,,,,7.980836390615665e-05,0.004543968962414542,,1.0,0.9924535942409602,
2,go_to_object,4,unlock_pickup,7.234006050636522e-05,,,,7.234006050636522e-05,0.004515492428415857,,1.0,0.9924815889396641,
2,go_to_object,5,pickup_dist,7.510670480968705e-05,,,,7.510670480968705e-05,0.004098197918511153,,1.0,0.9928995313423596,
3,put_near,0,go_to_door,1.1380142756444508e-05,,,,1.1380142756444508e-05,0.0034461547758909737,,1.0,0.9935574674296497,
3,put_near,1,fetch,7.605253789760572e-06,,,,7.605253789760572e-06,0.000508310844992647,,1.0,0.997096827640982,
3,put_near,2,go_to_object,1.5273883279755633e-05,,,,1.5273883279755633e-05,0.0029987390383635418,,1.0,0.9940070581465664,
3,put_near,3,put_near,1.5538386570029323e-05,,,,1.5538386570029323e-05,0.0032710356656277533,,1.0,0.9937325129930926,
3,put_near,4,unlock_pickup,1.3385389835163572e-05,,,,1.3385389835163572e-05,0.003166981225851739,,1.0,0.9938377237482237,
3,put_near,5,pickup_dist,1.392994899083969e-05,,,,1.392994899083969e-05,0.002891196325273797,,1.0,0.9941173334523002,
