observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.7106539011001587,0.7259987592697144,0.695309042930603,0.6015625,0.6870647448711541
0,go_to_door,1,fetch,32,16,1.771011233329773,1.7628229856491089,1.7791996002197266,0.5,0.5278437219373253
0,go_to_door,2,go_to_object,32,16,0.6280211210250854,0.6212105751037598,0.6348315477371216,0.4609375,0.5224055515948555
0,go_to_door,3,put_near,32,16,0.6207338571548462,0.5715129375457764,0.669954776763916,0.4140625,0.5294797618127817
0,go_to_door,4,unlock_pickup,32,16,0.8419487476348877,0.8287397027015686,0.8551577925682068,0.453125,0.5730687307352351
0,go_to_door,5,pickup_dist,32,16,0.7807711362838745,0.7737622857093811,0.7877799272537231,0.4921875,0.5855464226633582
1,fetch,0,go_to_door,16,0,0.6629480719566345,,0.6629480719566345,,
1,fetch,1,fetch,16,0,1.6543537378311157,,1.6543537378311157,,
1,fetch,2,go_to_object,16,0,0.5920348763465881,,0.5920348763465881,,
1,fetch,3,put_near,16,0,0.6981234550476074,,0.6981234550476074,,
1,fetch,4,unlock_pickup,16,0,1.0751320123672485,,1.0751320123672485,,
1,fetch,5,pickup_dist,16,0,0.9811217784881592,,0.9811217784881592,,
2,go_to_object,0,go_to_door,32,16,0.7006324529647827,0.7027727365493774,0.698492169380188,0.5234375,0.5601906075350602
2,go_to_object,1,fetch,32,16,1.6863477230072021,1.6980371475219727,1.6746584177017212,0.55078125,0.6111788704681451
2,go_to_object,2,go_to_object,32,16,0.5741978287696838,0.5989766120910645,0.5494190454483032,0.67578125,0.7099548621778315
2,go_to_object,3,put_near,32,16,0.7681828737258911,0.7831217050552368,0.7532440423965454,0.5390625,0.590823038076709
2,go_to_object,4,unlock_pickup,32,16,1.0422701835632324,1.070510983467102,1.0140292644500732,0.52734375,0.628202308449217
2,go_to_object,5,pickup_dist,32,16,0.9532531499862671,0.9749287366867065,0.9315775632858276,0.4921875,0.5344770318619003
3,put_near,0,go_to_door,16,0,0.5285102128982544,,0.5285102128982544,,
3,put_near,1,fetch,16,0,1.077608585357666,,1.077608585357666,,
3,put_near,2,go_to_object,16,0,0.23980526626110077,,0.23980526626110077,,
3,put_near,3,put_near,16,0,0.07309017330408096,,0.07309017330408096,,
3,put_near,4,unlock_pickup,16,0,0.20895326137542725,,0.20895326137542725,,
3,put_near,5,pickup_dist,16,0,0.17932909727096558,,0.17932909727096558,,
