observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.01583565577233474,0.9705882352941176,0.5247209655412528,0.05036555683885524,1.8522515062376582e-05,0.014541969168047987,0.9950080515297907,0.9998305720574062,0.9955144067728742,0.3808816240621295
0,go_to_door,1,fetch,0.000450644779625636,,,,0.000450644779625636,0.0019779508360303366,,1.0,0.9969613892384447,
0,go_to_door,2,go_to_object,3.5020754097276533e-06,,,,3.5020754097276533e-06,0.02784674755328572,,1.0,0.969196175896038,
0,go_to_door,3,put_near,2.7745324298073932e-05,,,,2.7745324298073932e-05,0.006505692762752565,,1.0,0.9931544507226835,
0,go_to_door,4,unlock_pickup,0.0010023915121599308,,,,0.0010023915121599308,0.02311249059857582,,1.0,0.9740519698736136,
0,go_to_door,5,pickup_dist,0.0010310273598683071,,,,0.0010310273598683071,0.022278563996571583,,1.0,0.974899127273954,
1,fetch,0,go_to_door,1.6207800754739124e-05,,,,1.6207800754739124e-05,0.02997527202409185,,1.0,0.9670242975819809,
1,fetch,1,fetch,9.196425916140459e-06,,,,9.196425916140459e-06,0.0006503870729172584,,1.0,0.9966755750598294,
1,fetch,2,go_to_object,9.45112747575985e-08,,,,9.45112747575985e-08,0.04550145550586034,,1.0,0.9515060812789868,
1,fetch,3,put_near,3.1733921877087556e-07,,,,3.1733921877087556e-07,0.001786175451361307,,1.0,0.9957475228106031,
1,fetch,4,unlock_pickup,1.8265512691966696e-05,,,,1.8265512691966696e-05,0.03165820224434229,,1.0,0.9653433495112418,
1,fetch,5,pickup_dist,1.8039760411572354e-05,,,,1.8039760411572354e-05,0.030118083327750463,,1.0,0.9668843828575077,
2,go_to_object,0,go_to_door,3.0456667567601402e-05,,,,3.0456667567601402e-05,0.0065661102022803175,,1.0,0.9908047202631869,
2,go_to_object,1,fetch,3.821628971183174e-06,,,,3.821628971183174e-06,0.001066763723299411,,1.0,0.9979303240477666,
2,go_to_object,2,go_to_object,0.007106445764417311,0.8530369903320723,0.07748328592817837,8.366259711678481e-07,7.019622592066394e-08,0.011377823555688182,0.9919668737060041,0.9998815087129289,0.994506402886103,0.5809313422676338
2,go_to_object,3,put_near,2.1069855958293783e-07,,,,2.1069855958293783e-07,0.0014115481710851715,,1.0,0.9975628667838582,
2,go_to_object,4,unlock_pickup,2.5008742603614867e-05,,,,2.5008742603614867e-05,0.006717777418180163,,1.0,0.9906309360687217,
2,go_to_object,5,pickup_dist,2.55178279729317e-05,,,,2.55178279729317e-05,0.006326232595049843,,1.0,0.9910752412225486,
3,put_near,0,go_to_door,6.859508711433688e-07,,,,6.859508711433688e-07,0.002079587687950323,,1.0,0.9949174110989759,
3,put_near,1,fetch,3.705796961217753e-07,,,,3.705796961217753e-07,0.00021199716052206435,,1.0,0.9969315502681945,
3,put_near,2,go_to_object,3.393448081363043e-08,,,,3.393448081363043e-08,0.0032278877304922236,,1.0,0.9937691110564341,
3,put_near,3,put_near,4.882034286983376e-08,,,,4.882034286983376e-08,0.00020974144192025212,,1.0,0.9969769745770067,
3,put_near,4,unlock_pickup,6.263670748257018e-07,,,,6.263670748257018e-07,0.0025329223585010756,,1.0,0.9944640764284252,
3,put_near,5,pickup_dist,6.204520854346755e-07,,,,6.204520854346755e-07,0.002445452948017876,,1.0,0.9945515458389084,
