goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,go_to_door,inclusive,0,84,0.5798934102058411,0.15103745460510254,0.1316881775856018,0.7466927170753479
0,go_to_door,inclusive,1,83,0.7585103511810303,0.2100866436958313,0.7468583583831787,0.7658748626708984
0,go_to_door,inclusive,2,83,0.7696187496185303,0.153577983379364,0.765969455242157,0.773051381111145
0,go_to_door,inclusive,3,83,0.7754501700401306,0.18319210410118103,0.7730634212493896,0.7779253125190735
0,go_to_door,inclusive,4,83,0.7795600295066833,0.14971110224723816,0.777930736541748,0.7812058925628662
0,go_to_door,inclusive,5,83,0.7828237414360046,0.12167224287986755,0.7813035845756531,0.7840803861618042
0,go_to_door,inclusive,6,83,0.7869130969047546,0.09311283379793167,0.784111499786377,0.7897075414657593
0,go_to_door,inclusive,7,83,0.7925832271575928,0.18828125298023224,0.7897303104400635,0.7951771020889282
0,go_to_door,inclusive,8,83,0.8011074662208557,0.4528067111968994,0.7951788306236267,0.8093547224998474
0,go_to_door,inclusive,9,84,0.8205521106719971,0.5529441833496094,0.8094140887260437,0.8707922697067261
0,go_to_door,exclusive,0,84,0.5798934102058411,0.14502555131912231,0.1316881775856018,0.7466927170753479
0,go_to_door,exclusive,1,83,0.7585103511810303,0.2100866436958313,0.7468583583831787,0.7658748626708984
0,go_to_door,exclusive,2,83,0.7696187496185303,0.14348158240318298,0.765969455242157,0.773051381111145
0,go_to_door,exclusive,3,83,0.7754501700401306,0.16191500425338745,0.7730634212493896,0.7779253125190735
0,go_to_door,exclusive,4,83,0.7795600295066833,0.12756651639938354,0.777930736541748,0.7812058925628662
0,go_to_door,exclusive,5,83,0.7828237414360046,0.11049151420593262,0.7813035845756531,0.7840803861618042
0,go_to_door,exclusive,6,83,0.7869130969047546,0.09311283379793167,0.784111499786377,0.7897075414657593
0,go_to_door,exclusive,7,83,0.7925832271575928,0.1564740389585495,0.7897303104400635,0.7951771020889282
0,go_to_door,exclusive,8,83,0.8011074662208557,0.420674204826355,0.7951788306236267,0.8093547224998474
0,go_to_door,exclusive,9,84,0.8205521106719971,0.5198012590408325,0.8094140887260437,0.8707922697067261
1,fetch,inclusive,0,162,1.3489727973937988,0.0,1.058802843093872,1.418094277381897
1,fetch,inclusive,1,162,1.5165092945098877,0.0,1.4181711673736572,1.6034966707229614
1,fetch,inclusive,2,161,1.6305211782455444,0.0,1.6037310361862183,1.6578428745269775
1,fetch,inclusive,3,162,1.6915289163589478,0.0,1.6578764915466309,1.73580002784729
1,fetch,inclusive,4,161,1.775977611541748,0.0,1.7358455657958984,1.8227230310440063
