observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.723212718963623,0.738317608833313,0.7081078290939331,0.6171875,0.6627882893790236
0,go_to_door,1,fetch,32,16,1.7711703777313232,1.7496910095214844,1.7926498651504517,0.375,0.4439261717708514
0,go_to_door,2,go_to_object,32,16,0.5032576322555542,0.479078471660614,0.5274367332458496,0.31640625,0.45105247172216206
0,go_to_door,3,put_near,32,16,0.7458443641662598,0.7522256970405579,0.7394630908966064,0.55078125,0.5717032011898842
0,go_to_door,4,unlock_pickup,32,16,0.7442282438278198,0.7513530254364014,0.7371034622192383,0.5234375,0.585304501367148
0,go_to_door,5,pickup_dist,32,16,0.7598092555999756,0.7655119895935059,0.7541065216064453,0.51953125,0.5622274721081768
1,fetch,0,go_to_door,16,0,0.6894310712814331,,0.6894310712814331,,
1,fetch,1,fetch,16,0,1.8065216541290283,,1.8065216541290283,,
1,fetch,2,go_to_object,16,0,0.48995721340179443,,0.48995721340179443,,
1,fetch,3,put_near,16,0,0.9746361970901489,,0.9746361970901489,,
1,fetch,4,unlock_pickup,16,0,1.0282481908798218,,1.0282481908798218,,
1,fetch,5,pickup_dist,16,0,1.0401644706726074,,1.0401644706726074,,
2,go_to_object,0,go_to_door,32,16,0.7257360219955444,0.7302968502044678,0.7211751937866211,0.53515625,0.5637679302009966
2,go_to_object,1,fetch,32,16,1.7448649406433105,1.7640490531921387,1.7256810665130615,0.58203125,0.6521991505693076
2,go_to_object,2,go_to_object,32,16,0.48316052556037903,0.4873354732990265,0.47898560762405396,0.53125,0.552733261621761
2,go_to_object,3,put_near,32,16,0.7976232767105103,0.8156750202178955,0.779571533203125,0.53515625,0.6372058173202337
2,go_to_object,4,unlock_pickup,32,16,0.8281869292259216,0.8495017886161804,0.8068721294403076,0.53125,0.6213977219068753
2,go_to_object,5,pickup_dist,32,16,0.8322380781173706,0.8471636176109314,0.817312479019165,0.5390625,0.6239665428103562
3,put_near,0,go_to_door,16,0,0.7153425216674805,,0.7153425216674805,,
3,put_near,1,fetch,16,0,1.7982783317565918,,1.7982783317565918,,
3,put_near,2,go_to_object,16,0,0.5003098249435425,,0.5003098249435425,,
3,put_near,3,put_near,16,0,0.973831295967102,,0.973831295967102,,
3,put_near,4,unlock_pickup,16,0,0.9984226822853088,,0.9984226822853088,,
3,put_near,5,pickup_dist,16,0,1.0255224704742432,,1.0255224704742432,,
