event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.10247718542814255,0.2693895101547241,0.792955219745636,0.7910834550857544
0,go_to_door,1,fetch,16,0.05445151776075363,0.939130425453186,0.8280079364776611,0.8267434239387512
0,go_to_door,2,go_to_object,16,0.006755108945071697,0.203083336353302,0.7924634218215942,0.7894562482833862
0,go_to_door,3,put_near,16,0.12133573740720749,0.23141923546791077,0.796109676361084,0.7938389778137207
0,go_to_door,4,unlock_pickup,16,0.11004172265529633,0.22544917464256287,0.7954434156417847,0.7927161455154419
0,go_to_door,5,pickup_dist,16,0.11502869427204132,0.25408121943473816,0.7944331169128418,0.7922006845474243
2,go_to_object,0,go_to_door,16,3.8445057725766674e-05,0.543289303779602,0.9614237546920776,0.9576743245124817
2,go_to_object,1,fetch,16,1.8233549781143665e-05,0.9952318668365479,1.3294068574905396,1.312196969985962
2,go_to_object,2,go_to_object,16,1.5421005628013518e-06,0.43193519115448,0.8037203550338745,0.8003584146499634
2,go_to_object,3,put_near,16,5.441314715426415e-05,0.5165328979492188,1.0299205780029297,1.02256441116333
2,go_to_object,4,unlock_pickup,16,4.2282699723728e-05,0.5040385723114014,1.0463314056396484,1.0396792888641357
2,go_to_object,5,pickup_dist,16,4.735072434414178e-05,0.541156530380249,1.0489522218704224,1.041235089302063
