observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.7531424164772034,0.7677332162857056,0.738551676273346,0.59765625,0.5790976525325229
0,go_to_door,1,fetch,32,16,0.3996526598930359,0.4421144127845764,0.35719093680381775,0.59375,0.5654771152633872
0,go_to_door,2,go_to_object,32,16,0.7080726027488708,0.7370824813842773,0.6790627241134644,0.66015625,0.6610477790575242
0,go_to_door,3,put_near,32,16,0.6896388530731201,0.7170950770378113,0.6621825695037842,0.62890625,0.6013265559871164
0,go_to_door,4,unlock_pickup,32,16,0.7020725011825562,0.731135368347168,0.6730096936225891,0.6484375,0.6317208366996143
0,go_to_door,5,pickup_dist,32,16,0.6887163519859314,0.7193971276283264,0.6580356359481812,0.6484375,0.6247200895368998
1,fetch,0,go_to_door,16,0,0.5572100877761841,,0.5572100877761841,,
1,fetch,1,fetch,16,0,0.03347077965736389,,0.03347077965736389,,
1,fetch,2,go_to_object,16,0,0.2712772488594055,,0.2712772488594055,,
1,fetch,3,put_near,16,0,0.2573153078556061,,0.2573153078556061,,
1,fetch,4,unlock_pickup,16,0,0.29508233070373535,,0.29508233070373535,,
1,fetch,5,pickup_dist,16,0,0.2601173520088196,,0.2601173520088196,,
2,go_to_object,0,go_to_door,32,16,0.5679548978805542,0.5971229076385498,0.5387868881225586,0.609375,0.6876704832987048
2,go_to_object,1,fetch,32,16,0.033225417137145996,0.03636270761489868,0.03008812479674816,0.61328125,0.7004361627253306
2,go_to_object,2,go_to_object,32,16,0.2576390504837036,0.31862059235572815,0.1966574788093567,0.58203125,0.7086720899489898
2,go_to_object,3,put_near,32,16,0.2514822483062744,0.3055766820907593,0.19738778471946716,0.58203125,0.6949590983856412
2,go_to_object,4,unlock_pickup,32,16,0.2809666395187378,0.33535486459732056,0.22657844424247742,0.56640625,0.6838662112846896
2,go_to_object,5,pickup_dist,32,16,0.2497623711824417,0.30657050013542175,0.19295427203178406,0.5703125,0.6858488655699754
3,put_near,0,go_to_door,16,0,0.4253053069114685,,0.4253053069114685,,
3,put_near,1,fetch,16,0,0.032859351485967636,,0.032859351485967636,,
3,put_near,2,go_to_object,16,0,0.21640479564666748,,0.21640479564666748,,
3,put_near,3,put_near,16,0,0.20588763058185577,,0.20588763058185577,,
3,put_near,4,unlock_pickup,16,0,0.23291368782520294,,0.23291368782520294,,
3,put_near,5,pickup_dist,16,0,0.20952145755290985,,0.20952145755290985,,
