observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.001129719321617168,1.0,1.0,0.8624192029237747,9.415229344312368e-05,0.002321655252756089,1.0,1.0,0.9954039067955491,0.006742776533664491
0,go_to_door,1,fetch,0.015511425034644357,,,,0.015511425034644357,0.0245072954747649,,1.0,0.9742311101781524,
0,go_to_door,2,go_to_object,0.016709960418892077,,,,0.016709960418892077,0.03408383544824071,,1.0,0.9632349840035499,
0,go_to_door,3,put_near,0.016697247517686066,,,,0.016697247517686066,0.03414803116397335,,1.0,0.9631562931832659,
0,go_to_door,4,unlock_pickup,0.016633128303688623,,,,0.016633128303688623,0.03425064624812098,,1.0,0.9630280261799643,
0,go_to_door,5,pickup_dist,0.016683817011833222,,,,0.016683817011833222,0.03389565463723443,,1.0,0.9635428333177765,
1,fetch,0,go_to_door,4.654223499633517e-06,,,,4.654223499633517e-06,0.004043701630417664,,1.0,0.9929612369673086,
1,fetch,1,fetch,8.92102432486997e-07,,,,8.92102432486997e-07,0.00045210816482506175,,1.0,0.9968600195675793,
1,fetch,2,go_to_object,6.499556999399593e-06,,,,6.499556999399593e-06,0.004036202362858423,,1.0,0.9929649325290529,
1,fetch,3,put_near,7.456342988321757e-06,,,,7.456342988321757e-06,0.003932283066286899,,1.0,0.9930692117403049,
1,fetch,4,unlock_pickup,5.4582700597655185e-06,,,,5.4582700597655185e-06,0.0042228759589171645,,1.0,0.9927774398117373,
1,fetch,5,pickup_dist,5.59734688694676e-06,,,,5.59734688694676e-06,0.0038185563344176453,,1.0,0.9931838486970651,
2,go_to_object,0,go_to_door,0.00012593163171419514,,,,0.00012593163171419514,0.005480772083204412,,1.0,0.9915217008569612,
2,go_to_object,1,fetch,5.599358586050776e-07,,,,5.599358586050776e-07,0.0010366050598767582,,1.0,0.9962030951124855,
2,go_to_object,2,go_to_object,0.007249497001719204,0.8635981504833964,0.04030461995359275,5.958268611531518e-06,0.0001442500210240182,0.0141917046996414,0.9271911663216011,0.998433932748613,0.9943404757787311,0.803808112912204
2,go_to_object,3,put_near,0.00015607598722140343,,,,0.00015607598722140343,0.005444191838876905,,1.0,0.9915574652114265,
2,go_to_object,4,unlock_pickup,0.00013160245831565594,,,,0.00013160245831565594,0.005732576766964025,,1.0,0.9912679813646633,
2,go_to_object,5,pickup_dist,0.00012822286786472124,,,,0.00012822286786472124,0.005125507085265892,,1.0,0.991876791815305,
3,put_near,0,go_to_door,0.00010949602164459251,,,,0.00010949602164459251,0.019777274388580186,,1.0,0.9772243953960035,
3,put_near,1,fetch,2.5136668855461527e-06,,,,2.5136668855461527e-06,0.0019296466714084739,,1.0,0.9953276506892526,
3,put_near,2,go_to_object,0.00011395704707537061,,,,0.00011395704707537061,0.018352335428422555,,1.0,0.9786476983266911,
3,put_near,3,put_near,0.00011590616563750486,,,,0.00011590616563750486,0.01909581923138092,,1.0,0.9779045199975371,
3,put_near,4,unlock_pickup,0.00010540308228073674,,,,0.00010540308228073674,0.019562038478884144,,1.0,0.9774376172883583,
3,put_near,5,pickup_dist,9.990408518922416e-05,,,,9.990408518922416e-05,0.01824985725556196,,1.0,0.9787510252018266,
