observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.016988640024054074,0.5307904411764706,0.02090549681102407,3.893073481364695e-07,0.0002065619965897949,0.032716830261051655,0.7192546583850932,0.9840976207785315,0.9969087600708008,0.9962231075322187
0,go_to_door,1,fetch,1.9375880945830068e-05,,,,1.9375880945830068e-05,0.00038337893784046173,,1.0,0.9969428203140314,
0,go_to_door,2,go_to_object,0.00021644137271721063,,,,0.00021644137271721063,0.0004102887872319955,,1.0,0.9969081512580698,
0,go_to_door,3,put_near,0.0002142650957994878,,,,0.0002142650957994878,0.0004151946363540796,,1.0,0.9968791261601907,
0,go_to_door,4,unlock_pickup,0.00020308728347859025,,,,0.00020308728347859025,0.00042874659769810166,,1.0,0.99684305754132,
0,go_to_door,5,pickup_dist,0.0002051396262052837,,,,0.0002051396262052837,0.0004080475952762824,,1.0,0.9969602518786604,
1,fetch,0,go_to_door,7.280925181172864e-05,,,,7.280925181172864e-05,0.00044029637581050984,,1.0,0.9968542383965289,
1,fetch,1,fetch,1.051658849122002e-05,,,,1.051658849122002e-05,0.00037886431016544305,,1.0,0.9969653074104007,
1,fetch,2,go_to_object,7.994526914843387e-05,,,,7.994526914843387e-05,0.0004323195334118192,,1.0,0.9968852485981908,
1,fetch,3,put_near,8.024849548583942e-05,,,,8.024849548583942e-05,0.00042839654453910223,,1.0,0.9968771044496852,
1,fetch,4,unlock_pickup,7.457435867997623e-05,,,,7.457435867997623e-05,0.00044149473899661906,,1.0,0.996832031461567,
1,fetch,5,pickup_dist,7.706579024583789e-05,,,,7.706579024583789e-05,0.0004187186091843218,,1.0,0.9969432310081354,
2,go_to_object,0,go_to_door,0.0001291891969594513,,,,0.0001291891969594513,0.0005739069029744784,,1.0,0.9968733937107725,
2,go_to_object,1,fetch,1.5621021764673097e-05,,,,1.5621021764673097e-05,0.0005155178497968537,,1.0,0.9969722428294983,
2,go_to_object,2,go_to_object,0.007247944006836186,0.7397015552753258,0.014894283097243645,3.5584430501482225e-06,0.0001426876753552693,0.014921397343744175,0.2570186335403727,0.9718478920703558,0.996885889333392,0.9974264321119889
2,go_to_object,3,put_near,0.00014100457070369962,,,,0.00014100457070369962,0.0005642276756157714,,1.0,0.9968868104253752,
2,go_to_object,4,unlock_pickup,0.0001308898855658694,,,,0.0001308898855658694,0.0005697626270848013,,1.0,0.9968478200358055,
2,go_to_object,5,pickup_dist,0.000134346868421089,,,,0.000134346868421089,0.0005717399123314772,,1.0,0.996955404218953,
3,put_near,0,go_to_door,4.452384888341664e-05,,,,4.452384888341664e-05,0.0005010265008647843,,1.0,0.9972858604892055,
3,put_near,1,fetch,6.7898517250688054e-06,,,,6.7898517250688054e-06,0.0004958440687986884,,1.0,0.9973328558008859,
3,put_near,2,go_to_object,5.0492776486696065e-05,,,,5.0492776486696065e-05,0.0005121886877730342,,1.0,0.997310122419702,
3,put_near,3,put_near,5.035618033014743e-05,,,,5.035618033014743e-05,0.0005052291078142601,,1.0,0.9972990316034543,
3,put_near,4,unlock_pickup,4.5890452275789454e-05,,,,4.5890452275789454e-05,0.0004900064651328738,,1.0,0.9972563897176544,
3,put_near,5,pickup_dist,4.779204246336096e-05,,,,4.779204246336096e-05,0.0005348602881526003,,1.0,0.997365235323363,
