arm,replay/abandoned,replay/active_goals,replay/admitted,replay/chunks,replay/episodes,replay/episodes_seen,replay/goal_0/episodes,replay/goal_0/sampled,replay/goal_0/sampled_total,replay/goal_0/transitions,replay/goal_1/episodes,replay/goal_1/sampled,replay/goal_1/sampled_total,replay/goal_1/transitions,replay/goal_2/episodes,replay/goal_2/sampled,replay/goal_2/sampled_total,replay/goal_2/transitions,replay/goal_3/episodes,replay/goal_3/sampled,replay/goal_3/sampled_total,replay/goal_3/transitions,replay/goal_4/episodes,replay/goal_4/sampled,replay/goal_4/sampled_total,replay/goal_4/transitions,replay/goal_5/episodes,replay/goal_5/sampled,replay/goal_5/sampled_total,replay/goal_5/transitions,replay/inserts,replay/items,replay/ram_gb,replay/rejected,replay/replaced,replay/replay_ratio,replay/samples,replay/sampling/current_fraction,replay/sampling/current_group,replay/sampling/is_current_old,replay/streams,replay/updates,seed,step
uniform_reservoir,0.0,1.0,878.0,0.0,878.0,878.0,878.0,23008.0,23008.0,23234.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23250.0,23234.0,0.26669264771044254,0.0,0.0,31.666924731182796,23008.0,0.5,0.0,0.0,1.0,0.0,0,23250
uniform_reservoir,0.0,1.0,312.0,0.0,1000.0,1217.0,1000.0,23368.0,46376.0,37628.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23370.0,37628.0,0.43191490694880486,27.0,190.0,31.997261446298673,23368.0,0.5,0.0,0.0,1.0,0.0,0,46620
uniform_reservoir,0.0,1.0,302.0,0.0,1000.0,1648.0,1000.0,23400.0,69776.0,41813.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23400.0,41813.0,0.47995264176279306,129.0,302.0,32.0,23400.0,0.5,0.0,0.0,1.0,0.0,0,70020
uniform_reservoir,0.0,1.0,409.0,0.0,1000.0,2519.0,1000.0,23288.0,93064.0,36926.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23290.0,36926.0,0.42385696433484554,462.0,409.0,31.997252039501934,23288.0,0.5,0.0,0.0,1.0,0.0,0,93310
uniform_reservoir,0.0,1.0,345.0,0.0,1000.0,3524.0,1000.0,23352.0,116416.0,32005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23350.0,32005.0,0.3673710161820054,660.0,345.0,32.002740899357605,23352.0,0.5,0.0,0.0,1.0,0.0,0,116660
uniform_reservoir,0.0,1.0,248.0,0.0,1000.0,4518.0,1000.0,23288.0,139704.0,29970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23290.0,29970.0,0.3440121654421091,746.0,248.0,31.997252039501934,23288.0,0.5,0.0,0.0,1.0,0.0,0,139950
uniform_reservoir,0.0,1.0,246.0,0.0,1000.0,5775.0,1000.0,23320.0,163024.0,28077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23320.0,28077.0,0.3222832689061761,1011.0,246.0,32.0,23320.0,0.5,0.0,0.0,1.0,0.0,0,163270
uniform_reservoir,0.0,1.0,192.0,0.0,1000.0,7007.0,1000.0,23280.0,186304.0,26215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23280.0,26215.0,0.3009102074429393,1040.0,192.0,32.0,23280.0,0.5,0.0,0.0,1.0,0.0,0,186550
