arm,seed,step,train/batch_goal/0,train/batch_goal/1,train/batch_goal/2,train/batch_goal/3,train/batch_goal/4,train/batch_goal/5,train/loss_by_goal/0/con,train/loss_by_goal/0/dyn,train/loss_by_goal/0/image,train/loss_by_goal/0/policy,train/loss_by_goal/0/rep,train/loss_by_goal/0/repval,train/loss_by_goal/0/rew,train/loss_by_goal/0/value,train/loss_by_goal/1/con,train/loss_by_goal/1/dyn,train/loss_by_goal/1/image,train/loss_by_goal/1/policy,train/loss_by_goal/1/rep,train/loss_by_goal/1/repval,train/loss_by_goal/1/rew,train/loss_by_goal/1/value,train/loss_by_goal/2/con,train/loss_by_goal/2/dyn,train/loss_by_goal/2/image,train/loss_by_goal/2/policy,train/loss_by_goal/2/rep,train/loss_by_goal/2/repval,train/loss_by_goal/2/rew,train/loss_by_goal/2/value,train/loss_by_goal/3/con,train/loss_by_goal/3/dyn,train/loss_by_goal/3/image,train/loss_by_goal/3/policy,train/loss_by_goal/3/rep,train/loss_by_goal/3/repval,train/loss_by_goal/3/rew,train/loss_by_goal/3/value,train/loss_by_goal/4/con,train/loss_by_goal/4/dyn,train/loss_by_goal/4/image,train/loss_by_goal/4/policy,train/loss_by_goal/4/rep,train/loss_by_goal/4/repval,train/loss_by_goal/4/rew,train/loss_by_goal/4/value,train/loss_by_goal/5/con,train/loss_by_goal/5/dyn,train/loss_by_goal/5/image,train/loss_by_goal/5/policy,train/loss_by_goal/5/rep,train/loss_by_goal/5/repval,train/loss_by_goal/5/rew,train/loss_by_goal/5/value
uniform_reservoir,0,23250,1.0,0.0,0.0,0.0,0.0,0.0,0.33041714080761686,8.849256377960131,43.310788757202104,0.0016315308302495108,8.849256377960131,1.7002994978622836,1.6094011387855163,1.112151060198941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_reservoir,0,46620,1.0,0.0,0.0,0.0,0.0,0.0,0.09847687883063441,6.939259243925644,9.56264918799761,0.0029469188003257286,6.939259243925644,1.2664523109798764,0.007719698475667976,1.0941230892849394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_reservoir,0,70020,1.0,0.0,0.0,0.0,0.0,0.0,0.07867309586487264,5.92214612512507,6.301357740337013,0.0028486353840459283,5.92214612512507,1.5357875711489946,0.008809264841933265,1.0176747931985775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_reservoir,0,93310,1.0,0.0,0.0,0.0,0.0,0.0,0.07219884334095603,6.245189945217016,4.3077236596189055,0.0006316844202490266,6.245189945217016,1.5951756770895011,0.025090235621873385,0.9510567740081963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_reservoir,0,116660,1.0,0.0,0.0,0.0,0.0,0.0,0.07011735708200388,6.676949841145499,3.0016199708924223,0.0001641885497487575,6.676949841145499,1.5200200127428138,0.03964523664476562,0.7835029412639104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_reservoir,0,139950,1.0,0.0,0.0,0.0,0.0,0.0,0.06849992353685408,6.887201947880873,2.3134654091216165,0.00021563406765629943,6.887201947880873,1.3948572340064014,0.04960283453693682,0.6846474912497482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_reservoir,0,163270,1.0,0.0,0.0,0.0,0.0,0.0,0.06683007822872027,6.912249834378015,1.9221404704589582,0.00010455236652961155,6.912249834378015,1.3254754992741868,0.05537009013187313,0.6513424675010694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
uniform_reservoir,0,186550,1.0,0.0,0.0,0.0,0.0,0.0,0.06692850020717304,6.942799639292189,1.6948140077164902,2.9287726761218354e-05,6.942799639292189,1.2643148301598133,0.06158027765997189,0.6313244469591842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
