observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.007190348391741175,0.988925291864704,0.31528095178431126,0.002236879364947806,5.324016600080171e-05,0.003822927860808466,1.0,1.0,0.99425655576479,0.007420688196953051
0,go_to_door,1,fetch,0.00042867589086314334,,,,0.00042867589086314334,0.012447979221174353,,1.0,0.9853877022598464,
0,go_to_door,2,go_to_object,4.193827372285321e-06,,,,4.193827372285321e-06,0.015432491884936759,,1.0,0.9832387062901302,
0,go_to_door,3,put_near,0.00021766722988001287,,,,0.00021766722988001287,0.015549259699393555,,1.0,0.9822260364579211,
0,go_to_door,4,unlock_pickup,0.00020569707212304874,,,,0.00020569707212304874,0.0165575932464186,,1.0,0.9811363984146532,
0,go_to_door,5,pickup_dist,0.00023446346823984937,,,,0.00023446346823984937,0.015794206655802088,,1.0,0.9819382259565489,
1,fetch,0,go_to_door,0.0032822246710633306,,,,0.0032822246710633306,0.011898484826268036,,1.0,0.9854725944945445,
1,fetch,1,fetch,0.0015592044455548554,0.9990892531876139,0.7906593406593407,0.5785024464130402,0.0012203575661312229,0.0015142164679158088,1.0,1.0,0.9965150304628114,0.0004111991485323025
1,fetch,2,go_to_object,0.0017194523935980073,,,,0.0017194523935980073,0.01302265672173792,,1.0,0.9845292564986062,
1,fetch,3,put_near,0.0036611546286442645,,,,0.0036611546286442645,0.011372245194690841,,1.0,0.9859937043980033,
1,fetch,4,unlock_pickup,0.0037036166860464226,,,,0.0037036166860464226,0.012296327926005053,,1.0,0.9850762171935287,
1,fetch,5,pickup_dist,0.003726202491681601,,,,0.003726202491681601,0.011617880431092097,,1.0,0.9857259529203025,
2,go_to_object,0,go_to_door,1.604665163232878e-05,,,,1.604665163232878e-05,0.0016961073004963375,,1.0,0.9957374765510016,
2,go_to_object,1,fetch,0.00018811019205473473,,,,0.00018811019205473473,0.002049239149483124,,1.0,0.9955816367401344,
2,go_to_object,2,go_to_object,1.4939135912081487e-06,,,,1.4939135912081487e-06,0.000856649794495932,,1.0,0.9971977970608981,
2,go_to_object,3,put_near,6.30760875595474e-05,,,,6.30760875595474e-05,0.001879062319155967,,1.0,0.9954908585341851,
2,go_to_object,4,unlock_pickup,6.206267727258699e-05,,,,6.206267727258699e-05,0.0021693429144302215,,1.0,0.9951300806190708,
2,go_to_object,5,pickup_dist,7.044567599891057e-05,,,,7.044567599891057e-05,0.002091375981817151,,1.0,0.9952033967664926,
3,put_near,0,go_to_door,1.7624893141530392e-05,,,,1.7624893141530392e-05,0.002647359034802654,,1.0,0.9947942018066303,
3,put_near,1,fetch,0.00020994325483583405,,,,0.00020994325483583405,0.0010681708555410404,,1.0,0.9970169959977122,
3,put_near,2,go_to_object,1.1674197109891549e-06,,,,1.1674197109891549e-06,0.004781641849860696,,1.0,0.9928672243887098,
3,put_near,3,put_near,6.982956876234203e-05,,,,6.982956876234203e-05,0.002349443807460294,,1.0,0.9950526555133338,
3,put_near,4,unlock_pickup,7.542638348478435e-05,,,,7.542638348478435e-05,0.002761201213787098,,1.0,0.9946188167991614,
3,put_near,5,pickup_dist,7.62045490936249e-05,,,,7.62045490936249e-05,0.002540157499289749,,1.0,0.9948093585743762,
