event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.0018764256965368986,0.0059129903092980385,1.843481183052063,1.8470382690429688
0,go_to_door,1,fetch,16,0.0170905664563179,0.11558012664318085,2.4587953090667725,2.4516425132751465
0,go_to_door,2,go_to_object,16,0.0001432822464266792,0.019398333504796028,1.401874303817749,1.4226019382476807
0,go_to_door,3,put_near,16,0.007851406931877136,0.007618586998432875,1.6922645568847656,1.6983418464660645
0,go_to_door,4,unlock_pickup,16,0.00814966019243002,0.005223872140049934,1.703013300895691,1.7116448879241943
0,go_to_door,5,pickup_dist,16,0.00778267253190279,0.0072846198454499245,1.7898664474487305,1.7960575819015503
1,fetch,0,go_to_door,14,0.5104896426200867,0.0003473770630080253,2.805386781692505,2.81484055519104
1,fetch,1,fetch,14,0.5746628642082214,0.00041119911475107074,4.284496784210205,4.331904888153076
1,fetch,2,go_to_object,14,0.27036193013191223,0.001172217191196978,2.434622287750244,2.4468631744384766
1,fetch,3,put_near,14,0.5594697594642639,0.00024295890762005,3.147299289703369,3.2087607383728027
1,fetch,4,unlock_pickup,14,0.5672503113746643,0.0001977498468477279,3.1480724811553955,3.211439609527588
1,fetch,5,pickup_dist,14,0.5689622163772583,0.0002353193995077163,3.1313700675964355,3.1903228759765625
