observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,1.8416330814361572,1.8040896654129028,1.879176378250122,0.375,0.4223276767093469
0,go_to_door,1,fetch,32,16,3.305971384048462,3.1963329315185547,3.415609836578369,0.40234375,0.5013448088214412
0,go_to_door,2,go_to_object,32,16,1.324491024017334,1.3379957675933838,1.3109862804412842,0.5546875,0.5657401239615396
0,go_to_door,3,put_near,32,16,1.8124942779541016,1.7594984769821167,1.8654900789260864,0.40234375,0.4396178856369074
0,go_to_door,4,unlock_pickup,32,16,1.8473374843597412,1.7845510244369507,1.9101240634918213,0.37890625,0.4342423529701006
0,go_to_door,5,pickup_dist,32,16,1.8580176830291748,1.7955057621002197,1.9205293655395508,0.359375,0.41626046637488284
1,fetch,0,go_to_door,30,14,1.8546451330184937,1.8108232021331787,1.8929893970489502,0.375,0.4553787384291775
1,fetch,1,fetch,30,14,3.7506906986236572,3.7413218021392822,3.7588882446289062,0.53125,0.4962393704874907
1,fetch,2,go_to_object,30,14,1.2893238067626953,1.28961181640625,1.2890715599060059,0.5267857142857143,0.5216364019283463
1,fetch,3,put_near,30,14,1.8976690769195557,1.8530210256576538,1.9367361068725586,0.42410714285714285,0.47004930223753144
1,fetch,4,unlock_pickup,30,14,1.9180608987808228,1.8783094882965088,1.9528435468673706,0.4330357142857143,0.47510971801223295
1,fetch,5,pickup_dist,30,14,1.9086906909942627,1.8588224649429321,1.9523252248764038,0.41964285714285715,0.46883336131570813
2,go_to_object,0,go_to_door,16,0,1.612727165222168,,1.612727165222168,,
2,go_to_object,1,fetch,16,0,3.7806663513183594,,3.7806663513183594,,
2,go_to_object,2,go_to_object,16,0,1.2049267292022705,,1.2049267292022705,,
2,go_to_object,3,put_near,16,0,1.5733754634857178,,1.5733754634857178,,
2,go_to_object,4,unlock_pickup,16,0,1.5943844318389893,,1.5943844318389893,,
2,go_to_object,5,pickup_dist,16,0,1.6075835227966309,,1.6075835227966309,,
3,put_near,0,go_to_door,16,0,1.755078911781311,,1.755078911781311,,
3,put_near,1,fetch,16,0,3.77158522605896,,3.77158522605896,,
3,put_near,2,go_to_object,16,0,1.2523701190948486,,1.2523701190948486,,
3,put_near,3,put_near,16,0,1.7583670616149902,,1.7583670616149902,,
3,put_near,4,unlock_pickup,16,0,1.7805179357528687,,1.7805179357528687,,
3,put_near,5,pickup_dist,16,0,1.774845838546753,,1.774845838546753,,
