proposal,control_scope,horizon,relationship,actual_goal,actual_goal_name,rows,online_value_start_mean,slow_value_start_mean,online_slow_start_gap,online_value_final_mean,slow_value_final_mean,return_mean,return_p95,return_max,return_bias_vs_realized,reward_only_mean,bootstrap_mean,bootstrap_abs_mean,bootstrap_fraction,imagined_reward_sum_mean,imagined_reward_event_posterior_sample_rate,imagined_stop_posterior_sample_rate,prior_entropy_mean,first_action_unique_fraction,all_action_unique_fraction
actor,all,1,factual,0,kill_goblin,505,1.5757128903181246,1.5808817824514785,-0.005168893051767113,1.694150445602908,1.6976926372783019,1.6594434690848423,1.7349989685854081,1.784266739296253,nan,0.05237098343287115,1.6070724856519711,1.6070724856519711,0.9605513068308226,0.05237098282189751,0.05013923267326733,0.04521967821782178,0.8886271259572246,0.10655940594059406,0.10655940594059406
actor,all,1,factual,1,bury_bones,416,1.5890735359146044,1.6067144183012156,-0.01764087690501653,1.9072673845176513,1.9221481326967478,1.832548433303694,1.9824968767627977,2.063653885904502,nan,0.06795334679663077,1.7645950865070634,1.7645950865070634,0.9565191188344789,0.06795334670423057,0.06533578725961539,0.061598557692307696,0.8487819524911734,0.08090444711538461,0.08090444711538461
actor,all,1,factual,2,chop_logs,512,0.8367013953393325,0.843392385635525,-0.006690994234304526,0.8414768477668986,0.8484618248185143,0.8372997777983742,0.8890429127203596,1.0267987697161203,nan,0.03715879885406789,0.8001409789443064,0.8001409789443064,0.9598326663772794,0.03715879846265999,0.0359649658203125,0.0394134521484375,1.1242096424102783,0.3371124267578125,0.3371124267578125
actor,all,1,counterfactual,0,kill_goblin,2020,1.4999148311886457,1.5071243409178046,-0.00720951359138114,1.6533965847279766,1.6573882914710754,1.622220075042438,1.7003989337224255,1.7477124097108796,nan,0.03991705966842163,1.5823030153740163,1.5823030153740163,0.9689605876721527,0.03991705970586917,0.038103341584158415,0.03616568688118812,0.8904048050984298,0.10642017326732674,0.10642017326732674
actor,all,1,counterfactual,1,bury_bones,1664,1.5170453453006654,1.531629005088829,-0.014583657190367095,1.8853734679018648,1.9010986144511173,1.8431778028892198,1.9910001028817912,2.075666604240034,nan,0.05566647413171959,1.7875113287575,1.7875113287575,0.9666741114983355,0.05566647443381078,0.051832932692307696,0.039583646334134616,0.8478755950927734,0.09520545372596154,0.09520545372596154
actor,all,1,counterfactual,2,chop_logs,2048,0.9047587543609552,0.9164525174419396,-0.011693763802895774,0.8585737842367962,0.866449041175656,0.8463292796639936,0.9152243684618225,1.0664427751324999,nan,0.04663532367490241,0.7996939559890913,0.7996939559890913,0.9477163711688228,0.04663532350679244,0.044910430908203125,0.05335235595703125,1.1250445693731308,0.304412841796875,0.304412841796875
actor,all,3,factual,0,kill_goblin,505,1.5757128903181246,1.5808817824514785,-0.005168893051767113,1.7366549779873084,1.7413938969668776,1.6828394128229547,1.7773663816035778,1.8543322076192623,nan,0.06225968037056225,1.6205797324523925,1.6205797324523925,0.9548144642619768,0.07822282064731813,0.0567759900990099,0.04735457920792079,0.869559239810056,0.10655940594059406,0.08479785478547856
actor,all,3,factual,1,bury_bones,416,1.5890735359146044,1.6067144183012156,-0.01764087690501653,2.0316578884823966,2.0370045363043365,1.8998236789175484,2.082323118029734,2.180869426178511,nan,0.08248974242064581,1.8173339364969026,1.8173339364969026,0.9513220376583333,0.09073420320218524,0.077880859375,0.07059420072115384,0.8615476524887177,0.08090444711538461,0.06939227764423077
actor,all,3,factual,2,chop_logs,512,0.8367013953393325,0.843392385635525,-0.006690994234304526,0.8517615748569369,0.8585652995388955,0.841619981972516,0.9324932922584795,1.1760318939580907,nan,0.04484988126296502,0.7967701007095509,0.7967701007095509,0.950963749515965,0.04775533442438917,0.0430145263671875,0.0458831787109375,1.1357482768944465,0.3371124267578125,0.28462727864583337
actor,all,3,counterfactual,0,kill_goblin,2020,1.4999148311886457,1.5071243409178046,-0.00720951359138114,1.7037858756757018,1.7089237084778228,1.6523012484087434,1.7496430741885125,1.8211763934752407,nan,0.0472904733471595,1.605010775061584,1.605010775061584,0.9644205856910978,0.05796723398160539,0.04317373143564356,0.03847462871287129,0.8718547967695954,0.10642017326732674,0.08791125206270627
