observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.016786057860232316,0.5,0.06774747114041252,0.0,0.0,0.4592318977945699,0.453416149068323,0.9634157072330437,0.5412080413436298,0.5618825267862391
0,go_to_door,1,fetch,0.0,,,,0.0,0.4499875692507395,,1.0,0.5470094295361867,
0,go_to_door,2,go_to_object,0.0,,,,0.0,0.45849561157564706,,1.0,0.5385013872112793,
0,go_to_door,3,put_near,0.0,,,,0.0,0.47894977018810236,,1.0,0.5180472285988239,
0,go_to_door,4,unlock_pickup,0.0,,,,0.0,0.4821192378966281,,1.0,0.5148777608902981,
0,go_to_door,5,pickup_dist,0.0,,,,0.0,0.431707647557442,,1.0,0.5652893512294843,
1,fetch,0,go_to_door,0.0,,,,0.0,0.46951952455841967,,1.0,0.5274774742285067,
1,fetch,1,fetch,0.0,,,,0.0,0.46389933227386215,,1.0,0.5330976665130641,
1,fetch,2,go_to_object,0.0,,,,0.0,0.4776403080247859,,1.0,0.5193566907621404,
1,fetch,3,put_near,0.0,,,,0.0,0.4931816453814949,,1.0,0.5038153534054314,
1,fetch,4,unlock_pickup,0.0,,,,0.0,0.49600675273317807,,1.0,0.5009902460537482,
1,fetch,5,pickup_dist,0.0,,,,0.0,0.44556887802843115,,1.0,0.5514281207584951,
2,go_to_object,0,go_to_door,0.0,,,,0.0,0.47639161574005034,,1.0,0.5206053830468759,
2,go_to_object,1,fetch,0.0,,,,0.0,0.4700962037724607,,1.0,0.5269007950144655,
2,go_to_object,2,go_to_object,0.007106382926653264,0.5,0.1403145426438195,0.0,0.0,0.48407488596043985,0.41369220151828845,0.9800162329916187,0.5138573571330025,0.5481187895588253
2,go_to_object,3,put_near,0.0,,,,0.0,0.4995583742577233,,1.0,0.49743862452920296,
2,go_to_object,4,unlock_pickup,0.0,,,,0.0,0.5026603132598242,,1.0,0.4943366855271021,
2,go_to_object,5,pickup_dist,0.0,,,,0.0,0.4534702359958644,,1.0,0.5435267627910618,
3,put_near,0,go_to_door,0.0,,,,0.0,0.4733290271095858,,1.0,0.5236679716773405,
3,put_near,1,fetch,0.0,,,,0.0,0.4691530716522495,,1.0,0.5278439271346768,
3,put_near,2,go_to_object,0.0,,,,0.0,0.4825591548336762,,1.0,0.5144378439532501,
3,put_near,3,put_near,0.0,,,,0.0,0.49827040153749214,,1.0,0.49872659724943413,
3,put_near,4,unlock_pickup,0.0,,,,0.0,0.49968710728911775,,1.0,0.4973098914978085,
3,put_near,5,pickup_dist,0.0,,,,0.0,0.452152509113202,,1.0,0.5448444896737242,
