proposal,control_scope,horizon,relationship,actual_goal,actual_goal_name,rows,online_value_start_mean,slow_value_start_mean,online_slow_start_gap,online_value_final_mean,slow_value_final_mean,return_mean,return_p95,return_max,return_bias_vs_realized,reward_only_mean,bootstrap_mean,bootstrap_abs_mean,bootstrap_fraction,imagined_reward_sum_mean,imagined_reward_event_posterior_sample_rate,imagined_stop_posterior_sample_rate,prior_entropy_mean,first_action_unique_fraction,all_action_unique_fraction
actor,all,1,factual,0,go_to_door,63,0.8111034556040688,0.8141125213532221,-0.0030090619055997757,0.80419812789039,0.8084527216260395,0.812636884182675,0.8356697063032947,0.8437854560364083,nan,0.20881584447982277,0.6038210397028523,0.6038210397028523,0.7578934995475413,0.20881584296185757,0.24206349206349206,0.24206349206349206,0.9017004588293651,0.046130952380952384,0.046130952380952384
actor,all,1,factual,1,fetch,32,0.7692148629575968,0.7723017111420631,-0.003086840850301087,0.7675805930048227,0.771294379606843,0.7293331496506656,0.7652176598356858,0.7784044980679687,nan,0.005014394462075291,0.7243187551885903,0.7243187551885903,0.9687910876017277,0.005014394480030271,0.0029296875,0.060546875,1.0157394409179688,0.0654296875,0.0654296875
actor,all,1,factual,2,go_to_object,64,0.7709322888404131,0.7744285492226481,-0.003496255085337907,0.7663760716095567,0.7702010041102767,0.7640347911602237,0.7862397257310223,0.7968632309568172,nan,3.3063251234869556e-07,0.7640344605277112,0.7640344605277112,0.9999995600260317,3.30632513145801e-07,0.0,0.0,1.046539306640625,0.0498046875,0.0498046875
actor,all,1,factual,3,put_near,32,0.766148529946804,0.7692769970744848,-0.0031284622964449227,0.7626205682754517,0.7657511327415705,0.760329827310289,0.7769842770692876,0.7844315078411701,nan,3.500225303140758e-07,0.7603294772877587,0.7603294772877587,0.9999995141894046,3.5002253606641887e-07,0.0,0.0,1.0500526428222656,0.0615234375,0.0615234375
actor,all,1,counterfactual,0,go_to_door,315,0.8124899839598035,0.8156010919147068,-0.00311110576112119,0.8037324235552833,0.8081378310445755,0.8126254244486295,0.836847853690372,0.8454482669714322,nan,0.2129292251595831,0.5996961992890465,0.5996961992890465,0.7521102021498209,0.212929225234686,0.24771825396825398,0.24771825396825398,0.9002387152777778,0.04672619047619048,0.04672619047619048
actor,all,1,counterfactual,1,fetch,160,0.7706252817064524,0.7738183356821537,-0.003193054790608585,0.7687302771955729,0.7724495109170675,0.7297344134738236,0.7646064407069458,0.7792400795932567,nan,0.0047586260902244175,0.7249757873835991,0.7249757873835991,0.9688155996633323,0.004758625905709102,0.0029296875,0.0609375,1.0130538940429688,0.0626953125,0.0626953125
actor,all,1,counterfactual,2,go_to_object,320,0.7685131438076496,0.7719314198940992,-0.0034182757546659557,0.7656296228989958,0.769399045780301,0.7633856957598754,0.7854490244297734,0.7958701365755977,nan,3.0745017607722994e-07,0.7633853883096993,0.7633853883096993,0.9999995891664195,3.074501729760648e-07,0.0,0.0,1.04378662109375,0.04990234375,0.04990234375
actor,all,1,counterfactual,3,put_near,160,0.7666381195187568,0.7697522509843111,-0.0031141333980485796,0.7627891920506954,0.7659426782280206,0.760518717439177,0.777026159872672,0.7846539963652945,nan,3.1408709833813384e-07,0.7605184033520788,0.7605184033520788,0.999999563964067,3.140870983742161e-07,0.0,0.0,1.0516021728515625,0.061328125,0.061328125
actor,all,3,factual,0,go_to_door,63,0.8111034556040688,0.8141125213532221,-0.0030090619055997757,0.7901862793498569,0.7954628637858799,0.8086093877150633,0.8471679762032783,0.8582488619936107,nan,0.24697375703689042,0.5616356306781726,0.5616356306781726,0.7124161060357944,0.6794103655641239,0.28918650793650796,0.2896825396825397,0.8508933706889077,0.046130952380952384,0.024801587301587297
actor,all,3,factual,1,fetch,32,0.7692148629575968,0.7723017111420631,-0.003086840850301087,0.7729550153017044,0.7759957853704691,0.7299302482664122,0.7813158642112021,0.7992911560473798,nan,0.011363155944378145,0.718567092322034,0.718567092322034,0.9606790564951005,0.012086006599424604,0.0107421875,0.068359375,0.9906171131879091,0.0654296875,0.029947916666666664
