early_saturation_seeds,family,mean_final_deterministic_return,mean_final_deterministic_success,mean_final_sampled_return,mean_final_sampled_success,mean_training_auc,mean_training_final_rolling_return,mean_training_final_rolling_success,median_training_saturation_step,median_training_steps_to_threshold,saturated_seeds,seeds,solved_seeds,std_final_deterministic_return,std_final_deterministic_success,std_final_sampled_return,std_final_sampled_success,std_training_auc,std_training_final_rolling_return,std_training_final_rolling_success,task
0,navigation,0.38770000100135804,0.45999999999999996,0.36928000112374626,0.46,0.15434016666666664,0.3889999980727832,0.5,65909,82361.0,1,3,2,0.3152574502333305,0.36769552621700474,0.3033696634356633,0.375588427226754,0.1386100789867829,0.31637936136500056,0.3894440481849307,go_to_door
0,pickup,0.14205333322286604,0.21333333333333335,0.14758666674296061,0.22666666666666666,0.05897898241898284,0.1446666682759921,0.21666666666666667,,98020,0,3,1,0.16743135945761692,0.24567367696917708,0.1763718508425644,0.26398653164297775,0.02573945067111188,0.1652425367673648,0.23570226039551587,fetch
0,navigation,0.2814266665776571,0.32666666666666666,0.30618666609128314,0.3666666666666667,0.06594668785638307,0.20273333291212717,0.2333333333333333,,,0,3,0,0.20753761404829071,0.23795424396766332,0.23947556788069463,0.28674417556808757,0.04333303455302465,0.1591638422114868,0.18408935028645435,go_to_object
0,pickup_and_place,0.7678000098466873,0.88,0.7384866750240325,0.8466666666666667,0.14739199999999997,0.7298666760325432,0.8666666666666667,91033,68365,3,3,3,0.11080069643143235,0.10708252269472675,0.15535849858411646,0.1635712552851373,0.015088939004836259,0.08605622665443577,0.09428090415820632,put_near
0,unlock_and_pickup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,unlock_pickup
0,pickup,0.012020000219345092,0.02,0.009913333257039388,0.013333333333333334,0.02450249836778864,0.0,0.0,,,0,3,0,0.008948936756023804,0.016329931618554522,0.01401957034042935,0.018856180831641266,0.013697992918719145,0.0,0.0,pickup_dist
