actent,adapt_actor_grad_norm_mean,adapt_actor_loss_mean,adapt_actor_steps_mean,adapt_actor_update_rms_mean,adapt_adapt_triggers_mean,agent_seed,canonical_stage,checkpoint_kind,complete,compute_actor_updates_mean,compute_actor_updates_sum,compute_adapt_seconds_mean,compute_adapt_seconds_sum,compute_cheap_seconds_mean,compute_cheap_seconds_sum,compute_consequence_seconds_mean,compute_consequence_seconds_sum,compute_imagined_transitions_mean,compute_imagined_transitions_sum,compute_posterior_samples_mean,compute_posterior_samples_sum,condition,deaths,direction_threshold,entropy_threshold,environment_seed,environment_steps,episode_count_exact,episodes,evaluation_seconds,family,gate_actor_entropy_mean,gate_actor_entropy_sum,gate_cheap_pass_mean,gate_cheap_pass_sum,gate_consequence_evaluated_mean,gate_consequence_evaluated_sum,gate_consequence_pass_mean,gate_consequence_pass_sum,gate_enabled,gate_evaluated_mean,gate_evaluated_sum,gate_final_pass_mean,gate_final_pass_sum,gate_js_disagreement_mean,gate_js_disagreement_sum,gate_kind,gate_posterior_entropy_mean,gate_posterior_entropy_sum,gate_success_action_concentration_mean,gate_success_action_concentration_sum,gate_success_action_divergence_mean,gate_success_action_divergence_sum,gate_success_rate_mean,gate_success_rate_sum,goal,horizon,integrity_equal,js_threshold,last_step,logdir,mean_action_length,median_action_length,min_success_rate,mix_beta,objective,objective_label,paired_rng_verified,phase,policy_mode,replicate,requested_episodes,reset_count,returncode,seed,source_checkpoint,steps_per_second,success_rate,successes,trace_rows,warmup_episodes,warmup_seconds
0.0,0.02742747440566199,-0.015754681124469545,156.2,1.2997978026415505e-05,156.2,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,3124.0,0.009289117384506402,29.019202709197998,0.0011026384168073163,3.444642414106056,0.006668273751414053,20.8316871994175,1920.0,5998080.0,256.0,799744.0,always_standard,0,1.0,1.0,51000,3144,True,20,419.48172407998936,always,0.3265069824445117,1020.0078131566545,1.0,3124.0,1.0,3124.0,0.0,0.0,False,1.0,3124.0,1.0,3124.0,0.0010592216667173865,3.3090084868251157,none,0.3264689631147289,1019.8890407704131,0.7159167716468037,2236.5239946246147,0.06159887747599796,192.43489323501763,0.018743497919334186,58.5546875,chop_logs,15,True,1.0,3345,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_standard/chop_logs/sampled/attempt_01,156.2,200.0,0.03125,0.0,standard,standard,True,audit,sampled,0,20,21,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.494962997244864,0.35,7,3144,1,39.70568451099098
0.0,0.027378707701962594,-0.03438771230906168,81.6,1.4063195543795222e-05,81.6,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,816.0,0.009202301300783623,7.509077861439437,0.001101079760416064,0.8984810844995081,0.006673012037222803,5.445177822373807,1920.0,1566720.0,256.0,208896.0,always_standard,0,1.0,1.0,51000,826,True,10,108.03161818999797,always,0.2855691294578888,233.0244096376373,1.0,816.0,1.0,816.0,0.0,0.0,False,1.0,816.0,1.0,816.0,0.0013411332270770585,1.0943647132948797,none,0.2854374520326625,232.9169608586526,0.7763553746044636,633.5059856772423,0.08918780023214477,72.77724498943013,0.014179304534313725,11.5703125,chop_logs,15,True,1.0,1027,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_standard/chop_logs/deterministic/attempt_01,81.6,48.5,0.03125,0.0,standard,standard,True,audit,deterministic,0,10,11,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.645909723830043,0.8,8,826,1,44.19868458001292
0.0,0.03487630778216076,0.007453956754124353,118.85,1.652345524963934e-05,118.85,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,2377.0,0.009632217926222033,22.895782010629773,0.0010957733736219504,2.604653309099376,0.0066857613877032455,15.892054818570614,1920.0,4563840.0,256.0,608512.0,always_reward_only,0,1.0,1.0,51000,2397,True,20,319.0337814759987,always,0.13559613478421725,322.3120123820844,1.0,2377.0,1.0,2377.0,0.0,0.0,False,1.0,2377.0,1.0,2377.0,0.0031160437110201197,7.406835901094825,none,0.13544163862237907,321.94477500539506,0.8948863804164834,2127.144926249981,0.0589141268119732,140.0388794320603,0.11719078670593185,278.5625,kill_goblin,15,True,1.0,2436,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_reward_only/kill_goblin/sampled/attempt_01,118.85,132.5,0.03125,0.0,mixed_bounded,reward_only,True,audit,sampled,0,20,21,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.513310938140666,0.7,14,2397,1,22.609573530993657
0.0,0.02668438863192754,0.006016225713305306,126.2,1.4997870811843501e-05,126.2,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,1262.0,0.009657978451413748,12.18836880568415,0.0011081667403873535,1.39850642636884,0.006692262990370676,8.445635893847793,1920.0,2423040.0,256.0,323072.0,always_reward_only,0,1.0,1.0,51000,1272,True,10,169.01745449000737,always,0.1652319552885924,208.52272757420363,1.0,1262.0,1.0,1262.0,0.0,0.0,False,1.0,1262.0,1.0,1262.0,0.002616658033816332,3.302222438676211,none,0.1649595923930309,208.17900560000498,0.8658530745661202,1092.7065801024437,0.06144210292933472,77.53993389682041,0.10830403129952457,136.6796875,kill_goblin,15,True,1.0,1473,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_reward_only/kill_goblin/deterministic/attempt_01,126.2,177.5,0.03125,0.0,mixed_bounded,reward_only,True,audit,deterministic,0,10,11,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.525849941582235,0.5,5,1272,1,40.35173629800556
0.0,0.03457804104863692,0.0074010976649304516,200.0,1.6483304092531627e-05,200.0,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,4000.0,0.009664234715513885,38.65693886205554,0.0010824662509694462,4.329865003877785,0.006667457993142307,26.669831972569227,1920.0,7680000.0,256.0,1024000.0,always_reward_only,0,1.0,1.0,51000,4020,True,20,533.8513910439797,always,0.17971832214044922,718.8732885617969,1.0,4000.0,1.0,4000.0,0.0,0.0,False,1.0,4000.0,1.0,4000.0,0.0029268713332851193,11.707485333140477,none,0.17925986832873206,717.0394733149283,0.8491232177466154,3396.4928709864616,0.058983097211440634,235.93238884576255,0.097208984375,388.8359375,bury_bones,15,True,1.0,4221,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_reward_only/bury_bones/sampled/attempt_01,200.0,200.0,0.03125,0.0,mixed_bounded,reward_only,True,audit,sampled,0,20,21,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.530185492518132,0.0,0,4020,1,43.88288026099326
0.0,0.024791263366264697,0.0058186690667446726,49.6,2.344990701455409e-05,49.6,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,496.0,0.009599277468007658,4.761241624131799,0.0011052732379832906,0.5482155260397121,0.006687365363412086,3.3169332202523947,1920.0,952320.0,256.0,126976.0,always_reward_only,0,1.0,1.0,51000,506,True,10,67.03730892200838,always,0.1238233709585835,61.41639199545742,1.0,496.0,1.0,496.0,0.0,0.0,False,1.0,496.0,1.0,496.0,0.002428939152728221,1.2047538197531975,none,0.1240881037184657,61.54769944435898,0.8987871539448539,445.7984283566475,0.041374637545410264,20.52182022252349,0.07941658266129033,39.390625,bury_bones,15,True,1.0,675,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_reward_only/bury_bones/deterministic/attempt_02,49.6,56.5,0.03125,0.0,mixed_bounded,reward_only,True,audit,deterministic,0,10,11,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.548035685452164,1.0,10,506,1,35.119795804988826
0.0,0.030930821271077675,0.025325385582327477,125.85,1.5258771749035915e-05,125.85,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,2517.0,0.009706663848061882,24.43167290557176,0.0011126656699196736,2.8005794911878183,0.0066843000013066,16.82438310328871,1920.0,4832640.0,256.0,644352.0,always_reward_only,0,1.0,1.0,51000,2537,True,20,341.29404923599213,always,0.5538008277706227,1393.9166834986572,1.0,2517.0,1.0,2517.0,0.0,0.0,False,1.0,2517.0,1.0,2517.0,0.0011121360567284818,2.799246454785589,none,0.5535992990546587,1393.4094357205759,0.5798374610758036,1459.4508895277977,0.18290795095903475,460.3793125638905,0.11063207687723481,278.4609375,chop_logs,15,True,1.0,2631,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_reward_only/chop_logs/sampled/attempt_01,125.85,117.0,0.03125,0.0,mixed_bounded,reward_only,True,audit,sampled,0,20,21,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.433472706832222,0.55,11,2537,1,26.389640471024904
0.0,0.04430560354472961,0.02750412263360183,93.3,1.772060689278255e-05,93.3,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,933.0,0.009528031509812813,8.889653398655355,0.0010909413510712916,1.017848280549515,0.006665853631761552,6.219241438433528,1920.0,1791360.0,256.0,238848.0,always_reward_only,0,1.0,1.0,51000,943,True,10,124.59337183498428,always,0.4035720902412992,376.53276019513214,1.0,933.0,1.0,933.0,0.0,0.0,False,1.0,933.0,1.0,933.0,0.0025394875059720034,2.3693418430718793,none,0.40330575562300136,376.28426999626026,0.7776284413961224,725.5273358225822,0.26116749652452925,243.66927425738578,0.10636890407288317,99.2421875,chop_logs,15,True,1.0,1026,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_reward_only/chop_logs/deterministic/attempt_01,93.3,78.5,0.03125,0.0,mixed_bounded,reward_only,True,audit,deterministic,0,10,11,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.568620915476478,0.8,8,943,1,28.058921235991875
0.0,0.04186614578950505,0.008271774790206726,110.25,1.6933993647279625e-05,110.25,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,2205.0,0.009699027687564593,21.38635605107993,0.0010997403675189787,2.424927510379348,0.006694136062413116,14.760570017620921,1920.0,4233600.0,256.0,564480.0,always_mixed_b005,0,1.0,1.0,51000,2225,True,20,296.7578340159962,always,0.15632295950526198,344.6921257091027,1.0,2205.0,1.0,2205.0,0.0,0.0,False,1.0,2205.0,1.0,2205.0,0.003646976352143216,8.041582856475792,none,0.15604171307239284,344.07197732462623,0.8738243739350853,1926.782744526863,0.059146272032922026,130.41752983259306,0.08067602040816327,177.890625,kill_goblin,15,True,1.0,2426,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_mixed_b005/kill_goblin/sampled/attempt_01,110.25,87.0,0.03125,0.05,mixed_bounded,mixed_b005,True,audit,sampled,0,20,21,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.4976959155189995,0.6,12,2225,1,44.07297691798885
0.0,0.028549848876115818,0.007069057815354466,129.9,1.4920263751932015e-05,129.9,61000,stage5a,stage4a_counterfactual_bounded,True,1.0,1299.0,0.009657123822251404,12.544603845104575,0.0011142841018693345,1.4474550483282655,0.0066814801266404005,8.67924268450588,1920.0,2494080.0,256.0,332544.0,always_mixed_b005,0,1.0,1.0,51000,1309,True,10,174.69907332400908,always,0.2579442522395608,335.06958365918945,1.0,1299.0,1.0,1299.0,0.0,0.0,False,1.0,1299.0,1.0,1299.0,0.002163211082729261,2.81001119646531,none,0.2570657058797624,333.9283519378114,0.7733071775414376,1004.5260236263275,0.05446836861457457,70.75441083033236,0.06824961508852964,88.65625,kill_goblin,15,True,1.0,1510,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/audit/replicate_00/always_mixed_b005/kill_goblin/deterministic/attempt_01,129.9,166.5,0.03125,0.05,mixed_bounded,mixed_b005,True,audit,deterministic,0,10,11,0,51000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.492884622073738,0.5,5,1309,1,39.991963993001264
