actent,adapt_actor_grad_norm_mean,adapt_actor_loss_mean,adapt_actor_steps_mean,adapt_actor_update_rms_mean,adapt_adapt_triggers_mean,agent_seed,canonical_stage,checkpoint_kind,complete,compute_actor_updates_mean,compute_actor_updates_sum,compute_adapt_seconds_mean,compute_adapt_seconds_sum,compute_cheap_seconds_mean,compute_cheap_seconds_sum,compute_consequence_seconds_mean,compute_consequence_seconds_sum,compute_imagined_transitions_mean,compute_imagined_transitions_sum,compute_posterior_samples_mean,compute_posterior_samples_sum,condition,deaths,direction_threshold,entropy_threshold,environment_seed,environment_steps,episode_count_exact,episodes,evaluation_seconds,family,gate_actor_entropy_mean,gate_actor_entropy_sum,gate_cheap_pass_mean,gate_cheap_pass_sum,gate_consequence_evaluated_mean,gate_consequence_evaluated_sum,gate_consequence_pass_mean,gate_consequence_pass_sum,gate_enabled,gate_evaluated_mean,gate_evaluated_sum,gate_final_pass_mean,gate_final_pass_sum,gate_js_disagreement_mean,gate_js_disagreement_sum,gate_kind,gate_posterior_entropy_mean,gate_posterior_entropy_sum,gate_success_action_concentration_mean,gate_success_action_concentration_sum,gate_success_action_divergence_mean,gate_success_action_divergence_sum,gate_success_rate_mean,gate_success_rate_sum,goal,horizon,integrity_equal,js_threshold,last_step,logdir,mean_action_length,median_action_length,min_success_rate,mix_beta,objective,objective_label,paired_rng_verified,phase,policy_mode,replicate,requested_episodes,reset_count,returncode,seed,source_checkpoint,steps_per_second,success_rate,successes,trace_rows,warmup_episodes,warmup_seconds
0.0,0.020776754758928977,-0.016858629525886765,164.4,1.0748638410851159e-05,164.4,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,3288.0,0.014375766762192396,47.267521114088595,0.0,0.0,0.0,0.0,1920.0,6312960.0,128.0,420864.0,always_standard,0,1.0,1.0,61000,3308,True,20,430.10779642299167,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,3288.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,1.0,3509,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_standard/chop_logs/sampled/attempt_01,164.4,200.0,0.03125,0.0,standard,standard,True,qualification_cheap,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.691095180117895,0.4,8,3308,1,38.23903142201016
0.0,0.021903236235459703,-0.026937593252956006,132.8,1.2257719567383105e-05,132.8,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,1328.0,0.014384619780838579,19.102775068953633,0.0,0.0,0.0,0.0,1920.0,2549760.0,128.0,169984.0,always_standard,0,1.0,1.0,61000,1338,True,10,174.95758750199457,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,1328.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,1.0,1539,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_standard/chop_logs/deterministic/attempt_01,132.8,155.5,0.03125,0.0,standard,standard,True,qualification_cheap,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.647567728291557,0.7,7,1338,1,42.33372958400287
0.0,0.05589170565067984,0.01087781407206849,147.0,1.6320474514075412e-05,147.0,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,2940.0,0.014800612585695119,43.51380100194365,0.0,0.0,0.0,0.0,1920.0,5644800.0,128.0,376320.0,always_reward_only,0,1.0,1.0,61000,2960,True,20,384.6803184809978,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,2940.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,kill_goblin,15,True,1.0,3161,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_reward_only/kill_goblin/sampled/attempt_01,147.0,177.5,0.03125,0.0,mixed_bounded,reward_only,True,qualification_cheap,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.694700918643999,0.65,13,2960,1,39.06129622401204
0.0,0.04948470791878796,0.011310577378085818,147.8,1.554300686962643e-05,147.8,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,1478.0,0.014785383347830205,21.852796588093042,0.0,0.0,0.0,0.0,1920.0,2837760.0,128.0,189184.0,always_reward_only,0,1.0,1.0,61000,1488,True,10,194.92679705499904,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,1478.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,kill_goblin,15,True,1.0,1689,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_reward_only/kill_goblin/deterministic/attempt_01,147.8,184.5,0.03125,0.0,mixed_bounded,reward_only,True,qualification_cheap,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.633634895155833,0.5,5,1488,1,38.413836384017486
0.0,0.011272618438648643,0.0033782141592800024,102.75,1.8529292156970164e-05,102.75,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,2055.0,0.014777633304415392,30.368036440573633,0.0,0.0,0.0,0.0,1920.0,3945600.0,128.0,263040.0,always_reward_only,0,1.0,1.0,61000,2075,True,20,274.2015515110106,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,2055.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,1.0,2276,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_reward_only/bury_bones/sampled/attempt_01,102.75,101.5,0.03125,0.0,mixed_bounded,reward_only,True,qualification_cheap,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.567426181819682,0.85,17,2075,1,39.21010053000646
0.0,0.024755297196678377,0.005842273059770696,200.0,1.415275292188767e-05,200.0,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,2000.0,0.014744634103029966,29.489268206059933,0.0,0.0,0.0,0.0,1920.0,3840000.0,128.0,256000.0,always_reward_only,0,1.0,1.0,61000,2010,True,10,264.2395887019811,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,2000.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,bury_bones,15,True,1.0,2211,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_reward_only/bury_bones/deterministic/attempt_01,200.0,200.0,0.03125,0.0,mixed_bounded,reward_only,True,qualification_cheap,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.606733002702899,0.0,0,2010,1,42.6347870210011
0.0,0.026061505681908004,0.014905447120844536,107.55,1.6890127758778823e-05,107.55,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,2151.0,0.014746548974239677,31.719826843589544,0.0,0.0,0.0,0.0,1920.0,4129920.0,128.0,275328.0,always_reward_only,0,1.0,1.0,61000,2171,True,20,284.56566356198164,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,2151.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,1.0,2372,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_reward_only/chop_logs/sampled/attempt_01,107.55,110.5,0.03125,0.0,mixed_bounded,reward_only,True,qualification_cheap,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.629170620323739,0.75,15,2171,1,43.17272444898845
0.0,0.033101889338452116,0.037627095960622435,149.8,1.543626436924895e-05,149.8,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,1498.0,0.014719548156467553,22.049883138388395,0.0,0.0,0.0,0.0,1920.0,2876160.0,128.0,191744.0,always_reward_only,0,1.0,1.0,61000,1508,True,10,196.68908731499687,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,1498.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,chop_logs,15,True,1.0,1709,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_reward_only/chop_logs/deterministic/attempt_01,149.8,194.5,0.03125,0.0,mixed_bounded,reward_only,True,qualification_cheap,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.666922555723406,0.5,5,1508,1,43.28709386798437
0.0,0.04111732831908717,0.009036269745483378,141.0,1.5910808985589406e-05,141.0,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,2820.0,0.014790840953231809,41.7101714881137,0.0,0.0,0.0,0.0,1920.0,5414400.0,128.0,360960.0,always_mixed_b005,0,1.0,1.0,61000,2840,True,20,370.62626623999677,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,2820.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,kill_goblin,15,True,1.0,3041,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_mixed_b005/kill_goblin/sampled/attempt_01,141.0,175.5,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_cheap,sampled,0,20,21,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.662705692210642,0.5,10,2840,1,38.947819544991944
0.0,0.043647630173264784,0.012228514784473855,90.2,1.747631892443954e-05,90.2,71000,stage5a,stage4a_counterfactual_bounded,True,1.0,902.0,0.014748374351244544,13.303033664822578,0.0,0.0,0.0,0.0,1920.0,1731840.0,128.0,115456.0,always_mixed_b005,0,1.0,1.0,61000,912,True,10,117.629887151008,always,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0,1.0,902.0,nan,0.0,none,nan,0.0,nan,0.0,nan,0.0,nan,0.0,kill_goblin,15,True,1.0,1113,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage5a_gating/evaluations/qualification_cheap/replicate_00/always_mixed_b005/kill_goblin/deterministic/attempt_01,90.2,59.0,0.03125,0.05,mixed_bounded,mixed_b005,True,qualification_cheap,deterministic,0,10,11,0,61000,/home/localadmin/imagined_rehearsal/logs/rlscape/m4_reservoir_3goal_500k_seed0/stage4a_counterfactual_head_repair/checkpoints/counterfactual_bounded,7.753131641019217,0.8,8,912,1,43.09941031600465
