event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.7245423793792725,0.0002753261651378125,3.1533565521240234,3.191089630126953
0,go_to_door,1,fetch,16,0.6925889253616333,0.35373803973197937,2.7901179790496826,2.830770492553711
0,go_to_door,2,go_to_object,16,0.45547276735305786,0.000314336852170527,2.855154037475586,2.8784914016723633
0,go_to_door,3,put_near,16,0.7148569822311401,0.0006957784062251449,3.001765727996826,3.0412797927856445
0,go_to_door,4,unlock_pickup,16,0.7176894545555115,0.0004504908574745059,3.0224380493164062,3.0611934661865234
0,go_to_door,5,pickup_dist,16,0.7165835499763489,0.0006521843606606126,2.993204116821289,3.030677080154419
1,fetch,0,go_to_door,14,0.650998055934906,0.001036722445860505,0.4624813497066498,0.4559864401817322
1,fetch,1,fetch,14,0.6326546669006348,0.00482463464140892,0.5023885369300842,0.4965158998966217
1,fetch,2,go_to_object,14,0.5474609136581421,0.00037502849590964615,0.4110589623451233,0.4064609706401825
1,fetch,3,put_near,14,0.6413408517837524,0.0007025805534794927,0.4691610038280487,0.4630856513977051
1,fetch,4,unlock_pickup,14,0.6437549591064453,0.0006222114316187799,0.4690646231174469,0.4628113806247711
1,fetch,5,pickup_dist,14,0.6462286114692688,0.0006656949990428984,0.4688422977924347,0.462746798992157
