observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.013044155692757234,0.9941789215686274,0.8365189344968756,0.1979881296437327,6.684739088290942e-05,0.0023205357194910903,1.0,1.0,0.9952146031101298,0.008536156304115947
0,go_to_door,1,fetch,0.004548255962166365,,,,0.004548255962166365,0.034444329946985326,,1.0,0.9629642846185613,
0,go_to_door,2,go_to_object,0.004922445848257637,,,,0.004922445848257637,0.03465108681180595,,1.0,0.9625181466169382,
0,go_to_door,3,put_near,0.004862892775098651,,,,0.004862892775098651,0.0346858471029962,,1.0,0.9625444114523702,
0,go_to_door,4,unlock_pickup,0.0046098951258827575,,,,0.0046098951258827575,0.03483606378364357,,1.0,0.9623501780310798,
0,go_to_door,5,pickup_dist,0.004754148098197609,,,,0.004754148098197609,0.03437391837923743,,1.0,0.9629020298586769,
1,fetch,0,go_to_door,0.021069869307261787,,,,0.021069869307261787,0.12477800546460319,,1.0,0.8725544703935564,
1,fetch,1,fetch,0.02204281736765992,,,,0.02204281736765992,0.1255910198690513,,1.0,0.8718066203899077,
1,fetch,2,go_to_object,0.022892088251872347,,,,0.022892088251872347,0.12621330934760044,,1.0,0.8709799409042782,
1,fetch,3,put_near,0.02282364781604277,,,,0.02282364781604277,0.12637365747426624,,1.0,0.8708668204588856,
1,fetch,4,unlock_pickup,0.022133556573822547,,,,0.022133556573822547,0.12679881777828225,,1.0,0.8704048587128083,
1,fetch,5,pickup_dist,0.022322370112352746,,,,0.022322370112352746,0.1255490396052464,,1.0,0.8717501680089536,
2,go_to_object,0,go_to_door,7.77330970040329e-05,,,,7.77330970040329e-05,0.014572608844224825,,1.0,0.9827555211968809,
2,go_to_object,1,fetch,9.160587673335866e-05,,,,9.160587673335866e-05,0.01475795990592225,,1.0,0.9826477294296633,
2,go_to_object,2,go_to_object,0.007222742509831483,0.889291719209752,0.051702001096595444,3.310895942595001e-06,0.0001172828441519384,0.0032888665071081602,0.9308488612836439,0.9958316898051199,0.9952096619303265,0.09200393378294235
2,go_to_object,3,put_near,0.00010825366525068505,,,,0.00010825366525068505,0.014993893025739943,,1.0,0.9822559120361877,
2,go_to_object,4,unlock_pickup,9.754556286906935e-05,,,,9.754556286906935e-05,0.01510782924310803,,1.0,0.9820913578237782,
2,go_to_object,5,pickup_dist,0.00010100588392491129,,,,0.00010100588392491129,0.014749395902612827,,1.0,0.9825532047007653,
3,put_near,0,go_to_door,0.0003902660357825963,,,,0.0003902660357825963,0.027432663958452935,,1.0,0.9698311286118217,
3,put_near,1,fetch,0.00040637809070021236,,,,0.00040637809070021236,0.027719981641106336,,1.0,0.9695954225763257,
3,put_near,2,go_to_object,0.00043104778762879784,,,,0.00043104778762879784,0.02818764794288555,,1.0,0.968961629572455,
3,put_near,3,put_near,0.00043247272181321536,,,,0.00043247272181321536,0.02825187611778356,,1.0,0.9689492643727153,
3,put_near,4,unlock_pickup,0.000412653203218553,,,,0.000412653203218553,0.028488510013787754,,1.0,0.968655726630518,
3,put_near,5,pickup_dist,0.00042305202403556416,,,,0.00042305202403556416,0.027802284873573762,,1.0,0.9694242851861836,
