observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.6951736211776733,0.719903290271759,0.6704439520835876,0.6796875,0.6920482344030772
0,go_to_door,1,fetch,32,16,0.6813089847564697,0.7113651633262634,0.6512527465820312,0.68359375,0.6925712927311393
0,go_to_door,2,go_to_object,32,16,0.6786484122276306,0.7122200727462769,0.6450767517089844,0.69921875,0.7056739855856703
0,go_to_door,3,put_near,32,16,0.6670835614204407,0.7018700838088989,0.6322970390319824,0.68359375,0.6933311151252962
0,go_to_door,4,unlock_pickup,32,16,0.6778397560119629,0.71260005235672,0.643079400062561,0.703125,0.7109072524382756
0,go_to_door,5,pickup_dist,32,16,0.6774824857711792,0.709375262260437,0.6455898284912109,0.69921875,0.7055483423425234
1,fetch,0,go_to_door,16,0,0.6911493539810181,,0.6911493539810181,,
1,fetch,1,fetch,16,0,0.6846094727516174,,0.6846094727516174,,
1,fetch,2,go_to_object,16,0,0.6791839599609375,,0.6791839599609375,,
1,fetch,3,put_near,16,0,0.6603752374649048,,0.6603752374649048,,
1,fetch,4,unlock_pickup,16,0,0.6670891046524048,,0.6670891046524048,,
1,fetch,5,pickup_dist,16,0,0.6755671501159668,,0.6755671501159668,,
2,go_to_object,0,go_to_door,32,16,0.7030861377716064,0.6685686111450195,0.7376037836074829,0.2890625,0.4437313532506054
2,go_to_object,1,fetch,32,16,0.6917974352836609,0.6543160676956177,0.7292788028717041,0.26953125,0.43500792113220954
2,go_to_object,2,go_to_object,32,16,0.6921576261520386,0.6519441604614258,0.7323712110519409,0.2890625,0.44282765115205036
2,go_to_object,3,put_near,32,16,0.6786372065544128,0.6367842555046082,0.7204900979995728,0.2890625,0.4433199216317101
2,go_to_object,4,unlock_pickup,32,16,0.685312032699585,0.6406711339950562,0.7299530506134033,0.2734375,0.438264159625517
2,go_to_object,5,pickup_dist,32,16,0.6893699169158936,0.6504949927330017,0.7282448410987854,0.28125,0.44227195738331476
3,put_near,0,go_to_door,16,0,0.7139586806297302,,0.7139586806297302,,
3,put_near,1,fetch,16,0,0.7016669511795044,,0.7016669511795044,,
3,put_near,2,go_to_object,16,0,0.7019462585449219,,0.7019462585449219,,
3,put_near,3,put_near,16,0,0.6885389089584351,,0.6885389089584351,,
3,put_near,4,unlock_pickup,16,0,0.7003832459449768,,0.7003832459449768,,
3,put_near,5,pickup_dist,16,0,0.7054981589317322,,0.7054981589317322,,
