observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.0019975790146212055,1.0,1.0,0.8612540848553181,0.0009772932231181862,0.0016733436531655326,1.0,1.0,0.9968445795663395,0.041372868445789746
0,go_to_door,1,fetch,0.017726694436521955,,,,0.017726694436521955,0.03152438113127468,,1.0,0.9658757380530267,
0,go_to_door,2,go_to_object,0.017821557717660343,,,,0.017821557717660343,0.03151872384972766,,1.0,0.9655993364124297,
0,go_to_door,3,put_near,0.017752203965243032,,,,0.017752203965243032,0.03156590371611838,,1.0,0.9656180444660243,
0,go_to_door,4,unlock_pickup,0.017662188844235264,,,,0.017662188844235264,0.031633279449839444,,1.0,0.9655314052561699,
0,go_to_door,5,pickup_dist,0.01780398340342109,,,,0.01780398340342109,0.03139534286076403,,1.0,0.965834747340137,
1,fetch,0,go_to_door,0.052745339341259495,,,,0.052745339341259495,0.11957924282274174,,1.0,0.8775301386039372,
1,fetch,1,fetch,0.05413901546450787,,,,0.05413901546450787,0.12005269082896186,,1.0,0.8771983003160211,
1,fetch,2,go_to_object,0.05476279273781249,,,,0.05476279273781249,0.12030468191552461,,1.0,0.8767641229853105,
1,fetch,3,put_near,0.05416756073536892,,,,0.05416756073536892,0.12034086156069179,,1.0,0.8767703301357679,
1,fetch,4,unlock_pickup,0.05348111767543483,,,,0.05348111767543483,0.12074186162214803,,1.0,0.8763585342567949,
1,fetch,5,pickup_dist,0.05471351253197899,,,,0.05471351253197899,0.11972749469660104,,1.0,0.8774135854096479,
2,go_to_object,0,go_to_door,0.00015327596124684154,,,,0.00015327596124684154,0.01225230478667072,,1.0,0.984893512326043,
2,go_to_object,1,fetch,0.00018007934907552416,,,,0.00018007934907552416,0.012322435323891497,,1.0,0.9850271919268324,
2,go_to_object,2,go_to_object,0.007304658962131363,0.9799285414039512,0.15633016204662548,6.121935431716945e-05,0.00020030366615331056,0.003334374568924993,0.9310697032436163,0.9971608810260781,0.9963962621537465,0.18416095490995402
2,go_to_object,3,put_near,0.00019404119601787911,,,,0.00019404119601787911,0.012355938775982943,,1.0,0.9847932436492904,
2,go_to_object,4,unlock_pickup,0.0001876392620116573,,,,0.0001876392620116573,0.012404417178304733,,1.0,0.984730024995936,
2,go_to_object,5,pickup_dist,0.00019025946603333217,,,,0.00019025946603333217,0.012274165295462587,,1.0,0.9849158619772834,
3,put_near,0,go_to_door,0.0004379702249947905,,,,0.0004379702249947905,0.021412140792112906,,1.0,0.975709695497208,
3,put_near,1,fetch,0.0004915611000042354,,,,0.0004915611000042354,0.02153579042882065,,1.0,0.9757246970343939,
3,put_near,2,go_to_object,0.000516366412370285,,,,0.000516366412370285,0.021780027072588047,,1.0,0.9752878584561085,
3,put_near,3,put_near,0.0005198064711153212,,,,0.0005198064711153212,0.021708506520750764,,1.0,0.9753962612998719,
3,put_near,4,unlock_pickup,0.00048562779912674663,,,,0.00048562779912674663,0.021872088797664165,,1.0,0.9752223815828923,
3,put_near,5,pickup_dist,0.0005223921983848022,,,,0.0005223921983848022,0.021451609431946423,,1.0,0.9756894682399544,
