observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,0.8111782670021057,0.8065202236175537,0.8158362507820129,0.37890625,0.45995984587149474
0,go_to_door,1,fetch,32,16,0.8138331174850464,0.8100379705429077,0.8176281452178955,0.421875,0.47950009782370495
0,go_to_door,2,go_to_object,32,16,0.8177556395530701,0.8139777779579163,0.8215334415435791,0.4296875,0.49375740975798244
0,go_to_door,3,put_near,32,16,0.8131420016288757,0.809400200843811,0.8168838024139404,0.390625,0.4730619580915275
0,go_to_door,4,unlock_pickup,32,16,0.8142609596252441,0.8100731372833252,0.8184486627578735,0.40625,0.4790427975771701
0,go_to_door,5,pickup_dist,32,16,0.8175115585327148,0.8138912916183472,0.8211319446563721,0.421875,0.48599104009823046
1,fetch,0,go_to_door,16,0,0.8014206290245056,,0.8014206290245056,,
1,fetch,1,fetch,16,0,0.802099347114563,,0.802099347114563,,
1,fetch,2,go_to_object,16,0,0.8075131177902222,,0.8075131177902222,,
1,fetch,3,put_near,16,0,0.8013356924057007,,0.8013356924057007,,
1,fetch,4,unlock_pickup,16,0,0.8032469749450684,,0.8032469749450684,,
1,fetch,5,pickup_dist,16,0,0.8047975897789001,,0.8047975897789001,,
2,go_to_object,0,go_to_door,32,16,0.797208309173584,0.7952233552932739,0.7991933822631836,0.421875,0.5024781496920243
2,go_to_object,1,fetch,32,16,0.7963402271270752,0.7949392795562744,0.7977410554885864,0.4375,0.5101257148359907
2,go_to_object,2,go_to_object,32,16,0.8027214407920837,0.8008168935775757,0.8046259880065918,0.4140625,0.49588847638000233
2,go_to_object,3,put_near,32,16,0.7970870733261108,0.7959033250808716,0.7982709407806396,0.45703125,0.5335526771887843
2,go_to_object,4,unlock_pickup,32,16,0.7978732585906982,0.7952010631561279,0.8005455732345581,0.39453125,0.4851630027186734
2,go_to_object,5,pickup_dist,32,16,0.8003464937210083,0.7985867857933044,0.8021061420440674,0.41796875,0.49580052119578166
3,put_near,0,go_to_door,16,0,0.8015724420547485,,0.8015724420547485,,
3,put_near,1,fetch,16,0,0.8007413744926453,,0.8007413744926453,,
3,put_near,2,go_to_object,16,0,0.8047749996185303,,0.8047749996185303,,
3,put_near,3,put_near,16,0,0.8016008138656616,,0.8016008138656616,,
3,put_near,4,unlock_pickup,16,0,0.8019237518310547,,0.8019237518310547,,
3,put_near,5,pickup_dist,16,0,0.8033814430236816,,0.8033814430236816,,
