episode_id,actual_goal,actual_goal_name,probed_goal,probed_goal_name,matching_goal,episode_success,anchor_ordinal,anchor_timestep,anchor_kind,anchor_fraction,recorded_reward_horizon,recorded_completion_horizon,reward_step_mean,reward_sum_mean,reward_event_particle_rate,reward_event_step_rate,stop_particle_rate,stop_step_mean,continuation_mean,value_start_mean,slowvalue_start_mean,return_mean,return_std,return_p50,return_p95,return_p99,return_max,reward_only_mean,bootstrap_mean,bootstrap_abs_mean,bootstrap_fraction,advantage_mean,advantage_normalized_mean,positive_advantage_rate,weight_mean,policy_entropy_mean,reinforce_loss_mean,reinforce_loss_abs,entropy_loss_mean,entropy_loss_abs,entropy_to_reinforce_abs,prior_entropy_mean,deter_rms_mean,stoch_rms_mean
328,0,kill_goblin,0,kill_goblin,True,True,2,15,intermediate_2,0.625,0.0,False,1.3384381247760757e-07,8.03062846443936e-07,0.0,0.0,0.0,0.0034323185682296753,0.9965677261352539,1.4234340190887451,1.4439700841903687,2.1414902210235596,0.02553199604153633,2.142124652862549,2.1759156584739685,2.1890552401542664,2.234386682510376,8.001315450201218e-07,2.141489267349243,2.141489267349243,0.9999995499982665,0.1561674326658249,0.1561674326658249,0.9635416666666666,0.9861357808113098,0.05002991855144501,0.02468753047287464,0.024687638506293297,-1.4927801203157287e-05,1.4927801203157287e-05,0.0006046667911426209,0.8222758173942566,0.30602264404296875,0.1767578125
328,0,kill_goblin,1,bury_bones,False,True,2,15,intermediate_2,0.625,0.0,False,3.1069733452682158e-09,1.8641840071609295e-08,0.0,0.0,0.0,0.002843796508386731,0.9971561431884766,1.4578943252563477,1.484994649887085,2.0915780067443848,0.025353411212563515,2.0909106731414795,2.128443217277527,2.14340457201004,2.1751701831817627,1.848804309645402e-08,2.0915780067443848,2.0915780067443848,0.9999999952189209,0.13731925189495087,0.13731925189495087,0.95703125,0.9904387593269348,0.07688078284263611,0.03731758892536163,0.03731793165206909,-2.300076448591426e-05,2.300076448591426e-05,0.0006163460112661112,0.8220418095588684,0.3060201108455658,0.1767578125
328,0,kill_goblin,2,chop_logs,False,True,2,15,intermediate_2,0.625,0.0,False,3.91770393903812e-09,2.350622096969346e-08,0.0,0.0,0.0,0.0011779582127928734,0.998822033405304,1.3444879055023193,1.3616700172424316,2.100342035293579,0.027791183441877365,2.100688934326172,2.1365245819091796,2.161793007850647,2.1940128803253174,2.3399008952651457e-08,2.100342035293579,2.100342035293579,0.9999999952388707,0.18510271608829498,0.18510271608829498,0.9661458333333334,0.9960620403289795,0.07176844030618668,0.04702557250857353,0.047025877982378006,-2.150599357264582e-05,2.150599357264582e-05,0.00045732243441537463,0.8221588134765625,0.3060302734375,0.1767578125
328,0,kill_goblin,3,light_fire,False,True,2,15,intermediate_2,0.625,0.0,False,1.7728615020473626e-08,1.0637170078098279e-07,0.0,0.0,0.0,0.002867324510589242,0.9971327185630798,1.3552597761154175,1.3724840879440308,2.1098597049713135,0.027521736919879913,2.1102516651153564,2.14702285528183,2.1750576090812683,2.2047736644744873,1.056867304782827e-07,2.1098594665527344,2.1098594665527344,0.9999998822582481,0.17958609759807587,0.17958609759807587,0.9713541666666666,0.9894204139709473,0.06010536476969719,0.040673185139894485,0.04067327082157135,-1.7967739040614106e-05,1.7967739040614106e-05,0.0004417577996581184,0.8222859501838684,0.3060201108455658,0.1767578125
328,0,kill_goblin,4,catch_fish,False,True,2,15,intermediate_2,0.625,0.0,False,1.48287027101901e-08,8.897221448478376e-08,0.0,0.0,0.0,0.002784660318866372,0.9972153306007385,1.3576858043670654,1.375307559967041,2.11075496673584,0.025294210761785507,2.110442638397217,2.145576500892639,2.1640970277786256,2.2021636962890625,8.8324526359429e-08,2.11075496673584,2.11075496673584,0.9999999952623587,0.17896907031536102,0.17896907031536102,0.9700520833333334,0.9898218512535095,0.0562487356364727,0.03288346156477928,0.03288354352116585,-1.6818903532112017e-05,1.6818903532112017e-05,0.000511468552852305,0.8221690058708191,0.3060404360294342,0.1767578125
328,0,kill_goblin,0,kill_goblin,True,True,3,23,pre_completion,0.9583333134651184,1.0,True,0.13305915892124176,0.798354983329773,0.921875,0.15364583333333334,0.984375,0.1978921890258789,0.8021078109741211,1.2777736186981201,1.2713738679885864,0.9704359769821167,0.12272238731384277,0.9884756803512573,1.1478531837463377,1.2351560187339783,1.3842575550079346,0.792999267578125,0.17743663489818573,0.17743663489818573,0.18284218359418233,-0.10828793048858643,-0.10828793048858643,0.22265625,0.23811285197734833,0.4993276596069336,-0.0014011021703481674,0.0023178476840257645,-1.1626158084254712e-05,1.1626158084254712e-05,0.005015906785123172,1.0138092041015625,0.2980245053768158,0.1767578125
328,0,kill_goblin,1,bury_bones,False,True,3,23,pre_completion,0.9583333134651184,1.0,True,0.052037980407476425,0.31222787499427795,0.234375,0.0390625,0.90625,0.16960138082504272,0.8303986191749573,1.3391388654708862,1.3348859548568726,0.6587450504302979,0.22627845406532288,0.6242116689682007,1.0389854073524472,1.259900761842728,1.5051300525665283,0.31175947189331055,0.34698551893234253,0.34698551893234253,0.5267371852559906,-0.13400208950042725,-0.13400208950042725,0.171875,0.30527815222740173,0.5039785504341125,-0.002853255020454526,0.003970178309828043,-2.2987296688370407e-05,2.2987296688370407e-05,0.005789976417860652,1.0156606435775757,0.29787445068359375,0.1767578125
328,0,kill_goblin,2,chop_logs,False,True,3,23,pre_completion,0.9583333134651184,1.0,True,0.013284671120345592,0.0797080248594284,0.0,0.0,0.078125,0.05274742841720581,0.9472525715827942,1.2434669733047485,1.2397470474243164,1.6055419445037842,0.274314820766449,1.6507904529571533,1.9730536401271819,2.0079576992988586,2.049417018890381,0.07965928316116333,1.5258827209472656,1.5258827209472656,0.9503848321539886,0.04143165424466133,0.04143165424466133,0.60546875,0.7583748698234558,0.4919646978378296,0.0008886887808330357,0.011862487532198429,-0.00010270328493788838,0.00010270328493788838,0.008657812965534485,1.0155487060546875,0.2979634702205658,0.1767578125
328,0,kill_goblin,3,light_fire,False,True,3,23,pre_completion,0.9583333134651184,1.0,True,0.10264650732278824,0.6158790588378906,0.6953125,0.11588541666666667,0.9921875,0.18828773498535156,0.8117122650146484,1.2479767799377441,1.2439994812011719,0.8228422403335571,0.17800521850585938,0.8449268937110901,1.0740025401115416,1.2102311360836033,1.2589031457901,0.6137944459915161,0.2090478390455246,0.2090478390455246,0.25405579132668804,-0.1075792908668518,-0.1075792908668518,0.21744791666666666,0.25135743618011475,0.49382689595222473,-0.0018529604421928525,0.0029294651467353106,-1.361532758892281e-05,1.361532758892281e-05,0.00464770203088977,1.0145009756088257,0.29787445068359375,0.1767578125
328,0,kill_goblin,4,catch_fish,False,True,3,23,pre_completion,0.9583333134651184,1.0,True,0.1024014949798584,0.6144089698791504,0.6953125,0.11588541666666667,0.9765625,0.1864374727010727,0.8135625720024109,1.2456611394882202,1.2418302297592163,0.8400962352752686,0.17584119737148285,0.8610328733921051,1.0903072893619536,1.2392750954627993,1.3253693580627441,0.6126351356506348,0.2274610698223114,0.2274610698223114,0.2707559652855975,-0.10462788492441177,-0.10462788492441177,0.22005208333333334,0.2588528096675873,0.4907579720020294,-0.001949608908034861,0.0031500253826379776,-1.4712074516864959e-05,1.4712074516864959e-05,0.004670447385433628,1.0143890380859375,0.2978515625,0.1767578125
400,0,kill_goblin,0,kill_goblin,True,True,0,0,start,0.0,0.0,False,2.166633748856839e-06,1.299980067415163e-05,0.0,0.0,0.0,0.0013995325425639749,0.9986004829406738,1.834174633026123,1.8262346982955933,2.2963948249816895,0.035639699548482895,2.2973347902297974,2.347287905216217,2.382713575363159,2.3944833278656006,1.134962985815946e-05,2.296383857727051,2.296383857727051,0.9999952197877859,0.09042900055646896,0.09042900055646896,0.7239583333333334,0.9859420657157898,0.5012626051902771,0.008726496249437332,0.018388429656624794,-0.00014823304081801325,0.00014823304081801325,0.008061208214836727,0.9911854863166809,0.20377476513385773,0.1767578125
400,0,kill_goblin,1,bury_bones,False,True,0,0,start,0.0,0.0,False,2.0554184629872907e-06,1.2332511687418446e-05,0.0,0.0,0.0,0.0019133699825033545,0.9980866312980652,2.046950340270996,2.048370122909546,2.239220142364502,0.04510793834924698,2.2380940914154053,2.301212155818939,2.342932538986206,2.3503777980804443,1.0580753951217048e-05,2.2392096519470215,2.2392096519470215,0.999995310681056,0.048004452139139175,0.048004452139139175,0.6432291666666666,0.9851047396659851,0.516674816608429,0.0020625994075089693,0.016840482130646706,-0.00015255867037922144,0.00015255867037922144,0.009059038726165949,0.9847920536994934,0.20418675243854523,0.1767578125
400,0,kill_goblin,2,chop_logs,False,True,0,0,start,0.0,0.0,False,2.3630269652130664e-07,1.4178162928146776e-06,0.0,0.0,0.0,0.0005385652184486389,0.9994614124298096,1.4590539932250977,1.4687590599060059,2.2516207695007324,0.04342511296272278,2.247840642929077,2.3169612765312193,2.364089794158936,2.382614850997925,1.2568465308504528e-06,2.251619577407837,2.251619577407837,0.9999994661210687,0.13578392565250397,0.13578392565250397,0.7135416666666666,0.995722770690918,0.5127179026603699,0.020572928711771965,0.030706793069839478,-0.00015313136100303382,0.00015313136100303382,0.00498688712904278,0.9907481074333191,0.20382308959960938,0.1767578125
400,0,kill_goblin,3,light_fire,False,True,0,0,start,0.0,0.0,False,2.2819569949206198e-06,1.369174242427107e-05,0.0,0.0,0.0,0.0013546947157010436,0.9986453056335449,1.63853120803833,1.6361610889434814,2.2597312927246094,0.04699668660759926,2.2616995573043823,2.32377827167511,2.362480480670929,2.3831686973571777,1.1867228749906644e-05,2.2597198486328125,2.2597198486328125,0.999994931215148,0.11551962047815323,0.11551962047815323,0.7135416666666666,0.9871601462364197,0.5038525462150574,0.00907934084534645,0.02091125212609768,-0.00014915769861545414,0.00014915769861545414,0.007132888379286408,0.9918721318244934,0.20360438525676727,0.1767578125
400,0,kill_goblin,4,catch_fish,False,True,0,0,start,0.0,0.0,False,2.0135705653956393e-06,1.2081422028131783e-05,0.0,0.0,0.0,0.0014148183399811387,0.9985852241516113,1.6409937143325806,1.637276530265808,2.2578444480895996,0.047392625361680984,2.2608264684677124,2.3219944834709167,2.3603784298896793,2.3802146911621094,1.0437957826070487e-05,2.257833957672119,2.257833957672119,0.9999953493618913,0.11489927768707275,0.11489927768707275,0.7135416666666666,0.9866698384284973,0.5063908696174622,0.008941038511693478,0.020967751741409302,-0.00014984009612817317,0.00014984009612817317,0.007146213218946182,0.9918365478515625,0.2036031037569046,0.1767578125
400,0,kill_goblin,0,kill_goblin,True,True,1,9,intermediate_1,0.3214285671710968,0.0,False,1.3267934264149517e-05,7.96076055848971e-05,0.0,0.0,0.0,0.002536255167797208,0.9974637031555176,1.7182426452636719,1.7360117435455322,2.2616775035858154,0.03690500184893608,2.265337347984314,2.3140802145004273,2.348054075241089,2.3532874584198,6.776949885534123e-05,2.2616097927093506,2.2616097927093506,0.9999700572358092,0.10640823096036911,0.10640823096036911,0.828125,0.9795096516609192,0.6204877495765686,0.04306696727871895,0.04923795536160469,-0.0001823126367526129,0.0001823126367526129,0.0037026842074749616,0.6575775146484375,0.21321232616901398,0.1767578125
400,0,kill_goblin,1,bury_bones,False,True,1,9,intermediate_1,0.3214285671710968,0.0,False,9.151422091235872e-06,5.4908527090447024e-05,0.0,0.0,0.0,0.0059519545175135136,0.9940481185913086,1.7748589515686035,1.8031013011932373,2.1626570224761963,0.044237200170755386,2.170492172241211,2.218596112728119,2.251395173072815,2.3042330741882324,5.2842100558336824e-05,2.1626040935516357,2.1626040935516357,0.9999755213500034,0.08003168553113937,0.08003168553113937,0.8033854166666666,0.9506250023841858,0.6516713500022888,0.03110744245350361,0.036616627126932144,-0.00018576353613752872,0.00018576353613752872,0.005073200345885847,0.6620152592658997,0.21343231201171875,0.1767578125
400,0,kill_goblin,2,chop_logs,False,True,1,9,intermediate_1,0.3214285671710968,0.0,False,8.090580081443477e-07,4.854348389926599e-06,0.0,0.0,0.0,0.0006927073118276894,0.9993073344230652,1.5825071334838867,1.6028056144714355,2.220996141433716,0.038485217839479446,2.2222442626953125,2.2823837637901305,2.3048255896568297,2.3191044330596924,4.314862053433899e-06,2.220991849899292,2.220991849899292,0.9999980632409377,0.1405637115240097,0.1405637115240097,0.8854166666666666,0.9951496124267578,0.6721532940864563,0.06692198663949966,0.07260005921125412,-0.00020067075092811137,0.00020067075092811137,0.002764057295099718,0.6578572392463684,0.21325428783893585,0.1767578125
400,0,kill_goblin,3,light_fire,False,True,1,9,intermediate_1,0.3214285671710968,0.0,False,1.2703266293101478e-05,7.621960685355589e-05,0.0,0.0,0.0,0.003123094327747822,0.9968768954277039,1.5876855850219727,1.6067569255828857,2.2122724056243896,0.04451299086213112,2.2187966108322144,2.2716216444969177,2.316173996925354,2.3215487003326416,6.982552440604195e-05,2.212202548980713,2.212202548980713,0.9999684186074087,0.12893572449684143,0.12893572449684143,0.8294270833333334,0.9723345637321472,0.6268234252929688,0.051486480981111526,0.058627039194107056,-0.00018279692449141294,0.00018279692449141294,0.0031179622205817397,0.6598942875862122,0.21327972412109375,0.1767578125
400,0,kill_goblin,4,catch_fish,False,True,1,9,intermediate_1,0.3214285671710968,0.0,False,1.0627108167682309e-05,6.376265082508326e-05,0.0,0.0,0.0,0.0034601970110088587,0.9965397715568542,1.5873048305511475,1.6059058904647827,2.2064948081970215,0.04562101885676384,2.2114508152008057,2.2694229006767275,2.3138853478431702,2.3203632831573486,5.894792775507085e-05,2.206435441970825,2.206435441970825,0.9999730902489747,0.1279948204755783,0.1279948204755783,0.8268229166666666,0.9692015647888184,0.6241572499275208,0.049063701182603836,0.05688059329986572,-0.0001814289717003703,0.0001814289717003703,0.0031896456994997906,0.6598536372184753,0.213348388671875,0.1767578125
400,0,kill_goblin,0,kill_goblin,True,True,2,18,intermediate_2,0.6428571343421936,0.0,False,6.107133231125772e-05,0.0003664279938675463,0.0,0.0,0.0,0.0031660429667681456,0.9968339800834656,1.5983175039291382,1.585437297821045,2.3097455501556396,0.029315195977687836,2.3144415616989136,2.347484123706818,2.3613926339149476,2.363490581512451,0.0003436471160966903,2.3094019889831543,2.3094019889831543,0.999851251506481,0.11885347217321396,0.11885347217321396,0.9010416666666666,0.9776074290275574,0.23509444296360016,0.022463476285338402,0.022696474567055702,-6.90429806127213e-05,6.90429806127213e-05,0.0030420120970160395,0.6828969120979309,0.24015045166015625,0.1767578125
400,0,kill_goblin,1,bury_bones,False,True,2,18,intermediate_2,0.6428571343421936,0.0,False,2.698455318750348e-06,1.619073373149149e-05,0.0,0.0,0.0,0.0017750762635841966,0.9982249140739441,1.7121577262878418,1.7033448219299316,2.305191993713379,0.024818092584609985,2.3098297119140625,2.335860252380371,2.3415903520584105,2.342522382736206,1.529401561128907e-05,2.3051767349243164,2.3051767349243164,0.9999933763482444,0.09548663347959518,0.09548663347959518,0.8919270833333334,0.9879622459411621,0.24131464958190918,0.015667470172047615,0.01737343519926071,-7.1593931352254e-05,7.1593931352254e-05,0.0041208827915893455,0.683013916015625,0.24010467529296875,0.1767578125
400,0,kill_goblin,2,chop_logs,False,True,2,18,intermediate_2,0.6428571343421936,0.0,False,9.74142380982812e-07,5.844854513270548e-06,0.0,0.0,0.0,0.0005657225847244263,0.999434232711792,1.4974980354309082,1.4889867305755615,2.309220790863037,0.026803530752658844,2.3150585889816284,2.3409273862838744,2.3472005987167357,2.358605146408081,5.5223226809175685e-06,2.3092150688171387,2.3092150688171387,0.99999751775755,0.15223072469234467,0.15223072469234467,0.93359375,0.9978170394897461,0.24497638642787933,0.0331997387111187,0.035681139677762985,-7.335149712162092e-05,7.335149712162092e-05,0.002055749262119058,0.68267822265625,0.2401377409696579,0.1767578125
400,0,kill_goblin,3,light_fire,False,True,2,18,intermediate_2,0.6428571343421936,0.0,False,1.5159127542574424e-05,9.095476707443595e-05,0.0,0.0,0.0,0.0020588496699929237,0.9979411959648132,1.505260944366455,1.4955332279205322,2.3053741455078125,0.028267083689570427,2.311717987060547,2.341193151473999,2.351357035636902,2.3567886352539062,8.553729276172817e-05,2.305288553237915,2.305288553237915,0.9999628683831243,0.14178366959095,0.14178366959095,0.9231770833333334,0.9851545691490173,0.23639394342899323,0.028698312118649483,0.02878430299460888,-6.99425654602237e-05,6.99425654602237e-05,0.0024298848290498893,0.6831309199333191,0.24014155566692352,0.1767578125
400,0,kill_goblin,4,catch_fish,False,True,2,18,intermediate_2,0.6428571343421936,0.0,False,1.4163383639242966e-05,8.49803036544472e-05,0.0,0.0,0.0,0.0020548349712044,0.9979451298713684,1.5087791681289673,1.4997345209121704,2.3044281005859375,0.02811327762901783,2.311321258544922,2.3403117418289185,2.3491831946372987,2.3564350605010986,8.009749581106007e-05,2.3043479919433594,2.3043479919433594,0.9999652327437727,0.14184258878231049,0.14184258878231049,0.92578125,0.9849364757537842,0.23932866752147675,0.0290964487940073,0.029168175533413887,-7.079858187353238e-05,7.079858187353238e-05,0.0024272535496741273,0.682830810546875,0.24014408886432648,0.1767578125
400,0,kill_goblin,0,kill_goblin,True,True,3,27,pre_completion,0.9642857313156128,1.0,True,0.14601340889930725,0.8760804533958435,0.875,0.14713541666666666,0.984375,0.16639572381973267,0.8336043357849121,1.3052455186843872,1.303814172744751,1.022599220275879,0.14983868598937988,1.0153510570526123,1.2152356445789336,1.4704907536506655,2.068509101867676,0.8608749508857727,0.1617242395877838,0.1617242395877838,0.15815016753352487,-0.018261918798089027,-0.018261918798089027,0.58203125,0.2203093022108078,0.4713735580444336,-0.014071608893573284,0.02121053822338581,-3.8444344681920484e-05,3.8444344681920484e-05,0.0018125106563503836,0.6741282343864441,0.25065866112709045,0.1767578125
400,0,kill_goblin,1,bury_bones,False,True,3,27,pre_completion,0.9642857313156128,1.0,True,0.12514644861221313,0.7508786916732788,0.7890625,0.13151041666666666,0.9609375,0.16510547697544098,0.8348944783210754,1.3133933544158936,1.3154270648956299,0.9587144255638123,0.2123834490776062,0.9933805167675018,1.1619294703006744,1.8689256775379188,1.9657995700836182,0.7431504726409912,0.21556386351585388,0.21556386351585388,0.2248467901592433,-0.060178060084581375,-0.060178060084581375,0.3450520833333333,0.2390298843383789,0.5084788799285889,-0.023048490285873413,0.03206726163625717,-4.768569488078356e-05,4.768569488078356e-05,0.0014870518272239682,0.6739705204963684,0.25031790137290955,0.1767578125
400,0,kill_goblin,2,chop_logs,False,True,3,27,pre_completion,0.9642857313156128,1.0,True,0.0600268729031086,0.3601612448692322,0.3359375,0.055989583333333336,0.640625,0.09774181246757507,0.9022582173347473,1.242924451828003,1.243915319442749,1.3353718519210815,0.36444151401519775,1.1896157264709473,2.0355717182159423,2.1818537449836732,2.446164608001709,0.36004573106765747,0.9753261804580688,0.9753261804580688,0.7303779630753588,0.048737719655036926,0.048737719655036926,0.7252604166666666,0.5140882134437561,0.49902963638305664,0.03391575440764427,0.04168860986828804,-8.579603309044614e-05,8.579603309044614e-05,0.0020580204708506075,0.6722819209098816,0.2500877380371094,0.1767578125
400,0,kill_goblin,3,light_fire,False,True,3,27,pre_completion,0.9642857313156128,1.0,True,0.14578084647655487,0.8746851682662964,0.8671875,0.14583333333333334,0.984375,0.17018163204193115,0.8298183083534241,1.2468961477279663,1.2475862503051758,0.9933127760887146,0.17323197424411774,1.0044432878494263,1.0984089255332945,1.5869196665287024,2.0734920501708984,0.8576810359954834,0.1356317549943924,0.1356317549943924,0.13654485967955604,-0.014322549104690552,-0.014322549104690552,0.55859375,0.21052730083465576,0.49428650736808777,-0.014567003585398197,0.024054421111941338,-4.071663715876639e-05,4.071663715876639e-05,0.0016926875954490328,0.6732228398323059,0.2503763735294342,0.1767578125
400,0,kill_goblin,4,catch_fish,False,True,3,27,pre_completion,0.9642857313156128,1.0,True,0.14416129887104034,0.8649678230285645,0.859375,0.14453125,0.984375,0.17163018882274628,0.8283697962760925,1.2481160163879395,1.2486690282821655,0.976793646812439,0.17841000854969025,1.0002357959747314,1.0695170402526855,1.5695508253574382,2.0314745903015137,0.8503092527389526,0.12648436427116394,0.12648436427116394,0.1294893382947624,-0.018905656412243843,-0.018905656412243843,0.5559895833333334,0.20717613399028778,0.4920351505279541,-0.01613200269639492,0.02515510469675064,-3.993649806943722e-05,3.993649806943722e-05,0.0015876094603772938,0.6728617548942566,0.2504361569881439,0.1767578125
