observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,1.7076330184936523,1.735835313796997,1.6794307231903076,0.59765625,0.5684618014386518
0,go_to_door,1,fetch,32,16,0.8791242837905884,0.8190483450889587,0.939200222492218,0.359375,0.49762093797812834
0,go_to_door,2,go_to_object,32,16,1.2963052988052368,1.1938599348068237,1.3987507820129395,0.36328125,0.4475369936576833
0,go_to_door,3,put_near,32,16,1.3762555122375488,1.2841191291809082,1.4683918952941895,0.37890625,0.4690113526320423
0,go_to_door,4,unlock_pickup,32,16,1.2992019653320312,1.1940312385559082,1.4043728113174438,0.375,0.47045366032435
0,go_to_door,5,pickup_dist,32,16,1.3632028102874756,1.2640799283981323,1.4623258113861084,0.37890625,0.4563203389355938
1,fetch,0,go_to_door,30,14,1.2921597957611084,1.3000677824020386,1.2852404117584229,0.5089285714285714,0.5826473542788608
1,fetch,1,fetch,30,14,0.512039065361023,0.530415415763855,0.49595969915390015,0.46875,0.6034887961187546
1,fetch,2,go_to_object,30,14,0.5792251229286194,0.6088987588882446,0.5532607436180115,0.53125,0.5734669299234705
1,fetch,3,put_near,30,14,0.6144485473632812,0.643427848815918,0.5890914797782898,0.5625,0.5841965839572367
1,fetch,4,unlock_pickup,30,14,0.5926555395126343,0.6205973625183105,0.5682065486907959,0.5357142857142857,0.5721525837415206
1,fetch,5,pickup_dist,30,14,0.6043616533279419,0.6321366429328918,0.5800586342811584,0.5580357142857143,0.5854323573734613
2,go_to_object,0,go_to_door,16,0,1.1518889665603638,,1.1518889665603638,,
2,go_to_object,1,fetch,16,0,0.49337130784988403,,0.49337130784988403,,
2,go_to_object,2,go_to_object,16,0,0.5701330304145813,,0.5701330304145813,,
2,go_to_object,3,put_near,16,0,0.6169939637184143,,0.6169939637184143,,
2,go_to_object,4,unlock_pickup,16,0,0.5815227031707764,,0.5815227031707764,,
2,go_to_object,5,pickup_dist,16,0,0.5992180109024048,,0.5992180109024048,,
3,put_near,0,go_to_door,16,0,1.1753060817718506,,1.1753060817718506,,
3,put_near,1,fetch,16,0,0.49517977237701416,,0.49517977237701416,,
3,put_near,2,go_to_object,16,0,0.6277074217796326,,0.6277074217796326,,
3,put_near,3,put_near,16,0,0.6759892702102661,,0.6759892702102661,,
3,put_near,4,unlock_pickup,16,0,0.6290707588195801,,0.6290707588195801,,
3,put_near,5,pickup_dist,16,0,0.6576353311538696,,0.6576353311538696,,
