always_reward_action_length,always_reward_success,canonical_stage,episode_index,episode_states,goal,ir_needed,js_fraction_w1,js_fraction_w10,js_fraction_w25,js_fraction_w5,js_x_predicted_failure_w1,js_x_predicted_failure_w10,js_x_predicted_failure_w25,js_x_predicted_failure_w5,max_actor_entropy_w1,max_actor_entropy_w10,max_actor_entropy_w25,max_actor_entropy_w5,max_js_disagreement_w1,max_js_disagreement_w10,max_js_disagreement_w25,max_js_disagreement_w5,max_posterior_entropy_w1,max_posterior_entropy_w10,max_posterior_entropy_w25,max_posterior_entropy_w5,max_success_action_concentration_w1,max_success_action_concentration_w10,max_success_action_concentration_w25,max_success_action_concentration_w5,max_success_action_divergence_w1,max_success_action_divergence_w10,max_success_action_divergence_w25,max_success_action_divergence_w5,max_success_rate_w1,max_success_rate_w10,max_success_rate_w25,max_success_rate_w5,mean_actor_entropy_w1,mean_actor_entropy_w10,mean_actor_entropy_w25,mean_actor_entropy_w5,mean_js_disagreement_w1,mean_js_disagreement_w10,mean_js_disagreement_w25,mean_js_disagreement_w5,mean_posterior_entropy_w1,mean_posterior_entropy_w10,mean_posterior_entropy_w25,mean_posterior_entropy_w5,mean_success_action_concentration_w1,mean_success_action_concentration_w10,mean_success_action_concentration_w25,mean_success_action_concentration_w5,mean_success_action_divergence_w1,mean_success_action_divergence_w10,mean_success_action_divergence_w25,mean_success_action_divergence_w5,mean_success_rate_w1,mean_success_rate_w10,mean_success_rate_w25,mean_success_rate_w5,necessity_class,no_ir_action_length,no_ir_success,observed_states,p90_actor_entropy_w1,p90_actor_entropy_w10,p90_actor_entropy_w25,p90_actor_entropy_w5,p90_js_disagreement_w1,p90_js_disagreement_w10,p90_js_disagreement_w25,p90_js_disagreement_w5,p90_posterior_entropy_w1,p90_posterior_entropy_w10,p90_posterior_entropy_w25,p90_posterior_entropy_w5,p90_success_action_concentration_w1,p90_success_action_concentration_w10,p90_success_action_concentration_w25,p90_success_action_concentration_w5,p90_success_action_divergence_w1,p90_success_action_divergence_w10,p90_success_action_divergence_w25,p90_success_action_divergence_w5,p90_success_rate_w1,p90_success_rate_w10,p90_success_rate_w25,p90_success_rate_w5,policy_mode,predicted_failure_w1,predicted_failure_w10,predicted_failure_w25,predicted_failure_w5,reset_seed,source_stage,underperform
200.0,0,stage5b1,10,200,bury_bones,0,0.08877626641293583,0.023268279820990927,0.015728108917048823,0.02885103958776453,0.002083035884425044,0.0012674205590883503,0.0013226220443903003,0.002451176999602467,0.008382690139114857,0.19679677486419678,0.19679677486419678,0.19679677486419678,0.002083035884425044,0.008707507513463497,0.008707507513463497,0.008707507513463497,0.023463882505893707,0.1876651644706726,0.1876651644706726,0.1876651644706726,0.9765309691429138,0.9827946424484253,0.9827946424484253,0.9765309691429138,0.0,8.599132428344092e-08,8.599132428344092e-08,8.599132428344092e-08,0.0,0.0,0.0,0.0,0.008382690139114857,0.05429870905354619,0.08567910302430391,0.08475480768829584,0.002083035884425044,0.0012674205590883503,0.0013226220443903003,0.002451176999602467,0.023463882505893707,0.05446988642215729,0.08409288436174393,0.08495974615216255,0.9765309691429138,0.9443992793560028,0.9144317197799683,0.9129802346229553,0.0,8.599132428344092e-09,1.5478438371019365e-08,1.7198264856688184e-08,0.0,0.0,0.0,0.0,not_repaired,200.0,0,25,0.008382690139114857,0.12571550011634824,0.14414753019809723,0.16520509719848633,0.002083035884425044,0.002745483047328887,0.0018861164338886745,0.0060577188618481164,0.023463882505893707,0.11605914905667303,0.13418529033660892,0.15584026873111725,0.9765309691429138,0.9794035792350769,0.9760246634483337,0.9671692490577698,0.0,8.59913242834406e-09,8.599132428344092e-08,5.1594794570064556e-08,0.0,0.0,0.0,0.0,sampled,1.0,1.0,1.0,1.0,7219928386024979880,stage5a_audit,1
200.0,0,stage5b1,11,200,bury_bones,0,0.05068137218963522,0.013110971564474282,0.01397693857433669,0.014076455862826012,0.011907948181033134,0.0026173735022894107,0.0029937089973827826,0.004430069681257009,0.35248300433158875,0.8174554109573364,0.8174554109573364,0.8174554109573364,0.011907948181033134,0.011907948181033134,0.011907948181033134,0.011907948181033134,0.23495709896087646,0.7738364934921265,0.7738364934921265,0.7738364934921265,0.7635824680328369,0.9783179759979248,0.9783179759979248,0.8657941222190857,0.0,1.7198264856688183e-07,3.4396529713376367e-07,1.7198264856688183e-07,0.0,0.0,0.0,0.0,0.35248300433158875,0.20463217068463563,0.22079813785851002,0.33144514411687853,0.011907948181033134,0.0026173735022894107,0.0029937089973827826,0.004430069681257009,0.23495709896087646,0.19963230714201927,0.21418917894363404,0.31471484899520874,0.7635824680328369,0.7984851419925689,0.7830837988853454,0.6823059439659118,0.0,2.5797397285032275e-08,4.4715488627389274e-08,3.439652971337637e-08,0.0,0.0,0.0,0.0,not_repaired,200.0,0,25,0.35248300433158875,0.39898024499416335,0.34407839179039007,0.6314664483070374,0.011907948181033134,0.00522625329904258,0.007000286132097245,0.008938306011259556,0.23495709896087646,0.2888450384140013,0.3174274444580079,0.5582847356796266,0.7635824680328369,0.9555334150791168,0.9318742990493775,0.8369073033332824,0.0,9.459045671178497e-08,1.7198264856688183e-07,1.0318958914012911e-07,0.0,0.0,0.0,0.0,sampled,1.0,1.0,1.0,1.0,7671581107068668085,stage5a_audit,1
200.0,0,stage5b1,12,200,bury_bones,0,0.0457342010976132,0.009184455059468558,0.00914222996922909,0.013074938815198965,0.001692411140538752,0.0027676615165546535,0.0031272232657647693,0.0032154591055586932,0.03307506442070007,0.4974104166030884,0.7388208508491516,0.4974104166030884,0.001692411140538752,0.005772963631898165,0.00778156565502286,0.005772963631898165,0.03700537234544754,0.49666064977645874,0.6971101760864258,0.49666064977645874,0.9602285623550415,0.9602285623550415,0.9909601211547852,0.9602285623550415,2.149783107086023e-08,3.4396529713376367e-07,3.4396529713376367e-07,2.149783107086023e-08,0.0,0.0,0.0,0.0,0.03307506442070007,0.2956724982708693,0.3403996988758445,0.22865541204810141,0.001692411140538752,0.0027676615165546535,0.0031272232657647693,0.0032154591055586932,0.03700537234544754,0.30134194120764735,0.34206350926309825,0.2459253653883934,0.9602285623550415,0.6947717607021332,0.6542546010017395,0.7493708252906799,2.149783107086023e-08,3.654631282046239e-08,5.58943607842366e-08,4.299566214172046e-09,0.0,0.0,0.0,0.0,not_repaired,200.0,0,25,0.03307506442070007,0.4762024313211441,0.6417017817497255,0.46804285049438477,0.001692411140538752,0.004898951575160026,0.005464245658367873,0.005384513828903437,0.03700537234544754,0.4721753001213074,0.6306455969810486,0.46581956148147585,0.9602285623550415,0.8737133741378784,0.9029263734817505,0.9217773675918579,2.149783107086023e-08,5.374457767715046e-08,3.4396529713376367e-07,1.2898698642516139e-08,0.0,0.0,0.0,0.0,sampled,1.0,1.0,1.0,1.0,2724935942568758152,stage5a_audit,1
200.0,0,stage5b1,13,35,bury_bones,0,0.023053224974203698,0.01002878610892048,0.019586681556476287,0.013490448700023416,0.010149936191737652,0.00208274235483259,0.002199482197411271,0.003067741950508207,0.5174391865730286,0.5174391865730286,0.5174391865730286,0.5174391865730286,0.010149936191737652,0.010149936191737652,0.011915869079530239,0.010149936191737652,0.4402827024459839,0.4402827024459839,0.4402827024459839,0.4402827024459839,0.5556241273880005,0.9451334476470947,0.9988727569580078,0.9451334476470947,0.0,1.7198264856688183e-07,1.7198264856688183e-07,1.7198264856688183e-07,0.0,0.0,0.0,0.0,0.5174391865730286,0.20821871012449264,0.11327594952192158,0.24059759229421615,0.010149936191737652,0.00208274235483259,0.002199482197411271,0.003067741950508207,0.4402827024459839,0.20767641589045524,0.11229478516150265,0.22740103155374528,0.5556241273880005,0.7913293898105621,0.8861309123039246,0.7715960144996643,0.0,3.439652971337637e-08,1.8918091342357003e-08,3.439652971337637e-08,0.0,0.0,0.0,0.0,ir_harmful,35.0,1,25,0.5174391865730286,0.3125187933444976,0.22827431559562686,0.4263634562492371,0.010149936191737652,0.0031900629168376297,0.008280135132372383,0.006972297001630068,0.4402827024459839,0.2974340438842773,0.23335260152816775,0.3767944097518921,0.5556241273880005,0.8980378270149231,0.9981797814369202,0.8996526718139648,0.0,1.7198264856688183e-07,6.019392699840873e-08,1.0318958914012911e-07,0.0,0.0,0.0,0.0,sampled,1.0,1.0,1.0,1.0,8401931598923530785,stage5a_audit,0
200.0,0,stage5b1,14,2,bury_bones,0,0.04410876456284359,0.045668573643362693,0.045668573643362693,0.045668573643362693,0.0035789906469290145,0.006005590070344624,0.006005590070344624,0.006005590070344624,0.05279066786170006,0.11357885599136353,0.11357885599136353,0.11357885599136353,0.0040185158140957355,0.008687525987625122,0.008687525987625122,0.008687525987625122,0.09110470116138458,0.18711817264556885,0.18711817264556885,0.18711817264556885,0.9586475491523743,0.9586475491523743,0.9586475491523743,0.9586475491523743,0.06287569552659988,0.06287569552659988,0.06287569552659988,0.06287569552659988,0.109375,0.109375,0.109375,0.109375,0.05279066786170006,0.08318476192653179,0.08318476192653179,0.08318476192653179,0.0040185158140957355,0.006353020900860429,0.006353020900860429,0.006353020900860429,0.09110470116138458,0.13911143690347672,0.13911143690347672,0.13911143690347672,0.9586475491523743,0.8766428530216217,0.8766428530216217,0.8766428530216217,0.06287569552659988,0.03143784776329994,0.03143784776329994,0.03143784776329994,0.109375,0.0546875,0.0546875,0.0546875,ir_harmful,2.0,1,2,0.05279066786170006,0.10750003717839718,0.10750003717839718,0.10750003717839718,0.0040185158140957355,0.008220624970272183,0.008220624970272183,0.008220624970272183,0.09110470116138458,0.17751682549715042,0.17751682549715042,0.17751682549715042,0.9586475491523743,0.9422466099262238,0.9422466099262238,0.9422466099262238,0.06287569552659988,0.0565881259739399,0.0565881259739399,0.0565881259739399,0.109375,0.0984375,0.0984375,0.0984375,sampled,0.890625,0.9453125,0.9453125,0.9453125,6350781695247049987,stage5a_audit,0
200.0,0,stage5b1,15,152,bury_bones,0,0.05689233611794589,0.036094130366147906,0.06621653203031844,0.035688003325877654,0.0017691563116386533,0.0006140236832962387,0.002057284879157114,0.00043375996404222407,0.01215369626879692,0.1028045117855072,0.10973025113344193,0.014590894803404808,0.0017691563116386533,0.003425024449825287,0.009710514917969704,0.0017691563116386533,0.03109656646847725,0.08269509673118591,0.08679963648319244,0.03109656646847725,0.9713062644004822,0.9999573230743408,1.0,0.9999573230743408,2.149783107086023e-08,8.599132428344092e-08,0.11294272541999817,2.149783107086023e-08,0.0,0.0,0.03125,0.0,0.01215369626879692,0.016025389778224052,0.030474284878291655,0.007952387556724717,0.0017691563116386533,0.0006140236832962387,0.0020611495345343655,0.00043375996404222407,0.03109656646847725,0.01701173229739652,0.031127415938826744,0.012154223369725515,0.9713062644004822,0.9828221201896667,0.9744330859184265,0.9882213354110718,2.149783107086023e-08,1.0748915535430115e-08,0.007376206590879821,4.299566214172046e-09,0.0,0.0,0.001875,0.0,ir_harmful,152.0,1,25,0.01215369626879692,0.023412256501615016,0.07763890326023103,0.013926156982779502,0.0017691563116386533,0.001934743125457316,0.0063784644939005415,0.001177566486876458,0.03109656646847725,0.036256419494748095,0.07677748650312424,0.027327685803174975,0.9713062644004822,0.999857383966446,0.9999829292297363,0.9999129056930542,2.149783107086023e-08,2.7947180392118276e-08,0.02127423224318084,1.2898698642516139e-08,0.0,0.0,0.004687500000000011,0.0,sampled,1.0,1.0,0.998125,1.0,3800415073483923320,stage5a_audit,0
200.0,0,stage5b1,16,200,bury_bones,0,0.035906304102590256,0.03295725622054131,0.02672369947685816,0.0329836959774017,0.0003773104599531507,0.00039454869184985306,0.001264866033980432,0.0007815195891113547,0.01640312746167183,0.10401732474565506,0.1583818644285202,0.10401732474565506,0.00041634257650002837,0.0035613784566521645,0.004352690186351538,0.0035613784566521645,0.011595250107347965,0.10845980048179626,0.16716358065605164,0.10845980048179626,0.9539039731025696,0.9999949336051941,0.9999949336051941,0.9998801946640015,0.041861459612846375,0.041861459612846375,0.041861459612846375,0.041861459612846375,0.09375,0.09375,0.09375,0.09375,0.01640312746167183,0.012107423153747732,0.045727118304039326,0.024194340605754407,0.00041634257650002837,0.0003982825911418075,0.001269627135739455,0.0007964530844446927,0.011595250107347965,0.012084822488759528,0.04750940777637879,0.02414687198761385,0.9539039731025696,0.9838253915309906,0.9497981405258179,0.967673408985138,0.041861459612846375,0.004186154560417066,0.0016744740846486089,0.008372309120834132,0.09375,0.009375,0.00375,0.01875,not_repaired,200.0,0,25,0.01640312746167183,0.025164547190070122,0.11204328238964081,0.06897164583206178,0.00041634257650002837,0.0007308461645152409,0.0038222640752792365,0.00230336410459131,0.011595250107347965,0.02128170514479276,0.11596490740776064,0.06971398033201695,0.9539039731025696,0.9999932169914245,0.9999870777130127,0.9998295783996582,0.041861459612846375,0.0041862233534764775,8.599132428344092e-08,0.025116910164237543,0.09375,0.009374999999999967,0.0,0.05625000000000001,sampled,0.90625,0.990625,0.99625,0.98125,7365331726057541807,stage5a_audit,1
200.0,0,stage5b1,17,160,bury_bones,0,0.08914507604703864,0.030975934084975003,0.012686859640999318,0.03805084393883979,0.010119418613612652,0.0014677380564535269,0.002129502829288185,0.0026750807010103017,0.20336346328258514,0.23887629806995392,0.7637444734573364,0.23887629806995392,0.010119418613612652,0.010119418613612652,0.010119418613612652,0.010119418613612652,0.11351629346609116,0.20402882993221283,0.6665902137756348,0.20402882993221283,0.868927001953125,0.9965042471885681,1.0,0.99479079246521,0.0,2.149783107086023e-08,0.9179551601409912,2.149783107086023e-08,0.0,0.0,0.0078125,0.0,0.20336346328258514,0.06134424197953194,0.17797236560843885,0.09521969025954605,0.010119418613612652,0.0014677380564535269,0.002131501111580292,0.0026750807010103017,0.11351629346609116,0.04738317341543734,0.16800856728106736,0.07030279552564025,0.868927001953125,0.9504657685756683,0.868925416469574,0.9254566550254821,0.0,2.9559517722432817e-09,0.0736537381567959,4.299566214172046e-09,0.0,0.0,0.0009375,0.0,ir_harmful,160.0,1,25,0.20336346328258514,0.20691474676132202,0.4469973266124727,0.2246711641550064,0.010119418613612652,0.003736713971011338,0.004130259808152914,0.007282660994678737,0.11351629346609116,0.12256754711270329,0.4284901082515718,0.16782381534576418,0.868927001953125,0.9951350867748261,0.9987671852111817,0.9937741041183472,0.0,6.986795098029569e-09,0.24663767482456636,1.2898698642516139e-08,0.0,0.0,0.004687500000000011,0.0,sampled,1.0,1.0,0.9990625,1.0,3540108745149923415,stage5a_audit,0
200.0,0,stage5b1,18,200,bury_bones,0,0.0322300901699026,0.03496610100338541,0.03606790876784378,0.03503383065028459,0.002735594487603521,0.0010405267557432013,0.0014794569125669921,0.0020390970437914714,0.0862608477473259,0.11472015827894211,0.147054523229599,0.11472015827894211,0.0033995737321674824,0.005016029812395573,0.007830177433788776,0.005016029812395573,0.10547825694084167,0.11167992651462555,0.13276737928390503,0.11167992651462555,0.9198469519615173,0.9999803900718689,0.9999803900718689,0.9999803900718689,0.07798682153224945,0.07798682153224945,0.07798682153224945,0.07798682153224945,0.1953125,0.1953125,0.1953125,0.1953125,0.0862608477473259,0.027270030577346914,0.03812414526153589,0.05441072574758436,0.0033995737321674824,0.0010612543803595997,0.0014911061795950787,0.002121987167522832,0.10547825694084167,0.030350949917374238,0.04134163112124952,0.06056965875941387,0.9198469519615173,0.9712194263935089,0.9583391094207764,0.9425712347030639,0.07798682153224945,0.007798690768102856,0.003119494069824065,0.015597381511012939,0.1953125,0.01953125,0.0078125,0.0390625,not_repaired,200.0,0,25,0.0862608477473259,0.08910677880048751,0.12214299738407136,0.10333643406629563,0.0033995737321674824,0.003561219340190291,0.005487937666475774,0.004369447380304337,0.10547825694084167,0.10609842389822007,0.12020740211009981,0.109199258685112,0.9198469519615173,0.9999776005744934,0.9999477982521057,0.9999791502952575,0.07798682153224945,0.007798759545416772,8.599132428344092e-08,0.046792127315879395,0.1953125,0.01953124999999993,0.0,0.11718750000000001,sampled,0.8046875,0.98046875,0.9921875,0.9609375,6669785578382410921,stage5a_audit,1
200.0,0,stage5b1,19,200,bury_bones,0,0.023552009484102358,0.0046147262607816614,0.014333057865243883,0.0076000209744267,0.00726475240662694,0.0016215949391062167,0.003500310501019703,0.0018877337879257539,0.29184162616729736,0.7987765669822693,0.7987765669822693,0.6868417263031006,0.00726475240662694,0.00726475240662694,0.01284048892557621,0.00726475240662694,0.3084557354450226,0.7883222699165344,0.7883222699165344,0.698464035987854,0.6895028352737427,1.0,1.0,1.0,0.0,0.9324889779090881,0.9324889779090881,0.0696384385228157,0.0,0.0078125,0.0625,0.0078125,0.29184162616729736,0.3508076868951321,0.25751877630129455,0.24671517163515091,0.00726475240662694,0.0016266783088212833,0.0035179000010248274,0.0018906879879068584,0.3084557354450226,0.3524972483515739,0.2454396008234471,0.24877404868602754,0.6895028352737427,0.7706137895584106,0.8278816628456116,0.7709576725959778,0.0,0.15188794342486567,0.09636399693467929,0.013927696303695569,0.0,0.003125,0.005,0.0015625,not_repaired,200.0,0,25,0.29184162616729736,0.6980352103710175,0.540940797328949,0.5288416862487794,0.00726475240662694,0.003684546099975704,0.00933783669024706,0.0048159352038055665,0.3084557354450226,0.707449859380722,0.4626403689384463,0.5424607157707215,0.6895028352737427,1.0,1.0,0.9720876932144165,0.0,0.39696017205715156,0.27419218420982383,0.04178308031195428,0.0,0.0078125,0.0078125,0.004687500000000001,sampled,1.0,0.996875,0.995,0.9984375,6505319032605972952,stage5a_audit,1
64.0,1,stage5b1,0,200,bury_bones,1,0.03333525997433085,0.00796112813759238,0.006375359687211315,0.007266991969933695,0.0032289756927639246,0.0033775415853597225,0.002840680646477267,0.002705698856152594,0.05080316960811615,0.5675938129425049,0.6506397724151611,0.4913145899772644,0.0032289756927639246,0.00720408046618104,0.007336918730288744,0.00720408046618104,0.09686367213726044,0.5788003206253052,0.6586851477622986,0.499225914478302,0.8981873989105225,0.8981873989105225,0.8981873989105225,0.8981873989105225,0.0,0.0,6.879305942675273e-07,0.0,0.0,0.0,0.0,0.0,0.05080316960811615,0.41010661572217944,0.43815064907073975,0.35856724679470064,0.0032289756927639246,0.0033775415853597225,0.002840680646477267,0.002705698856152594,0.09686367213726044,0.4242541417479515,0.4455718243122101,0.37232721149921416,0.8981873989105225,0.5713139832019806,0.5509267973899842,0.6220492362976074,0.0,0.0,4.1275835656051643e-08,0.0,0.0,0.0,0.0,0.0,ir_needed,200.0,0,25,0.05080316960811615,0.5583688914775848,0.6055029392242431,0.4785021424293518,0.0032289756927639246,0.006944453530013561,0.006395593751221897,0.005614038556814194,0.09686367213726044,0.5640507459640502,0.6082405805587768,0.4830448508262634,0.8981873989105225,0.6891941785812377,0.7672182321548462,0.7923887014389038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deterministic,1.0,1.0,1.0,1.0,1572601589972885101,stage5a_audit,1
48.0,1,stage5b1,1,200,bury_bones,1,0.03227038068699731,0.004960136977394226,0.002555543991665295,0.006901977745884989,0.00624817656353116,0.0024277152377180757,0.0013919666653964668,0.0031622558366507293,0.16095779836177826,0.5703613758087158,0.7630984783172607,0.5359765887260437,0.00624817656353116,0.00624817656353116,0.00624817656353116,0.00624817656353116,0.19361954927444458,0.5877835154533386,0.7278913855552673,0.5877835154533386,0.7932803630828857,0.7932803630828857,0.7932803630828857,0.7932803630828857,0.0,3.4396529713376367e-07,6.879305942675273e-07,0.0,0.0,0.0,0.0,0.0,0.16095779836177826,0.4784362867474556,0.5381457418203354,0.44220622479915617,0.00624817656353116,0.0024277152377180757,0.0013919666653964668,0.0031622558366507293,0.19361954927444458,0.4894452005624771,0.5446850728988647,0.4581666231155396,0.7932803630828857,0.509474241733551,0.4548264479637146,0.5393417954444886,0.0,6.879305942675274e-08,8.255167131210329e-08,0.0,0.0,0.0,0.0,0.0,ir_needed,200.0,0,25,0.16095779836177826,0.5394150674343109,0.6831819772720337,0.5350420117378235,0.00624817656353116,0.003195534367114304,0.0025913570541888477,0.00480793509632349,0.19361954927444458,0.5708577573299408,0.6925320863723755,0.5657623410224915,0.7932803630828857,0.5405446052551268,0.551461923122406,0.6809533596038818,0.0,3.4396529713376367e-07,3.4396529713376367e-07,0.0,0.0,0.0,0.0,0.0,deterministic,1.0,1.0,1.0,1.0,4305994041105448492,stage5a_audit,1
2.0,1,stage5b1,2,200,bury_bones,1,0.08044942810642768,0.005210804379171054,0.0027846678534202765,0.01073968736155467,0.005313335917890072,0.0024246246030088514,0.0015157019963953644,0.0032123977434821427,0.02622241899371147,0.675559401512146,0.8457642197608948,0.5875340700149536,0.005313335917890072,0.005313335917890072,0.005313335917890072,0.005313335917890072,0.06604566425085068,0.67584627866745,0.8358098864555359,0.5209932923316956,0.9299853444099426,0.9453240633010864,0.9453240633010864,0.9453240633010864,0.0,3.4396529713376367e-07,6.879305942675273e-07,3.4396529713376367e-07,0.0,0.0,0.0,0.0,0.02622241899371147,0.46409988552331927,0.5397170954942703,0.31317160427570345,0.005313335917890072,0.0024246246030088514,0.0015157019963953644,0.0032123977434821427,0.06604566425085068,0.4653071630746126,0.5443026156723499,0.29911464229226115,0.9299853444099426,0.5328627705574036,0.4539635467529297,0.6983550548553467,0.0,3.439652971337637e-08,6.879305942675274e-08,6.879305942675274e-08,0.0,0.0,0.0,0.0,ir_needed,200.0,0,25,0.02622241899371147,0.6652103662490845,0.7575586199760439,0.5493802666664124,0.005313335917890072,0.0048051943536847825,0.00307400468736887,0.005087495222687722,0.06604566425085068,0.6626331269741058,0.751855230331421,0.4953442931175232,0.9299853444099426,0.931519216299057,0.5746454596519471,0.9391885757446289,0.0,3.439652971337624e-08,2.063791782802587e-07,2.0637917828025822e-07,0.0,0.0,0.0,0.0,deterministic,1.0,1.0,1.0,1.0,2213890816418165298,stage5a_audit,1
112.0,1,stage5b1,3,200,bury_bones,1,0.06646132995949211,0.02601518355578849,0.006133709344592989,0.0344534717726602,0.0004600720712915063,0.0051059520919807255,0.0028617429779842496,0.005828655534423887,0.0014462359249591827,0.4240363538265228,0.7533746361732483,0.28406083583831787,0.0004600720712915063,0.0077322921715676785,0.0077322921715676785,0.0077322921715676785,0.006922402419149876,0.4140039086341858,0.7270245552062988,0.2457655817270279,0.9943117499351501,0.9943117499351501,0.9943117499351501,0.9943117499351501,0.0,1.7198264856688183e-07,3.4396529713376367e-07,1.7198264856688183e-07,0.0,0.0,0.0,0.0,0.0014462359249591827,0.20669135339558126,0.4711469228565693,0.18468820825219154,0.0004600720712915063,0.0051059520919807255,0.0028617429779842496,0.005828655534423887,0.006922402419149876,0.19626815551891924,0.46655992601066826,0.169174693711102,0.9943117499351501,0.800085324048996,0.530820529460907,0.8237805485725402,0.0,2.5797397285032275e-08,3.7836182684714006e-08,3.439652971337637e-08,0.0,0.0,0.0,0.0,ir_needed,200.0,0,25,0.0014462359249591827,0.2980583876371383,0.7258301973342896,0.28145121335983275,0.0004600720712915063,0.007172347931191325,0.006942154653370381,0.007483428064733744,0.006922402419149876,0.26258941441774364,0.7055381774902344,0.24458121955394746,0.9943117499351501,0.8835666120052337,0.8498925685882569,0.9398150563240051,0.0,9.459045671178497e-08,1.375861188535056e-07,1.0318958914012911e-07,0.0,0.0,0.0,0.0,deterministic,1.0,1.0,1.0,1.0,7277371303080003562,stage5a_audit,1
2.0,1,stage5b1,4,200,bury_bones,1,0.06697925553878044,0.006022098763015113,0.0055475132774869184,0.0065271711972051255,0.0021615580189973116,0.0009732318736496382,0.0005311515815265011,0.0012594463594723492,0.0032300588209182024,0.27577683329582214,0.27577683329582214,0.27577683329582214,0.0021615580189973116,0.0025544099044054747,0.0025544099044054747,0.0025544099044054747,0.03227205201983452,0.2918170094490051,0.2918170094490051,0.2918170094490051,0.96519535779953,0.96519535779953,0.9900685548782349,0.96519535779953,0.0,3.4396529713376367e-07,3.4396529713376367e-07,3.4396529713376367e-07,0.0,0.0,0.0,0.0,0.0032300588209182024,0.15451553252059966,0.0941944678965956,0.1824625986162573,0.0021615580189973116,0.0009732318736496382,0.0005311515815265011,0.0012594463594723492,0.03227205201983452,0.16161008179187775,0.09574588738381863,0.1929543934762478,0.96519535779953,0.8376257419586182,0.9036509585380554,0.8063515901565552,0.0,9.244067360469898e-08,4.0845879034634434e-08,1.3758611885350547e-07,0.0,0.0,0.0,0.0,ir_needed,200.0,0,25,0.0032300588209182024,0.2735464692115784,0.23944408297538763,0.26797896027565005,0.0021615580189973116,0.002200843207538128,0.0015512554906308657,0.0023972691502422093,0.03227205201983452,0.26969672441482545,0.25439855456352234,0.2819857716560364,0.96519535779953,0.962319815158844,0.9859803438186645,0.9076688647270202,0.0,1.8918091342356995e-07,1.7198264856688183e-07,2.7517223770701095e-07,0.0,0.0,0.0,0.0,deterministic,1.0,1.0,1.0,1.0,710571461116592124,stage5a_audit,1
54.0,1,stage5b1,5,200,bury_bones,1,0.033293395460307955,0.023376966097414905,0.01627799633929398,0.02253213744697112,0.00444748206064105,0.004137754717362441,0.004236329185305294,0.003803274054052963,0.21110160648822784,0.40474429726600647,0.6145266890525818,0.40474429726600647,0.00444748206064105,0.011299235746264458,0.011299235746264458,0.0074709258042275906,0.13358451426029205,0.40186524391174316,0.5915974974632263,0.40186524391174316,0.8539043664932251,0.9999514818191528,0.9999514818191528,0.9999514818191528,0.0,3.4396529713376367e-07,3.4396529713376367e-07,0.0,0.0,0.0,0.0,0.0,0.21110160648822784,0.17465753422984562,0.2602681944442156,0.17573104534167214,0.00444748206064105,0.004137754717362441,0.004236329185305294,0.003803274054052963,0.13358451426029205,0.177001356810797,0.26024881054181603,0.16879330968949943,0.8539043664932251,0.8191931426525116,0.7361558389663696,0.8261807799339295,0.0,5.159479457006455e-08,4.815514159872691e-08,0.0,0.0,0.0,0.0,0.0,ir_needed,200.0,0,25,0.21110160648822784,0.3249308764934539,0.45630858540534985,0.32728722095489504,0.00444748206064105,0.007853756798431276,0.007332562375813723,0.006963227968662977,0.13358451426029205,0.36355069279670715,0.4664377689361573,0.3367599964141846,0.8539043664932251,0.9388658344745636,0.9071621179580689,0.9728023052215576,0.0,1.8918091342356995e-07,1.7198264856688183e-07,0.0,0.0,0.0,0.0,0.0,deterministic,1.0,1.0,1.0,1.0,4811205265019464882,stage5a_audit,1
69.0,1,stage5b1,6,36,bury_bones,0,0.040296173018511364,0.012880616065354789,0.013298179306125387,0.017826491029912735,0.010836868546903133,0.003295526246793088,0.004067901990997052,0.004316080837415939,0.08551580458879471,0.38899195194244385,0.729025661945343,0.27529242634773254,0.010836868546903133,0.010836868546903133,0.01508683618158102,0.010836868546903133,0.26893046498298645,0.34788626432418823,0.7305608987808228,0.29188400506973267,0.7316624522209167,1.0,1.0,1.0,1.7198264856688183e-07,0.12267995625734329,0.9190044403076172,0.12267995625734329,0.0,0.0078125,0.0078125,0.0078125,0.08551580458879471,0.24176198467612267,0.29892047461122273,0.20228608697652817,0.010836868546903133,0.003298102889675647,0.004070446019759402,0.004322835267521441,0.26893046498298645,0.256051641702652,0.306090474948287,0.24249501824378966,0.7316624522209167,0.7609321534633636,0.7275808525085449,0.7912380337715149,1.7198264856688183e-07,0.012268012823999187,0.041667446375484335,0.024536025647998373,0.0,0.00078125,0.000625,0.0015625,ir_unnecessary,36.0,1,25,0.08551580458879471,0.3389677882194519,0.5428967356681825,0.26984230875968934,0.010836868546903133,0.004382955445908008,0.008153666555881504,0.007968462724238635,0.26893046498298645,0.3286355137825012,0.5156071066856385,0.2827025890350342,0.7316624522209167,0.8703598260879516,0.9749607920646668,0.9033472299575805,1.7198264856688183e-07,0.012268150410117995,5.503444754140224e-07,0.07360804254746542,0.0,0.0007812499999999972,0.0,0.004687500000000001,deterministic,1.0,0.99921875,0.999375,0.9984375,6786975672317059099,stage5a_audit,0
