event_goal,event_goal_name,probed_goal,probed_goal_name,count,reward_mean,continuation_mean,value_mean,slowvalue_mean
0,go_to_door,0,go_to_door,16,0.8588167428970337,2.2675158106721938e-05,2.372603416442871,2.272495746612549
0,go_to_door,1,fetch,16,0.8315247297286987,0.44557785987854004,2.429657459259033,2.372251033782959
0,go_to_door,2,go_to_object,16,0.8588035106658936,4.603698016580893e-06,2.348609209060669,2.2417969703674316
0,go_to_door,3,put_near,16,0.8541144132614136,0.0028562673833221197,2.40041184425354,2.306790351867676
0,go_to_door,4,unlock_pickup,16,0.8596512675285339,1.0126319466507994e-05,2.349417209625244,2.2484564781188965
0,go_to_door,5,pickup_dist,16,0.8611819744110107,1.1413252650527284e-05,2.338686943054199,2.234621524810791
2,go_to_object,0,go_to_door,16,0.7049518823623657,0.03045138530433178,3.134552478790283,3.1281075477600098
2,go_to_object,1,fetch,16,0.13399913907051086,0.7168956995010376,3.288355588912964,3.2955880165100098
2,go_to_object,2,go_to_object,16,0.7260884642601013,0.002618039958178997,2.896988868713379,2.8765976428985596
2,go_to_object,3,put_near,16,0.5205132365226746,0.29504257440567017,3.193025588989258,3.1938648223876953
2,go_to_object,4,unlock_pickup,16,0.7227644920349121,0.018690817058086395,3.162274122238159,3.1565442085266113
2,go_to_object,5,pickup_dist,16,0.7228034138679504,0.027175433933734894,3.150700807571411,3.1449291706085205
