goal,goal_name,target,bin,count,prediction_mean,target_mean,prediction_min,prediction_max
0,go_to_door,inclusive,0,84,1.177221417427063,0.48048800230026245,0.3312569856643677,1.4458396434783936
0,go_to_door,inclusive,1,83,1.6312726736068726,0.5834239721298218,1.4459137916564941,1.7670924663543701
0,go_to_door,inclusive,2,83,1.9263864755630493,0.5905773043632507,1.7741419076919556,2.1196494102478027
0,go_to_door,inclusive,3,83,2.3342044353485107,0.46541309356689453,2.1206507682800293,2.4736270904541016
0,go_to_door,inclusive,4,83,2.5047054290771484,0.07781224697828293,2.474487066268921,2.5164108276367188
0,go_to_door,inclusive,5,83,2.522550106048584,0.022989975288510323,2.5164194107055664,2.528710126876831
0,go_to_door,inclusive,6,83,2.5344431400299072,0.0,2.528810977935791,2.5393948554992676
0,go_to_door,inclusive,7,83,2.5478439331054688,0.015507745556533337,2.5395026206970215,2.556908130645752
0,go_to_door,inclusive,8,83,2.5679097175598145,0.022902850061655045,2.557309150695801,2.582653522491455
0,go_to_door,inclusive,9,84,2.6397502422332764,0.0,2.5831518173217773,2.9102623462677
0,go_to_door,exclusive,0,84,1.177221417427063,0.48048800230026245,0.3312569856643677,1.4458396434783936
0,go_to_door,exclusive,1,83,1.6312726736068726,0.5834239721298218,1.4459137916564941,1.7670924663543701
0,go_to_door,exclusive,2,83,1.9263864755630493,0.5679989457130432,1.7741419076919556,2.1196494102478027
0,go_to_door,exclusive,3,83,2.3342044353485107,0.34762996435165405,2.1206507682800293,2.4736270904541016
0,go_to_door,exclusive,4,83,2.5047054290771484,0.049908630549907684,2.474487066268921,2.5164108276367188
0,go_to_door,exclusive,5,83,2.522550106048584,0.022989975288510323,2.5164194107055664,2.528710126876831
0,go_to_door,exclusive,6,83,2.5344431400299072,0.0,2.528810977935791,2.5393948554992676
0,go_to_door,exclusive,7,83,2.5478439331054688,0.015507745556533337,2.5395026206970215,2.556908130645752
0,go_to_door,exclusive,8,83,2.5679097175598145,0.022902850061655045,2.557309150695801,2.582653522491455
0,go_to_door,exclusive,9,84,2.6397502422332764,0.0,2.5831518173217773,2.9102623462677
1,fetch,inclusive,0,162,1.9358140230178833,0.0,0.8312165141105652,1.9807755947113037
1,fetch,inclusive,1,162,2.005284070968628,0.0,1.9808505773544312,2.046189308166504
1,fetch,inclusive,2,161,2.0668740272521973,0.0,2.0463919639587402,2.0844151973724365
1,fetch,inclusive,3,162,2.098548412322998,0.0,2.084602117538452,2.1152572631835938
1,fetch,inclusive,4,161,2.135657548904419,0.0,2.115367889404297,2.1560006141662598
1,fetch,inclusive,5,162,2.1823556423187256,0.0,2.1560065746307373,2.2090866565704346
1,fetch,inclusive,6,161,2.2459659576416016,0.0,2.209317922592163,2.2972230911254883
1,fetch,inclusive,7,162,2.352632522583008,0.0,2.2973508834838867,2.39107084274292
1,fetch,inclusive,8,161,2.44482421875,0.0,2.3919620513916016,2.493525743484497
1,fetch,inclusive,9,162,2.8054797649383545,0.0,2.4936506748199463,3.3237497806549072
1,fetch,exclusive,0,162,1.9358140230178833,0.0,0.8312165141105652,1.9807755947113037
1,fetch,exclusive,1,162,2.005284070968628,0.0,1.9808505773544312,2.046189308166504
1,fetch,exclusive,2,161,2.0668740272521973,0.0,2.0463919639587402,2.0844151973724365
1,fetch,exclusive,3,162,2.098548412322998,0.0,2.084602117538452,2.1152572631835938
1,fetch,exclusive,4,161,2.135657548904419,0.0,2.115367889404297,2.1560006141662598
1,fetch,exclusive,5,162,2.1823556423187256,0.0,2.1560065746307373,2.2090866565704346
1,fetch,exclusive,6,161,2.2459659576416016,0.0,2.209317922592163,2.2972230911254883
1,fetch,exclusive,7,162,2.352632522583008,0.0,2.2973508834838867,2.39107084274292
1,fetch,exclusive,8,161,2.44482421875,0.0,2.3919620513916016,2.493525743484497
1,fetch,exclusive,9,162,2.8054797649383545,0.0,2.4936506748199463,3.3237497806549072
2,go_to_object,inclusive,0,160,2.0224761962890625,0.3094216287136078,1.2357385158538818,2.330547332763672
2,go_to_object,inclusive,1,160,2.5453178882598877,0.2742529809474945,2.334085464477539,2.669631004333496
2,go_to_object,inclusive,2,160,2.7425780296325684,0.2319713830947876,2.670525074005127,2.820408821105957
2,go_to_object,inclusive,3,159,2.8892273902893066,0.21183250844478607,2.8219428062438965,2.943066358566284
2,go_to_object,inclusive,4,160,2.981987714767456,0.14336764812469482,2.9436216354370117,3.023589849472046
2,go_to_object,inclusive,5,160,3.055326461791992,0.13368651270866394,3.023746967315674,3.084728240966797
2,go_to_object,inclusive,6,159,3.1181588172912598,0.10477260500192642,3.0848257541656494,3.143378257751465
2,go_to_object,inclusive,7,160,3.1615653038024902,0.025613367557525635,3.1434173583984375,3.1882596015930176
2,go_to_object,inclusive,8,160,3.276233196258545,0.077866330742836,3.1894166469573975,3.3497581481933594
2,go_to_object,inclusive,9,160,3.572333574295044,0.10803564637899399,3.3499350547790527,4.618741989135742
2,go_to_object,exclusive,0,160,2.0224761962890625,0.29827165603637695,1.2357385158538818,2.330547332763672
2,go_to_object,exclusive,1,160,2.5453178882598877,0.2621467709541321,2.334085464477539,2.669631004333496
2,go_to_object,exclusive,2,160,2.7425780296325684,0.21990887820720673,2.670525074005127,2.820408821105957
2,go_to_object,exclusive,3,159,2.8892273902893066,0.19561867415905,2.8219428062438965,2.943066358566284
2,go_to_object,exclusive,4,160,2.981987714767456,0.14336764812469482,2.9436216354370117,3.023589849472046
2,go_to_object,exclusive,5,160,3.055326461791992,0.12811151146888733,3.023746967315674,3.084728240966797
2,go_to_object,exclusive,6,159,3.1181588172912598,0.09893612563610077,3.0848257541656494,3.143378257751465
2,go_to_object,exclusive,7,160,3.1615653038024902,0.025613367557525635,3.1434173583984375,3.1882596015930176
2,go_to_object,exclusive,8,160,3.276233196258545,0.077866330742836,3.1894166469573975,3.3497581481933594
2,go_to_object,exclusive,9,160,3.572333574295044,0.09986690431833267,3.3499350547790527,4.618741989135742
3,put_near,inclusive,0,162,0.2816786468029022,0.0,0.2695211172103882,0.286694198846817
3,put_near,inclusive,1,162,0.28927257657051086,0.0,0.28669875860214233,0.29157817363739014
3,put_near,inclusive,2,161,0.29346561431884766,0.0,0.2916458547115326,0.2948777675628662
3,put_near,inclusive,3,162,0.2962173521518707,0.0,0.29487866163253784,0.2977418005466461
3,put_near,inclusive,4,161,0.2987529933452606,0.0,0.2977582514286041,0.29994693398475647
3,put_near,inclusive,5,162,0.30111709237098694,0.0,0.2999532222747803,0.30211272835731506
3,put_near,inclusive,6,161,0.3036387264728546,0.0,0.30211883783340454,0.3048757314682007
3,put_near,inclusive,7,162,0.3063006103038788,0.0,0.3048776686191559,0.30754417181015015
3,put_near,inclusive,8,161,0.30908140540122986,0.0,0.30755946040153503,0.3108367919921875
3,put_near,inclusive,9,162,0.31719473004341125,0.0,0.3108392655849457,0.5513760447502136
3,put_near,exclusive,0,162,0.2816786468029022,0.0,0.2695211172103882,0.286694198846817
3,put_near,exclusive,1,162,0.28927257657051086,0.0,0.28669875860214233,0.29157817363739014
3,put_near,exclusive,2,161,0.29346561431884766,0.0,0.2916458547115326,0.2948777675628662
3,put_near,exclusive,3,162,0.2962173521518707,0.0,0.29487866163253784,0.2977418005466461
3,put_near,exclusive,4,161,0.2987529933452606,0.0,0.2977582514286041,0.29994693398475647
3,put_near,exclusive,5,162,0.30111709237098694,0.0,0.2999532222747803,0.30211272835731506
3,put_near,exclusive,6,161,0.3036387264728546,0.0,0.30211883783340454,0.3048757314682007
3,put_near,exclusive,7,162,0.3063006103038788,0.0,0.3048776686191559,0.30754417181015015
3,put_near,exclusive,8,161,0.30908140540122986,0.0,0.30755946040153503,0.3108367919921875
3,put_near,exclusive,9,162,0.31719473004341125,0.0,0.3108392655849457,0.5513760447502136
