observed_goal,observed_goal_name,probed_goal,probed_goal_name,count,successes,prediction_mean,success_mean,failure_mean,success_auroc,success_average_precision
0,go_to_door,0,go_to_door,32,16,1.7443550825119019,1.746434211730957,1.7422759532928467,0.5234375,0.5854856601731602
0,go_to_door,1,fetch,32,16,2.2113378047943115,2.2036523818969727,2.2190232276916504,0.4453125,0.5497460659150677
0,go_to_door,2,go_to_object,32,16,2.016322612762451,2.020848274230957,2.0117971897125244,0.53125,0.5633977402139945
0,go_to_door,3,put_near,32,16,1.242119550704956,1.2100306749343872,1.274208426475525,0.5,0.6161549199754845
0,go_to_door,4,unlock_pickup,32,16,1.7075878381729126,1.691025733947754,1.7241500616073608,0.46484375,0.5715685471114336
0,go_to_door,5,pickup_dist,32,16,1.6963914632797241,1.685856580734253,1.7069263458251953,0.46484375,0.5666825416171133
1,fetch,0,go_to_door,16,0,1.7895631790161133,,1.7895631790161133,,
1,fetch,1,fetch,16,0,2.1910171508789062,,2.1910171508789062,,
1,fetch,2,go_to_object,16,0,2.0597221851348877,,2.0597221851348877,,
1,fetch,3,put_near,16,0,1.0166258811950684,,1.0166258811950684,,
1,fetch,4,unlock_pickup,16,0,1.6877044439315796,,1.6877044439315796,,
1,fetch,5,pickup_dist,16,0,1.6421027183532715,,1.6421027183532715,,
2,go_to_object,0,go_to_door,32,16,1.9729290008544922,2.0113518238067627,1.9345060586929321,0.58984375,0.6119946943850734
2,go_to_object,1,fetch,32,16,2.2762060165405273,2.2829504013061523,2.2694616317749023,0.57421875,0.5638408724459176
2,go_to_object,2,go_to_object,32,16,2.0267791748046875,2.1046314239501953,1.948927402496338,0.62890625,0.5807733319200206
2,go_to_object,3,put_near,32,16,1.2276663780212402,1.1923922300338745,1.2629406452178955,0.46484375,0.4835822657482285
2,go_to_object,4,unlock_pickup,32,16,1.931548833847046,2.0039868354797363,1.8591108322143555,0.59375,0.5716177670901136
2,go_to_object,5,pickup_dist,32,16,1.8735461235046387,1.9299664497375488,1.8171255588531494,0.59375,0.5746424997104345
3,put_near,0,go_to_door,16,0,0.9603666663169861,,0.9603666663169861,,
3,put_near,1,fetch,16,0,1.9802789688110352,,1.9802789688110352,,
3,put_near,2,go_to_object,16,0,1.1614869832992554,,1.1614869832992554,,
3,put_near,3,put_near,16,0,0.3295215368270874,,0.3295215368270874,,
3,put_near,4,unlock_pickup,16,0,0.5496004223823547,,0.5496004223823547,,
3,put_near,5,pickup_dist,16,0,0.5357564687728882,,0.5357564687728882,,
