proposal,control_scope,horizon,relationship,actual_goal,actual_goal_name,rows,online_value_start_mean,slow_value_start_mean,online_slow_start_gap,online_value_final_mean,slow_value_final_mean,return_mean,return_p95,return_max,return_bias_vs_realized,reward_only_mean,bootstrap_mean,bootstrap_abs_mean,bootstrap_fraction,imagined_reward_sum_mean,imagined_reward_event_posterior_sample_rate,imagined_stop_posterior_sample_rate,prior_entropy_mean,first_action_unique_fraction,all_action_unique_fraction
actor,all,1,factual,0,go_to_door,61,0.723076266832039,0.7163394313366687,0.006736847640732761,0.8055100900227906,0.8064924380818351,0.8123870625474411,0.8359783827710213,0.8435909381424331,nan,0.18717670003596024,0.6252103625114807,0.6252103625114807,0.7873164791569246,0.18717670111399892,0.21311475409836064,0.21311475409836064,0.8323854540215164,0.04815573770491803,0.04815573770491803
actor,all,1,counterfactual,0,go_to_door,305,0.7100778761457225,0.7025335659746264,0.007544307772558732,0.7986657457273515,0.7988546361688708,0.7963309534510364,0.823809666317138,0.8317157684349059,nan,5.285706959038351e-07,0.7963304248803406,0.7963304248803406,0.999999343021687,5.285706967956535e-07,0.0,0.0,0.8331016665599386,0.04846311475409836,0.04846311475409836
actor,all,3,factual,0,go_to_door,61,0.723076266832039,0.7163394313366687,0.006736847640732761,0.8125869416799701,0.8153410270565846,0.8249626828687684,0.856998598244647,0.8649110727375222,nan,0.23280221212296948,0.5921604707457988,0.5921604707457988,0.7358045127228722,0.5852985919143474,0.26793032786885246,0.26793032786885246,0.7918180921038643,0.04815573770491803,0.027151639344262294
actor,all,3,counterfactual,0,go_to_door,305,0.7100778761457225,0.7025335659746264,0.007544307772558732,0.810981933796992,0.8137032405274813,0.7883769749480467,0.8281415101473915,0.8378233837450463,nan,0.0001676869540748055,0.7882092879939719,0.7882092879939719,0.9997697405622785,0.00020097177383539272,0.0,0.002663934426229508,0.7918379005838613,0.04846311475409836,0.027424863387978143
actor,all,6,factual,0,go_to_door,61,0.723076266832039,0.7163394313366687,0.006736847640732761,0.8031847457416722,0.8057560412610163,0.8266143557966766,0.8674421228112063,0.8764770480838151,nan,0.35383235777313266,0.47278199802354404,0.47278199802354404,0.5932996470606653,1.3457189152864273,0.4369877049180328,0.4369877049180328,0.7600778038384485,0.04815573770491803,0.018101092896174863
actor,all,6,counterfactual,0,go_to_door,305,0.7100778761457225,0.7025335659746264,0.007544307772558732,0.8016293594094573,0.8041620719628256,0.6877439764871163,0.7486564789201352,0.7744996774828178,nan,0.0009146139318923816,0.686829362555224,0.686829362555224,0.9968039989284248,0.0016794841301071145,0.0,0.11567622950819673,0.7598943340973776,0.04846311475409836,0.018169398907103822
actor,all,15,factual,0,go_to_door,61,0.723076266832039,0.7163394313366687,0.006736847640732761,0.7800559811904783,0.782977755929603,0.8272917565308681,0.8741232364076371,0.8806048043295056,nan,0.5147077894386856,0.31258396709218256,0.31258396709218256,0.3926197893191239,4.4524342095265625,0.7464139344262295,0.7469262295081968,0.7221972512417152,0.04815573770491803,0.00949453551912568
actor,all,15,counterfactual,0,go_to_door,305,0.7100778761457225,0.7025335659746264,0.007544307772558732,0.7782837258010614,0.78122923296006,0.5161398774545969,0.6493782548070911,0.6795647272533025,nan,0.0032901968079881686,0.5128496806466089,0.5128496806466089,0.9896275808305641,0.010840218008584611,0.0,0.40809426229508194,0.7215089076855143,0.04846311475409836,0.00935792349726776
actor,paired_recorded,1,factual,0,go_to_door,61,0.723076266832039,0.7163394313366687,0.006736847640732761,0.8055100900227906,0.8064924380818351,0.8123870625474411,0.8359783827710213,0.8435909381424331,nan,0.18717670003596024,0.6252103625114807,0.6252103625114807,0.7873164791569246,0.18717670111399892,0.21311475409836064,0.21311475409836064,0.8323854540215164,0.04815573770491803,0.04815573770491803
actor,paired_recorded,1,counterfactual,0,go_to_door,305,0.7100778761457225,0.7025335659746264,0.007544307772558732,0.7986657457273515,0.7988546361688708,0.7963309534510364,0.823809666317138,0.8317157684349059,nan,5.285706959038351e-07,0.7963304248803406,0.7963304248803406,0.999999343021687,5.285706967956535e-07,0.0,0.0,0.8331016665599386,0.04846311475409836,0.04846311475409836
