observed_goal,observed_goal_name,probed_goal,probed_goal_name,reward_mae,reward_auroc,reward_ap,reward_positive_mean,reward_negative_mean,continuation_mae,continuation_auroc,continuation_ap,continuation_positive_mean,continuation_negative_mean
0,go_to_door,0,go_to_door,0.007155952460709073,0.5,0.03119397324886368,0.0,0.0,0.5030641343888073,0.6632981927710844,0.9932619166736436,0.4930096796926964,0.42643980383872987
0,go_to_door,1,fetch,0.0,,,,0.0,0.5538046305289581,,1.0,0.4431923682579682,
0,go_to_door,2,go_to_object,0.0,,,,0.0,0.5333976875547142,,1.0,0.46359931123221204,
0,go_to_door,3,put_near,0.0,,,,0.0,0.5041687112745075,,1.0,0.49282828751241875,
0,go_to_door,4,unlock_pickup,0.0,,,,0.0,0.5451848222297572,,1.0,0.4518121765571691,
0,go_to_door,5,pickup_dist,0.0,,,,0.0,0.5143640462575214,,1.0,0.48263295252940486,
1,fetch,0,go_to_door,0.0,,,,0.0,0.504637211318029,,1.0,0.49235978746889725,
1,fetch,1,fetch,0.003996373506318626,0.5,0.016781072451181534,0.0,0.0,0.5530471476174871,0.49486770072992703,0.9929698174656133,0.44333146300411574,0.4562252291611263
1,fetch,2,go_to_object,0.0,,,,0.0,0.5334216572533439,,1.0,0.46357534153358243,
1,fetch,3,put_near,0.0,,,,0.0,0.5045655362260741,,1.0,0.49243146256085213,
1,fetch,4,unlock_pickup,0.0,,,,0.0,0.5462666821487903,,1.0,0.45073031663813595,
1,fetch,5,pickup_dist,0.0,,,,0.0,0.5152826862289812,,1.0,0.481714312557945,
2,go_to_object,0,go_to_door,0.0,,,,0.0,0.5001241876513208,,1.0,0.49687281113560544,
2,go_to_object,1,fetch,0.0,,,,0.0,0.5495806991924891,,1.0,0.44741629959443713,
2,go_to_object,2,go_to_object,0.0,,,,0.0,0.5269213357645244,,1.0,0.4700756630224019,
2,go_to_object,3,put_near,0.0,,,,0.0,0.49990490390596415,,1.0,0.4970920948809621,
2,go_to_object,4,unlock_pickup,0.0,,,,0.0,0.5386787774778976,,1.0,0.45831822130902866,
2,go_to_object,5,pickup_dist,0.0,,,,0.0,0.5107276273596257,,1.0,0.48626937142730053,
3,put_near,0,go_to_door,0.0,,,,0.0,0.5152485865435683,,1.0,0.48174841224335796,
3,put_near,1,fetch,0.0,,,,0.0,0.5620810241429227,,1.0,0.43491597464400356,
3,put_near,2,go_to_object,0.0,,,,0.0,0.5441678779955843,,1.0,0.452829120791342,
3,put_near,3,put_near,0.0,,,,0.0,0.5141718019500817,,1.0,0.48282519683684455,
3,put_near,4,unlock_pickup,0.0,,,,0.0,0.555047565075283,,1.0,0.44194943371164325,
3,put_near,5,pickup_dist,0.0,,,,0.0,0.5246175966216343,,1.0,0.47237940216529195,
