proposal,control_scope,horizon,relationship,actual_goal,actual_goal_name,rows,online_value_start_mean,slow_value_start_mean,online_slow_start_gap,online_value_final_mean,slow_value_final_mean,return_mean,return_p95,return_max,return_bias_vs_realized,reward_only_mean,bootstrap_mean,bootstrap_abs_mean,bootstrap_fraction,imagined_reward_sum_mean,imagined_reward_event_posterior_sample_rate,imagined_stop_posterior_sample_rate,prior_entropy_mean,first_action_unique_fraction,all_action_unique_fraction
actor,all,1,factual,0,go_to_door,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.516633064516129,2.616848853326613,0.21673387096774194,0.21673387096774194
actor,all,1,factual,1,fetch,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.6994791666666667,2.619091796875,0.21614583333333334,0.21614583333333334
actor,all,1,factual,2,go_to_object,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.6201171875,2.619537353515625,0.2177734375,0.2177734375
actor,all,1,factual,3,put_near,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.5087890625,2.6160888671875,0.216796875,0.216796875
actor,all,1,counterfactual,0,go_to_door,310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.5939516129032258,2.616842552923387,0.21673387096774194,0.21673387096774194
actor,all,1,counterfactual,1,fetch,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.5822916666666667,2.6190950520833334,0.21614583333333334,0.21614583333333334
actor,all,1,counterfactual,2,go_to_object,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.595703125,2.619537353515625,0.2177734375,0.2177734375
actor,all,1,counterfactual,3,put_near,160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.6103515625,2.6160888671875,0.216796875,0.216796875
actor,all,3,factual,0,go_to_door,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.8891129032258065,2.617919925720461,0.21673387096774194,0.0729166666666667
actor,all,3,factual,1,fetch,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.965625,2.6196696003278097,0.21614583333333334,0.0729166666666667
